source,destination,bitrate
43,39,400
48,31,200
37,32,400
5,8,200
16,22,100
27,16,50
34,49,100
1,35,200
39,33,200
30,2,50
32,47,100
20,46,100
33,15,100
7,2,100
29,34,400
9,45,400
39,6,100
42,7,400
8,48,50
1,34,400
41,31,400
8,38,50
10,32,50
8,32,200
18,19,400
0,15,50
38,44,400
6,0,200
23,34,200
28,26,400
44,39,100
3,30,400
33,13,50
3,31,100
17,48,400
23,43,400
31,25,400
41,43,100
6,42,200
29,45,100
39,15,200
11,39,50
23,45,100
20,41,100
46,11,400
38,28,100
6,19,100
32,22,200
44,0,50
9,13,400
16,19,400
3,35,200
36,13,50
41,26,50
9,16,100
8,43,50
43,3,200
13,31,200
3,31,50
34,1,100
30,15,200
40,23,100
10,36,400
13,15,50
26,45,200
47,0,100
42,17,50
25,22,100
33,16,200
24,38,400
25,23,50
20,17,100
16,0,50
25,38,400
22,13,100
41,22,100
35,0,400
47,30,200
45,6,100
25,46,100
12,28,400
31,23,100
33,10,200
28,47,50
32,8,50
42,8,400
34,31,100
23,39,50
33,29,50
24,36,400
8,14,400
4,42,100
2,16,100
20,35,400
46,38,400
11,19,400
14,49,100
1,31,200
22,14,100
13,38,50
32,1,100
35,48,400
2,28,400
41,32,400
15,14,200
0,20,400
17,27,400
32,40,400
47,32,400
22,11,100
11,41,400
39,7,400
33,48,200
0,29,400
49,39,100
24,6,400
19,11,200
18,13,200
48,17,400
8,22,200
37,24,400
1,15,400
27,15,400
29,43,50
35,45,50
40,28,50
16,3,100
37,26,400
0,30,200
5,37,100
43,8,50
2,27,200
48,8,200
43,3,400
35,18,200
21,5,100
16,49,200
16,35,50
16,13,50
15,5,400
41,24,50
15,10,100
26,19,100
7,23,100
44,36,50
19,21,50
7,5,200
36,39,200
8,49,200
46,18,50
8,37,200
24,14,50
48,14,400
18,7,50
46,1,200
6,27,50
23,44,100
49,21,200
28,21,400
8,11,50
1,25,50
47,24,200
45,23,200
18,27,200
48,33,200
34,26,50
17,1,50
3,28,400
21,27,50
21,40,50
17,43,50
15,36,100
32,41,100
16,34,50
37,38,200
27,48,50
11,4,50
37,7,200
46,24,50
6,38,200
4,37,50
11,7,200
19,36,100
1,25,50
46,48,50
28,18,100
26,8,100
43,45,50
8,28,50
36,12,200
9,32,100
28,13,100
38,40,400
49,33,400
26,0,50
49,47,100
30,44,400
19,31,200
25,49,400
20,3,100
6,38,400
1,12,50
0,36,50
5,7,400
24,35,400
30,19,200
11,10,200
9,20,50
25,40,50
17,10,200
5,20,50
14,43,200
9,30,100
36,39,100
30,26,400
2,42,400
34,2,400
7,24,200
27,13,50
33,12,50
30,47,400
8,4,50
33,9,200
29,31,100
8,43,100
28,26,50
30,29,50
45,41,400
40,17,50
35,47,50
29,24,400
41,22,400
10,32,200
48,3,100
44,30,100
11,19,100
4,23,100
1,48,100
0,16,400
4,31,200
22,36,200
5,0,100
24,14,100
24,23,200
28,22,200
15,31,50
41,8,50
8,13,400
32,20,100
38,2,200
49,9,400
9,14,200
14,43,50
34,0,100
22,10,400
49,26,100
26,7,50
1,21,100
24,21,100
8,12,400
40,36,200
45,26,400
24,42,100
24,40,200
1,37,100
34,12,100
25,49,400
26,19,200
37,39,200
32,34,400
44,23,400
39,34,50
29,5,50
25,7,100
26,7,400
41,29,400
38,29,50
36,7,50
19,27,200
42,21,200
12,33,400
45,25,400
42,12,200
44,14,50
26,0,50
6,30,200
41,5,100
47,0,200
48,49,50
39,26,400
31,26,400
35,33,50
44,15,200
24,18,50
34,2,400
28,2,200
36,26,100
17,5,200
3,32,50
41,8,100
8,18,400
11,2,100
19,13,200
10,39,200
45,11,200
37,19,400
31,25,100
37,7,100
39,10,400
23,24,400
36,28,100
41,45,400
2,8,400
10,37,50
6,14,50
