source,destination,bitrate
20,35,400
25,4,400
18,1,200
18,16,100
32,29,200
19,42,50
35,44,200
43,30,50
46,9,50
21,6,400
25,4,100
25,40,100
31,10,100
43,45,100
21,15,400
46,32,100
11,41,50
27,39,400
25,41,50
20,29,200
17,26,200
12,2,50
30,43,200
45,48,50
20,14,100
9,43,100
27,40,400
9,16,200
17,9,100
18,44,100
30,4,400
26,36,400
7,23,200
41,24,100
3,10,50
27,3,400
43,44,200
0,9,50
20,30,50
7,28,100
23,15,100
46,47,50
14,2,400
39,16,400
5,7,100
36,41,200
11,40,100
30,4,400
24,43,100
4,25,200
11,45,100
23,27,200
15,13,50
15,45,200
20,39,50
37,22,200
17,7,400
35,3,50
41,15,100
25,2,100
23,48,50
43,28,200
40,27,50
45,24,50
41,32,50
17,26,200
3,26,400
16,40,50
21,15,200
40,24,200
19,24,400
41,2,400
31,18,100
46,44,50
45,36,100
17,44,400
46,18,200
49,12,400
15,43,50
1,21,200
27,11,100
6,9,400
13,39,200
13,29,400
34,5,50
25,17,100
24,37,400
49,28,400
21,14,400
29,22,200
32,21,400
10,40,200
29,43,200
30,7,400
48,37,400
0,43,200
49,26,100
4,22,100
30,25,50
0,16,50
11,12,200
39,29,50
11,19,200
26,13,100
12,13,400
39,36,50
30,34,100
43,1,400
41,26,400
47,11,100
38,47,400
21,36,50
5,23,400
11,27,200
35,48,50
5,7,200
8,34,400
1,46,200
18,23,200
15,17,200
2,7,200
37,6,200
20,5,50
20,26,200
35,32,400
39,46,200
15,49,200
22,41,200
29,41,200
19,46,200
10,37,50
17,34,200
36,4,200
1,43,400
43,44,200
48,11,200
31,5,200
44,27,200
35,8,50
7,4,400
36,8,400
38,34,400
9,31,100
48,0,100
12,0,400
29,8,200
3,46,100
39,13,200
3,38,200
39,48,200
4,20,400
6,35,100
23,22,200
27,5,200
43,8,400
23,27,50
13,44,100
17,20,50
29,6,200
49,38,200
11,0,400
10,33,100
37,3,200
15,25,400
19,44,50
9,47,400
22,26,50
48,30,50
28,34,400
35,16,50
4,33,400
26,38,100
6,14,50
18,10,400
26,0,400
30,28,50
28,19,100
34,18,200
31,39,100
46,30,100
10,30,100
33,43,50
45,0,200
46,9,50
40,13,400
48,36,50
15,10,50
19,17,100
8,9,200
48,24,200
8,14,100
46,20,100
29,14,100
29,0,100
26,20,200
43,47,200
13,28,400
9,35,100
43,27,50
30,31,400
48,12,400
25,27,400
48,41,50
30,19,50
23,13,200
23,29,50
44,30,200
43,19,200
23,19,400
12,34,100
22,48,50
17,0,50
47,44,200
33,0,400
44,26,200
31,15,200
15,1,200
35,2,100
35,14,400
31,3,50
19,9,200
7,22,50
24,48,400
30,47,400
16,37,200
25,6,100
46,43,400
17,26,100
7,4,200
33,0,400
26,31,200
2,44,50
47,32,200
37,42,50
14,40,50
3,21,50
49,15,400
20,15,200
38,27,400
21,28,50
23,20,400
5,33,400
1,19,200
34,40,400
7,31,50
40,14,50
13,49,400
17,41,50
34,5,200
48,16,100
25,46,50
26,38,200
18,38,100
8,47,50
1,44,200
16,13,400
4,19,100
19,9,50
30,39,100
9,48,100
1,32,50
7,3,200
47,42,100
