source,destination,bitrate
15,36,200
5,22,50
31,35,50
28,1,50
5,32,400
10,2,50
4,34,400
28,6,100
4,24,400
36,3,100
1,9,400
10,26,400
34,19,400
10,28,50
35,20,50
26,25,100
24,8,50
33,10,50
5,35,50
9,7,400
8,30,50
10,33,50
2,23,400
20,5,200
12,27,400
16,30,100
9,19,400
11,1,50
6,31,200
6,21,400
22,14,400
34,36,400
17,36,50
15,19,200
1,15,100
21,29,100
16,24,400
19,34,100
13,31,50
15,10,100
10,27,400
5,20,100
17,24,200
15,20,200
8,6,400
3,21,400
2,21,400
32,3,200
17,2,400
0,3,50
19,18,200
26,22,100
18,6,50
13,30,100
35,29,200
6,25,200
0,26,100
29,20,200
1,15,50
23,22,50
19,33,400
18,17,100
33,19,100
17,35,200
14,20,400
20,26,50
24,18,400
20,24,200
16,24,400
12,30,400
1,33,400
5,14,400
6,34,400
10,13,100
16,20,400
25,24,100
6,20,100
8,10,50
36,22,100
5,22,100
23,32,400
3,20,50
0,8,400
6,16,400
8,21,200
31,13,200
22,12,200
0,28,400
20,31,100
26,0,100
8,10,400
3,4,200
9,4,50
2,4,100
27,12,50
24,14,200
20,18,200
1,3,400
16,29,50
7,14,400
31,3,50
24,4,50
0,12,400
27,3,400
34,15,200
21,20,50
10,35,50
35,5,400
0,14,200
32,16,100
4,10,200
4,10,100
4,17,50
24,12,100
26,11,200
0,15,50
7,8,400
23,21,50
21,18,50
25,23,50
19,14,200
25,22,100
22,3,400
6,18,100
31,7,100
34,1,400
3,20,100
23,29,400
8,26,100
2,21,400
29,21,200
25,11,100
23,31,400
36,31,400
24,1,100
36,20,100
24,23,100
23,6,200
17,25,400
29,15,100
33,14,400
33,19,200
31,19,100
4,13,400
29,31,50
1,34,50
18,23,100
18,2,100
8,25,400
6,12,200
19,31,200
9,21,200
10,6,200
14,28,100
35,17,200
25,6,400
11,1,100
21,2,50
0,25,400
34,27,400
16,3,200
18,12,200
11,29,200
36,18,100
36,29,400
36,12,50
35,26,400
9,27,50
16,7,200
14,32,100
27,11,400
26,1,200
4,21,50
1,27,400
12,10,50
18,14,200
7,26,200
23,15,100
25,4,200
16,21,400
4,25,100
15,36,200
34,16,200
18,29,200
1,31,400
13,14,100
22,12,400
27,31,100
20,22,50
25,33,400
27,1,50
9,10,400
22,9,400
13,8,200
31,36,200
14,12,50
22,4,200
4,30,50
22,23,200
9,15,400
27,28,200
10,22,100
6,24,200
3,27,400
0,3,100
35,36,50
27,6,50
1,18,200
5,6,400
29,17,400
25,6,400
17,23,100
10,28,50
14,6,100
14,22,100
11,0,100
29,7,50
27,13,200
4,25,200
36,16,200
26,18,50
19,3,400
6,19,50
12,11,200
24,26,400
7,2,100
31,3,50
32,13,400
5,22,400
19,16,200
0,33,200
8,20,50
10,33,400
13,30,100
11,24,400
8,4,100
19,10,100
25,8,400
9,30,50
9,36,100
7,26,50
13,29,400
5,25,100
33,9,100
33,35,100
30,13,200
6,31,200
6,21,50
26,34,200
18,35,50
12,15,200
6,26,100
16,1,400
16,23,400
36,20,400
12,27,200
18,4,100
14,8,100
23,36,400
12,21,100
14,21,200
33,11,100
17,22,100
25,33,100
33,15,200
16,32,50
9,1,400
11,8,100
22,19,100
31,10,200
28,36,50
30,0,50
34,16,50
18,35,50
36,21,400
9,21,200
