source,destination,bitrate
40,36,200
9,27,100
26,45,200
4,1,400
23,45,50
12,40,50
12,6,100
46,29,200
20,34,50
39,27,200
22,2,50
13,1,400
16,18,100
24,41,50
19,48,200
33,4,50
29,14,200
7,17,400
31,13,200
32,36,100
38,27,400
14,26,200
9,11,100
38,23,100
13,39,200
24,11,200
20,0,100
42,13,50
9,2,50
25,31,50
34,18,50
29,43,50
36,13,50
42,14,100
48,35,400
1,39,200
36,20,50
40,34,200
35,45,400
13,49,50
46,12,400
19,39,50
37,38,50
20,26,400
34,20,400
22,46,200
44,13,200
29,30,400
49,43,200
11,32,400
39,45,50
29,43,50
27,31,200
10,14,200
46,31,100
36,2,200
10,28,100
35,14,200
20,21,100
6,41,200
18,28,400
15,12,400
47,41,200
2,13,50
19,20,100
47,44,50
2,0,50
21,6,200
9,8,400
19,10,200
28,35,200
44,42,400
18,43,50
47,23,50
2,23,400
32,7,100
48,30,400
25,35,100
24,23,400
32,5,100
1,48,100
0,44,100
0,1,400
20,13,200
0,21,400
43,20,400
19,47,200
29,25,50
39,32,400
37,47,100
0,9,200
5,41,50
13,33,100
22,20,50
41,13,100
40,35,50
15,13,50
37,29,200
23,6,200
18,17,400
46,42,100
28,22,400
23,7,100
40,19,100
16,15,100
13,15,200
13,17,100
3,23,400
48,24,50
35,47,400
26,44,200
39,40,400
43,2,100
37,47,200
19,49,50
30,0,200
21,4,50
38,26,50
26,35,400
31,47,400
13,8,400
10,4,50
21,13,400
49,1,100
37,10,200
2,25,200
45,28,50
11,29,50
32,8,400
15,2,50
26,25,100
26,31,200
15,42,400
4,37,400
49,34,200
24,9,200
24,33,50
21,34,50
15,46,200
13,34,400
30,14,100
8,0,400
39,41,400
30,27,50
44,12,50
27,46,50
42,45,400
45,37,200
10,45,200
35,36,100
24,18,100
4,28,200
28,19,400
33,34,100
7,43,200
12,26,50
34,16,50
5,22,50
24,1,100
12,24,100
6,8,50
13,2,200
18,15,100
28,14,50
47,43,200
17,22,400
39,17,200
6,23,200
18,10,50
25,13,50
13,1,50
46,44,400
43,46,50
6,45,50
2,7,100
18,33,100
0,39,200
22,30,100
49,43,50
40,3,50
22,1,100
26,0,100
9,22,50
32,35,50
44,34,200
25,20,200
41,12,50
3,11,200
21,48,100
48,39,50
41,17,50
10,17,100
13,5,200
4,47,400
7,6,100
30,40,200
48,5,200
32,0,200
14,13,200
39,47,400
33,39,400
8,19,400
49,27,50
23,17,100
18,38,200
25,34,200
34,2,200
38,29,400
46,40,100
3,44,400
12,26,200
19,11,100
46,14,400
32,24,200
3,34,200
14,38,200
29,48,400
32,19,400
34,12,50
17,21,50
32,38,50
36,42,200
13,3,100
43,8,200
49,16,50
31,11,200
23,43,50
34,37,200
0,23,400
46,8,50
13,27,400
22,41,50
15,22,100
47,40,200
6,49,400
37,9,400
11,35,400
25,38,50
16,27,200
16,33,50
42,40,200
31,45,50
29,48,100
19,49,200
4,8,200
44,42,50
41,12,200
33,35,50
6,3,100
30,8,400
22,28,200
7,37,400
16,26,100
5,40,50
44,36,100
31,20,100
40,48,50
20,2,200
31,9,400
23,33,100
14,16,100
33,49,100
0,12,200
25,32,200
44,30,100
31,16,100
6,43,100
46,34,50
45,26,200
4,42,100
26,8,50
13,1,400
45,40,50
8,4,400
22,49,100
13,0,50
15,39,400
13,25,50
9,11,50
36,7,200
3,46,100
30,7,100
27,45,100
32,4,400
3,44,50
29,43,100
31,23,100
20,17,100
46,38,100
15,0,200
40,34,50
9,23,50
1,34,200
12,13,400
26,44,400
31,19,200
22,5,100
10,3,100
40,12,400
9,44,200
46,7,400
2,41,200
5,28,200
38,47,400
46,15,50
12,41,200
8,22,400
5,6,50
15,14,100
48,40,400
44,32,50
45,11,50
41,19,50
0,19,50
32,28,400
5,20,200
32,28,50
9,12,100
37,25,50
43,48,200
15,30,200
49,17,100
12,16,400
49,16,200
7,25,50
2,41,200
23,3,400
47,23,50
24,16,200
27,14,50
9,30,100
10,24,100
38,36,100
30,24,200
43,10,100
30,44,50
30,26,50
34,26,200
33,6,200
10,9,50
43,1,400
32,22,50
22,9,100
39,23,50
38,0,400
44,23,50
8,33,100
15,47,200
3,30,400
4,36,400
8,31,400
34,42,100
35,3,400
48,45,400
15,39,400
18,41,400
15,38,50
46,15,100
20,6,400
8,26,50
15,47,50
32,36,400
48,37,400
8,48,400
4,22,50
41,3,400
31,40,400
47,48,100
34,43,400
16,6,200
12,5,400
12,45,200
45,10,100
4,35,100
6,38,50
49,11,50
38,17,200
46,5,200
20,42,200
23,21,400
10,29,100
7,6,50
3,25,50
28,41,100
29,44,200
1,10,50
25,12,100
3,33,200
37,10,400
23,35,400
14,27,100
14,35,200
1,11,400
9,26,200
36,46,100
25,46,400
28,12,400
11,34,400
37,26,50
41,18,200
37,47,200
29,35,50
19,13,400
5,23,50
28,35,400
36,46,50
39,31,400
38,36,50
36,12,200
28,48,100
38,49,200
8,19,50
34,15,400
19,9,100
4,37,400
37,2,400
13,5,50
37,10,200
24,21,50
5,8,100
16,40,100
37,47,100
5,29,200
46,47,400
7,37,50
23,4,50
31,35,200
17,26,200
32,2,200
23,24,400
32,41,100
21,5,400
12,33,400
9,26,50
39,49,100
24,25,200
44,1,200
24,40,100
42,21,200
27,1,100
10,11,200
21,42,400
47,7,400
7,5,50
38,43,200
30,21,50
44,4,50
30,48,50
39,35,50
3,15,100
11,9,400
41,23,100
7,29,200
28,41,400
11,34,400
32,41,200
4,32,200
32,30,100
16,0,400
44,10,100
2,48,100
30,15,100
7,46,100
39,14,50
23,2,400
35,45,50
42,7,400
21,23,50
9,27,200
46,14,100
3,43,100
43,34,100
27,38,50
20,19,200
36,23,200
2,30,400
21,15,400
22,21,100
24,21,50
29,5,200
26,38,50
43,33,200
41,11,100
42,0,100
22,20,200
4,14,400
47,3,400
20,10,50
31,43,100
35,25,200
39,3,200
11,19,100
46,34,200
25,5,100
27,13,50
45,27,50
32,9,50
25,43,200
19,44,50
14,47,100
17,21,50
18,27,200
0,49,400
20,7,400
19,11,200
40,21,200
27,11,100
9,21,200
36,45,400
0,37,50
18,12,100
21,44,50
20,29,400
26,38,100
3,31,50
43,12,100
24,42,400
16,10,200
32,20,200
10,0,100
1,18,400
46,21,200
18,15,100
16,25,50
38,18,400
46,9,50
24,35,100
42,3,50
41,21,50
33,39,200
25,13,50
0,15,100
29,14,100
6,46,100
2,27,50
10,43,100
14,2,200
14,21,100
34,2,100
36,32,100
29,13,400
13,34,100
4,27,50
18,30,400
18,1,200
30,3,400
30,20,200
18,20,50
2,29,200
0,33,200
34,22,400
1,45,100
7,48,400
40,22,200
22,49,100
13,45,400
15,45,200
38,27,400
5,12,100
6,0,400
29,37,100
48,45,200
26,13,50
42,1,50
33,35,50
27,24,50
10,49,400
41,49,400
7,49,100
37,25,400
13,31,50
25,6,50
49,11,50
7,36,50
3,42,50
13,9,100
29,2,400
34,4,50
9,3,50
15,21,50
31,21,200
6,7,50
31,16,100
4,29,50
24,34,50
38,21,50
22,38,400
36,42,200
22,40,200
1,3,50
33,21,100
41,17,100
0,35,50
42,19,50
46,26,400
23,17,200
42,41,400
24,41,400
23,14,100
18,13,100
31,36,100
32,5,200
9,28,50
14,5,100
16,31,200
33,26,200
29,43,200
1,32,200
46,44,400
19,14,50
16,42,200
34,48,400
2,41,50
14,38,100
49,23,400
46,34,50
20,45,400
30,33,400
43,15,50
42,35,400
38,42,100
11,46,100
2,18,50
47,17,50
38,27,100
2,4,100
28,23,100
3,43,50
26,19,50
10,36,400
11,43,200
8,41,200
9,38,400
4,1,400
20,40,50
23,0,200
21,23,50
17,45,100
23,30,50
31,1,200
20,47,400
32,46,400
41,22,400
43,9,200
38,21,200
25,1,400
20,46,200
9,43,50
8,4,200
30,12,200
41,2,200
7,0,200
29,47,100
28,49,200
39,11,50
38,32,50
46,12,50
27,23,100
8,48,50
0,16,400
44,10,200
30,42,200
8,33,50
9,23,100
46,0,50
11,9,50
9,22,100
49,4,100
43,27,200
18,5,50
36,9,200
26,11,200
29,45,100
30,39,200
31,49,200
46,30,100
9,37,400
9,38,200
45,15,100
15,29,50
16,38,50
20,36,200
20,5,200
5,6,100
22,11,400
18,40,200
12,21,200
24,44,50
6,5,400
47,25,200
11,6,100
44,4,50
12,32,100
33,18,50
5,34,50
45,14,100
24,16,50
13,38,400
34,23,200
10,30,200
39,36,50
25,15,400
13,35,400
3,12,200
46,1,100
9,45,100
37,21,200
42,21,100
24,11,100
16,41,400
28,32,50
5,13,50
2,15,400
13,6,50
3,28,50
1,7,400
40,33,400
2,12,100
24,46,100
21,11,200
4,40,200
44,10,400
2,39,400
34,39,100
14,24,200
8,33,400
12,26,400
49,4,200
26,8,100
40,32,200
15,44,200
40,43,50
26,31,100
29,9,200
21,15,100
43,8,100
42,44,200
6,47,400
14,22,100
25,18,200
1,30,400
30,15,100
24,5,50
28,12,200
31,0,50
10,8,200
25,5,50
49,18,100
48,22,100
41,25,200
46,35,200
36,30,50
5,20,100
39,45,100
6,24,100
40,31,50
38,18,200
12,34,50
45,10,400
15,24,400
21,27,100
49,39,400
46,40,100
37,47,400
45,30,400
39,23,200
3,46,50
27,23,100
2,47,200
14,15,400
42,34,50
38,32,200
9,18,50
0,38,400
13,48,400
44,18,400
4,23,100
13,26,400
19,8,50
13,39,50
49,13,100
20,1,200
42,36,400
24,16,400
46,27,100
16,10,400
29,20,200
32,3,50
47,29,100
46,43,50
7,31,200
0,48,100
44,29,50
46,30,100
12,1,200
0,46,200
14,33,50
5,37,50
48,4,400
28,27,400
10,11,100
35,48,400
39,15,100
34,41,200
36,37,100
28,29,100
36,44,100
38,43,50
39,2,100
17,15,400
49,47,50
38,46,400
1,8,200
37,5,50
3,7,100
16,15,100
36,44,100
30,15,400
21,26,100
44,11,50
3,27,100
21,3,100
25,12,400
45,48,200
2,16,200
35,46,400
25,46,200
10,5,400
43,32,400
14,29,100
19,45,400
43,0,50
18,23,100
32,42,200
4,23,200
32,49,200
12,39,200
31,20,400
44,25,100
2,11,200
31,35,100
0,42,100
28,20,400
4,33,200
6,38,50
18,40,100
22,10,200
17,5,50
43,19,100
33,47,400
27,11,200
38,45,200
1,28,200
25,17,100
8,49,200
46,19,200
11,36,400
17,12,100
15,46,50
48,3,200
3,6,100
16,33,200
1,29,100
5,6,400
34,28,50
49,40,50
5,21,100
47,9,100
35,29,400
28,6,50
23,31,100
13,16,100
11,23,400
16,20,400
2,37,100
14,0,400
14,31,400
35,11,100
13,31,400
25,31,200
1,34,100
15,38,200
29,2,200
41,27,400
42,29,100
35,12,100
11,38,400
6,43,50
7,45,100
40,7,50
37,28,100
42,41,100
12,30,400
38,2,100
1,26,50
22,32,50
48,39,200
6,27,50
42,44,100
40,2,100
41,17,100
11,2,400
48,32,200
28,31,100
28,10,100
39,31,200
47,1,50
45,29,400
0,29,50
17,13,100
10,47,200
19,0,400
4,17,200
26,29,200
45,28,400
38,16,50
0,15,400
24,7,100
43,35,400
12,35,200
38,30,100
42,31,50
7,22,100
3,30,400
18,11,100
40,15,100
26,47,200
37,3,400
26,40,100
10,22,50
12,44,200
28,34,100
2,47,50
49,22,50
0,19,50
42,26,400
17,41,100
8,19,50
19,15,50
19,5,200
11,12,400
32,47,50
47,46,100
32,37,400
45,24,50
5,29,50
25,4,50
20,46,200
37,0,200
17,32,400
38,46,100
5,37,100
32,28,100
14,49,200
3,46,50
25,48,200
10,49,200
28,2,400
3,48,100
43,48,100
35,28,400
18,15,400
31,3,100
12,0,50
46,17,200
31,43,100
2,35,100
17,48,400
24,29,400
15,27,50
29,28,400
27,1,50
3,11,100
34,5,50
24,32,400
48,33,200
46,33,100
3,43,100
42,39,200
17,25,50
31,6,50
3,9,200
36,4,200
35,26,400
19,11,50
46,21,200
10,46,50
39,41,100
36,35,100
3,10,200
40,3,100
39,28,200
35,8,200
18,49,400
41,27,50
35,30,200
41,33,200
0,30,100
2,41,400
36,3,200
