source,destination,bitrate
10,23,400
25,3,200
14,17,50
32,24,200
22,20,100
13,20,200
36,7,100
12,28,200
16,28,100
13,22,400
27,24,200
2,29,100
13,17,50
26,29,100
23,13,200
12,25,200
14,22,200
22,23,200
12,3,200
11,8,100
14,20,50
23,21,400
20,31,100
5,34,100
29,25,200
20,5,400
24,1,400
18,9,100
5,26,100
34,8,200
19,30,50
14,5,400
19,3,200
0,11,100
10,19,400
11,3,50
33,0,100
32,20,200
22,1,50
9,4,400
18,7,50
27,36,400
23,35,50
12,21,50
29,24,50
27,10,400
29,12,50
3,20,400
31,16,200
4,34,100
33,36,100
23,24,400
3,20,200
32,33,400
35,14,50
35,16,400
0,14,200
10,1,200
21,16,400
24,22,50
6,33,200
0,28,200
24,13,100
24,36,400
31,8,100
17,20,50
13,22,100
21,25,50
36,17,50
28,32,100
26,33,400
24,13,100
4,30,100
8,16,50
3,10,50
22,3,400
24,9,50
28,29,100
14,7,200
23,9,100
36,27,100
14,3,400
3,21,200
22,3,50
33,9,50
3,16,50
26,12,100
23,35,100
11,34,50
8,27,400
29,24,50
18,26,50
36,3,100
1,36,100
15,21,200
24,0,100
11,25,400
34,28,50
9,30,100
2,3,400
34,16,50
6,35,400
31,32,400
36,18,100
25,22,200
30,19,400
23,19,100
6,33,400
22,17,200
16,35,400
0,36,50
21,14,100
15,16,50
29,6,400
12,23,200
29,0,100
9,21,50
2,14,50
20,29,100
25,16,100
7,14,400
15,31,400
33,11,50
35,36,400
4,21,400
9,17,200
12,0,200
26,1,200
11,19,100
25,7,200
20,31,200
28,26,400
14,23,50
15,8,400
33,29,100
17,25,400
23,30,200
9,25,400
25,4,400
8,25,400
27,26,100
18,28,50
9,2,400
0,19,100
30,1,400
26,10,200
28,9,400
7,34,50
8,15,100
7,6,400
28,20,200
21,25,200
7,20,50
26,16,100
12,15,50
14,22,400
16,2,50
4,28,50
6,25,100
32,16,50
1,9,400
10,20,200
30,9,200
16,11,100
13,17,100
25,36,400
14,17,50
5,18,400
1,9,50
31,14,100
32,1,200
3,18,50
2,9,50
18,32,50
24,5,100
17,10,50
14,4,50
29,3,400
15,22,100
30,25,50
32,10,400
35,7,50
11,5,400
13,8,200
28,14,50
35,36,400
12,1,400
22,4,100
22,28,100
36,27,50
36,17,200
30,11,100
10,28,200
6,32,200
32,7,400
15,7,100
9,15,50
30,15,200
25,3,50
20,2,50
14,13,50
36,14,200
4,34,400
34,3,50
29,31,400
5,3,400
36,29,100
24,8,50
25,16,50
19,5,200
6,13,50
8,17,50
14,12,100
23,30,400
8,0,100
25,22,100
19,33,400
26,6,200
15,36,200
8,16,200
18,3,200
30,21,200
22,8,50
7,23,400
10,9,50
12,20,100
12,16,200
8,35,50
8,28,100
2,12,50
23,19,50
19,4,100
19,7,50
9,4,100
20,29,100
4,23,200
35,24,400
26,6,100
33,31,400
14,15,100
1,27,200
17,6,50
21,28,100
30,36,50
17,32,400
13,19,200
26,30,200
22,10,100
34,16,200
3,23,200
8,21,100
24,3,400
35,29,400
27,5,400
14,11,100
12,15,100
16,0,400
16,11,50
11,19,400
7,32,100
7,26,50
7,14,100
3,7,400
16,8,400
16,26,400
21,35,200
28,4,200
23,21,200
7,14,100
6,30,200
10,4,200
4,34,200
35,20,100
29,14,100
24,9,100
17,5,50
36,34,50
7,11,50
6,7,50
6,32,50
28,25,100
25,1,100
0,7,100
28,14,200
8,0,400
6,21,100
32,7,100
0,6,400
7,13,400
20,17,50
6,31,50
2,3,100
19,11,100
24,16,50
28,32,100
15,16,200
4,2,200
4,23,100
2,15,50
28,17,100
33,13,200
15,28,100
33,10,200
13,12,100
19,18,100
14,18,50
12,9,50
17,14,100
4,23,400
3,32,400
34,26,200
3,10,50
5,13,200
31,9,400
21,10,100
5,2,50
30,36,50
0,10,200
36,19,200
17,5,50
8,19,200
19,26,50
10,15,400
34,2,50
21,23,200
34,4,200
26,10,400
35,33,400
2,7,200
34,4,400
8,26,400
5,25,100
17,31,100
14,27,400
21,4,50
12,29,200
15,7,50
11,27,200
6,5,50
31,21,400
6,17,100
20,9,200
27,5,200
25,6,100
