source,destination,bitrate
22,34,200
16,19,50
20,12,400
14,32,50
9,36,400
33,19,100
4,8,50
25,36,50
18,16,100
28,26,50
18,1,400
15,7,400
20,3,50
28,31,100
22,8,100
36,18,100
31,11,100
5,13,200
29,21,100
6,27,50
13,9,400
17,32,100
23,12,100
23,5,400
19,36,100
23,19,200
10,14,50
19,26,100
9,29,400
13,33,200
8,2,200
23,1,400
25,5,400
20,16,100
4,0,50
16,10,400
14,31,200
23,20,400
23,5,50
24,31,50
34,8,100
18,27,50
10,34,400
0,6,100
12,34,50
23,34,50
7,22,50
33,32,50
36,18,50
21,7,50
10,9,50
4,13,100
24,34,50
7,16,400
28,9,200
13,2,100
7,30,200
4,31,50
22,1,100
23,13,100
12,35,100
32,35,400
9,5,200
25,6,200
3,0,200
30,29,200
2,27,50
2,1,400
27,0,100
13,21,50
13,25,400
3,0,100
21,26,400
30,1,200
36,14,200
3,29,400
22,18,200
7,24,400
0,9,400
34,1,400
29,35,50
9,33,100
4,30,50
36,1,200
16,5,100
15,5,50
5,13,200
30,1,200
31,27,200
0,14,50
12,4,50
11,13,50
10,7,100
8,19,400
10,12,50
19,9,200
4,16,200
33,28,100
25,31,50
26,28,100
22,21,200
17,31,50
13,30,50
29,21,100
16,8,200
10,34,50
31,9,200
1,13,200
25,6,50
6,24,400
26,18,50
22,2,400
5,28,200
17,16,400
23,2,50
4,22,200
35,10,100
35,31,200
27,16,50
8,35,400
21,15,50
21,11,400
5,7,200
9,8,100
6,16,50
33,25,400
35,27,400
18,1,400
31,22,200
34,2,50
7,16,200
28,27,100
36,27,400
21,22,400
15,34,400
20,36,50
36,29,100
2,3,200
3,7,400
35,25,200
28,1,400
30,29,400
23,6,100
12,27,50
23,36,100
12,19,100
17,16,400
13,3,200
14,36,400
20,30,100
4,31,100
25,31,200
34,28,400
0,29,50
15,23,400
22,33,200
18,12,50
29,31,200
24,19,100
15,9,50
34,8,100
17,6,50
5,12,200
14,21,200
33,21,400
9,16,50
29,27,100
13,8,100
11,31,50
30,13,50
31,10,400
36,23,200
20,8,100
23,11,200
17,7,100
36,2,50
30,9,200
15,34,400
5,34,400
28,7,200
4,23,50
28,34,50
19,21,400
29,1,200
3,36,200
20,9,400
17,27,200
4,9,100
23,15,400
27,24,100
32,28,200
1,3,200
15,13,400
6,16,100
22,16,100
10,13,50
17,10,100
1,27,100
34,19,50
25,13,50
15,22,200
17,33,400
26,33,400
15,23,200
30,14,400
34,31,200
13,9,200
2,29,50
29,9,400
31,28,400
9,21,100
34,10,200
16,15,400
3,6,100
4,29,50
7,31,400
24,3,50
32,28,200
29,21,50
15,20,100
26,21,400
31,1,100
32,17,400
2,19,50
0,9,100
23,8,100
29,30,50
5,33,400
36,26,200
19,26,100
8,25,50
36,7,200
36,29,200
10,1,400
10,18,400
2,22,400
11,6,400
14,23,50
10,13,400
21,5,50
14,12,200
7,26,200
19,32,200
8,6,400
5,21,100
35,21,50
26,5,200
8,32,100
30,31,200
14,0,100
3,28,400
5,29,400
7,33,400
21,6,400
35,24,50
5,22,100
2,27,400
5,2,400
11,16,50
29,19,200
13,14,50
32,1,400
36,1,200
33,25,400
9,8,200
14,5,100
9,8,400
6,13,100
7,10,100
11,30,100
31,35,200
34,33,50
21,34,50
14,9,100
4,25,200
16,9,100
2,22,50
28,2,200
21,25,200
7,9,100
9,14,200
8,6,200
15,4,50
10,28,100
8,2,200
32,5,400
6,1,50
8,25,50
17,0,50
13,32,50
12,15,50
16,24,200
16,15,50
4,13,50
7,31,50
3,30,100
14,8,100
21,36,200
11,10,50
22,27,200
25,14,200
8,6,50
10,12,200
30,1,50
10,15,100
5,18,50
27,12,100
35,23,100
0,11,100
24,9,200
14,20,200
32,2,400
26,22,400
4,29,200
7,29,100
11,13,50
0,22,100
25,31,200
22,5,200
14,16,50
0,13,50
32,23,400
32,2,200
25,9,400
4,29,200
4,9,200
22,34,200
21,29,50
27,35,100
8,23,200
25,11,400
20,16,400
13,7,50
36,23,50
11,8,400
3,12,200
30,17,400
28,30,100
23,10,50
20,21,200
30,9,100
25,6,50
4,12,50
15,33,100
22,23,200
16,26,200
15,33,50
22,18,200
6,4,100
32,6,100
5,2,200
32,3,200
6,31,200
21,27,200
23,22,200
5,10,400
6,12,400
13,35,100
24,31,50
23,28,50
32,9,200
1,32,50
29,28,100
14,5,200
18,10,100
21,3,200
36,18,100
6,31,100
30,11,50
14,17,400
10,21,100
22,15,100
14,11,400
16,13,100
28,35,400
29,7,50
31,17,100
33,18,100
8,15,200
6,10,50
35,22,50
0,12,100
30,5,200
0,29,200
16,29,50
24,11,400
21,1,50
34,22,100
16,4,400
35,30,100
1,20,200
5,14,400
20,12,200
14,4,100
21,23,50
12,26,100
17,20,200
3,36,100
18,5,50
9,17,100
10,14,100
3,34,50
21,3,400
1,26,100
35,32,50
35,25,50
36,24,400
6,24,100
12,17,400
24,21,50
26,28,50
33,15,200
31,8,100
20,28,200
36,18,200
22,15,100
17,15,200
21,20,50
4,31,100
20,0,400
21,5,100
23,5,100
20,2,50
25,19,100
1,13,100
30,32,400
17,26,50
10,27,200
32,0,200
34,21,50
8,30,400
36,28,100
2,0,50
11,23,200
35,22,50
20,18,100
36,20,200
0,33,50
13,11,50
36,12,400
2,8,400
12,28,100
8,9,200
4,18,200
6,1,200
26,2,400
18,28,50
17,12,400
29,36,200
8,16,50
19,28,400
32,18,100
17,31,100
32,23,400
32,1,200
17,4,400
5,21,100
3,10,50
21,33,200
7,23,200
7,6,400
4,11,50
1,16,50
31,3,200
34,33,50
25,1,50
19,28,50
21,18,400
14,19,100
14,21,50
36,10,400
28,8,400
24,14,200
26,21,400
20,22,200
21,4,100
4,32,50
7,0,400
17,15,100
9,17,100
24,12,200
21,13,50
33,28,100
18,26,100
32,11,200
12,13,50
9,25,400
21,13,50
13,26,50
23,26,50
4,35,200
21,27,50
36,23,400
29,5,100
27,9,200
27,19,50
5,8,200
1,20,50
31,6,100
27,31,50
15,25,200
29,10,100
20,26,200
4,32,200
23,30,100
19,6,400
17,32,400
34,12,400
7,36,50
34,22,100
22,12,100
4,27,50
34,30,50
3,23,50
19,32,50
2,20,400
36,30,50
21,29,200
19,15,100
2,11,400
8,18,100
18,20,400
18,24,200
1,28,200
17,33,50
20,27,200
21,2,50
17,31,200
8,21,400
12,30,100
8,27,200
9,34,400
33,2,100
19,28,100
22,26,200
34,32,200
4,2,400
30,7,50
11,15,100
17,10,50
13,6,400
15,33,50
31,28,200
5,0,400
1,26,100
15,25,400
15,27,100
13,8,400
26,5,50
18,22,100
14,20,200
29,1,200
31,28,100
13,8,100
3,20,50
35,1,200
15,29,50
13,20,400
16,8,50
12,4,50
2,36,50
5,6,50
30,3,50
2,27,50
16,15,100
35,5,200
0,18,100
32,2,50
33,20,400
10,30,200
28,24,400
9,3,50
17,20,400
14,8,50
7,26,200
4,12,100
25,36,100
13,20,50
4,29,100
24,25,400
34,32,50
17,36,200
9,31,100
32,16,400
15,22,50
5,18,100
19,8,50
6,16,50
1,24,400
1,32,200
5,9,50
21,15,100
33,29,400
0,11,50
28,13,50
22,36,200
20,29,100
10,18,200
33,21,50
21,33,50
23,30,400
28,18,50
32,1,50
11,16,50
22,21,50
2,36,400
31,21,200
35,17,200
9,24,100
15,2,50
12,27,400
7,20,400
3,26,200
5,23,200
16,20,200
7,35,50
29,4,400
28,34,200
31,5,100
18,11,200
17,23,100
22,36,200
36,15,100
2,36,400
13,18,400
35,23,200
26,23,200
34,5,50
29,11,200
22,20,400
24,33,200
23,8,50
23,32,50
26,34,400
34,13,200
9,3,100
11,26,50
16,1,400
35,24,400
18,28,200
9,0,50
15,1,50
17,4,200
13,27,50
29,3,100
35,27,400
9,27,50
27,4,400
7,20,100
10,17,200
34,1,200
1,7,100
6,12,100
27,26,100
21,8,100
34,16,200
29,4,50
5,18,400
13,6,200
31,23,100
22,9,200
14,27,400
25,21,50
9,34,200
33,11,200
10,25,100
31,26,200
18,8,200
4,23,400
36,10,200
30,12,200
34,24,200
11,28,200
22,31,200
32,22,400
27,6,100
15,22,100
10,28,50
20,27,400
19,0,100
34,36,400
21,26,400
4,30,200
8,17,50
13,21,50
27,12,100
30,12,50
23,0,50
5,8,400
26,9,400
28,27,50
35,29,50
2,10,400
20,1,50
23,15,200
15,16,200
25,29,50
29,13,200
28,25,50
14,23,50
23,32,200
1,7,400
14,36,100
1,3,50
19,20,100
10,29,400
16,4,50
20,26,200
23,34,200
19,12,200
17,31,50
14,25,400
29,12,50
6,19,400
18,32,400
2,14,50
31,10,50
29,35,200
4,28,100
7,10,100
26,9,400
10,36,100
14,9,100
36,17,400
5,7,200
27,13,50
1,35,50
9,18,400
18,3,400
12,32,50
25,36,100
36,26,50
13,24,50
25,4,200
23,30,50
5,33,50
7,20,50
30,12,400
26,9,100
8,25,50
0,33,50
11,1,50
30,27,200
36,29,200
17,19,200
20,18,100
17,15,200
18,34,100
7,17,200
4,24,200
0,31,200
0,20,100
22,10,200
8,6,400
12,33,200
7,30,50
6,1,100
19,2,100
2,22,400
21,1,200
4,21,100
3,27,200
19,24,400
11,14,100
13,22,400
33,23,400
3,28,400
19,23,200
22,13,400
34,2,100
19,29,400
1,5,200
29,15,100
5,35,200
26,30,200
23,24,50
16,32,400
29,11,200
20,35,50
6,12,400
10,27,200
22,2,100
25,9,100
19,20,50
9,36,200
30,19,100
23,7,200
29,18,400
11,24,200
14,0,200
4,12,100
9,24,200
1,20,100
3,17,200
13,11,50
12,24,200
25,36,200
23,4,200
5,7,200
7,1,400
27,26,200
15,36,200
17,15,50
11,1,100
18,24,50
20,23,400
28,26,400
21,23,50
9,36,400
26,4,200
3,11,400
10,2,50
3,27,400
17,16,100
7,5,200
10,8,100
5,34,100
7,3,100
13,18,200
21,13,200
19,28,50
3,24,200
20,29,200
1,24,200
23,24,50
17,35,100
32,21,200
22,25,200
3,6,400
16,22,400
2,8,400
19,26,100
0,21,50
7,32,200
1,11,50
14,31,100
18,6,200
16,31,100
21,15,400
19,35,200
9,10,100
24,18,50
18,11,200
19,7,200
16,11,400
7,34,400
13,35,400
27,14,200
3,2,400
8,36,50
20,28,100
32,19,50
0,31,50
3,18,50
11,25,400
5,14,200
36,0,50
12,35,400
22,23,200
30,18,50
16,13,400
28,21,200
14,11,50
17,31,400
26,35,200
17,22,100
21,0,200
30,16,200
14,29,100
21,30,200
5,35,400
36,18,100
34,23,200
13,20,200
5,25,400
6,35,200
6,1,400
24,32,50
23,19,200
28,4,400
20,24,100
21,3,50
13,29,200
9,22,400
21,7,100
15,27,50
8,14,400
31,12,100
10,15,200
27,2,100
2,26,50
4,6,200
29,18,400
2,28,100
18,10,100
18,23,50
34,23,200
24,22,400
31,5,100
12,5,50
6,1,400
33,14,400
27,8,400
13,1,200
3,2,50
1,4,200
25,29,200
34,9,400
24,16,200
7,11,100
36,13,100
11,27,100
13,3,100
17,23,200
13,1,100
36,4,400
19,2,400
19,0,100
10,28,400
10,12,50
17,3,100
1,33,50
11,7,200
27,17,100
15,31,50
19,23,200
25,14,200
12,15,50
20,5,400
24,0,50
10,2,400
23,13,400
0,31,100
33,31,200
3,19,50
25,32,100
33,12,200
17,23,200
26,15,100
28,27,50
29,6,200
36,4,100
11,27,100
12,4,200
19,0,400
31,30,50
22,16,400
20,7,400
4,9,50
5,3,400
22,30,100
9,4,200
32,3,100
29,3,200
4,33,200
11,27,200
13,18,200
21,4,400
1,25,200
32,20,100
11,31,100
10,9,50
1,18,400
32,13,400
6,28,50
11,1,200
32,17,100
6,3,100
21,1,50
22,8,50
21,6,400
30,19,100
4,29,100
4,27,50
27,12,100
0,7,400
32,9,200
34,14,400
20,30,50
0,14,50
23,35,200
8,30,200
32,4,100
26,6,400
9,5,100
30,8,100
26,23,50
31,10,200
15,11,100
34,4,50
21,7,200
28,32,400
21,20,200
32,27,100
27,11,100
22,10,50
1,17,400
20,16,200
11,12,400
22,31,100
