source,destination,bitrate
0,31,200
4,5,100
31,8,50
17,2,400
16,10,200
19,25,200
15,11,50
18,36,50
1,12,50
0,26,400
2,11,200
3,11,400
26,13,400
3,23,400
19,34,100
30,28,100
24,13,50
14,8,100
20,34,400
18,13,50
27,9,200
2,22,200
16,14,200
4,18,400
8,33,50
34,20,100
35,3,400
4,24,100
35,3,100
4,31,200
23,35,200
11,28,100
3,12,100
3,21,100
1,16,100
14,34,400
32,34,200
19,2,50
1,17,50
4,29,200
11,15,400
32,2,200
28,24,200
34,27,400
34,11,50
23,15,200
19,10,200
7,24,100
26,19,200
32,2,200
9,32,200
26,29,400
28,8,200
31,12,50
18,16,50
23,20,100
6,0,200
15,19,100
23,11,100
21,5,200
16,35,50
7,24,200
7,23,200
32,15,100
23,19,400
15,33,400
29,17,100
10,19,100
16,14,400
34,0,400
7,20,50
14,5,100
9,25,200
17,32,200
7,24,400
34,9,100
23,33,100
24,35,100
10,7,100
25,14,400
5,24,100
10,9,400
1,25,200
29,8,400
30,19,400
22,28,200
6,30,200
10,15,200
8,32,400
1,13,50
28,2,400
31,1,200
1,18,200
7,24,400
32,20,50
7,15,200
19,13,100
18,13,100
10,13,400
10,23,50
8,9,200
3,21,400
21,11,50
32,2,400
32,27,200
0,3,50
13,10,100
11,12,200
31,5,400
28,21,200
6,20,50
3,14,50
36,12,100
3,30,200
16,23,400
6,16,50
35,2,200
0,19,50
1,17,50
22,18,400
28,14,100
27,17,400
17,7,50
15,0,400
1,14,200
36,8,100
7,26,50
5,16,200
13,33,100
10,11,50
7,29,200
29,31,200
24,33,400
4,22,400
12,21,50
11,26,400
35,2,400
29,27,100
3,19,400
19,10,100
30,6,400
36,34,200
30,15,400
24,6,100
17,27,50
11,34,400
5,30,400
28,25,100
21,31,200
10,31,200
27,6,400
1,15,100
33,36,100
12,36,100
13,7,400
5,3,50
12,17,400
25,29,100
29,8,400
36,17,200
22,7,200
26,13,50
4,8,50
3,23,100
20,24,400
36,31,400
8,27,400
15,0,100
13,2,50
13,17,400
14,15,100
24,21,400
9,29,400
19,26,100
27,10,200
34,21,50
2,0,200
28,6,200
23,11,200
13,4,200
1,33,200
23,4,100
17,30,50
24,29,400
3,10,100
13,24,50
22,33,50
23,22,50
30,4,50
12,11,100
35,21,400
35,16,100
11,0,50
11,2,400
33,22,50
24,28,200
0,21,100
28,4,400
26,5,100
22,13,50
1,32,100
0,34,400
21,22,50
23,8,200
33,9,100
20,7,200
3,28,400
8,13,50
7,0,200
26,9,100
30,18,100
15,32,400
