source,destination,bitrate
20,16,400
8,17,100
36,15,100
7,5,400
29,12,100
9,14,100
9,10,400
33,13,400
24,20,100
27,13,200
14,30,50
26,3,400
29,2,400
0,12,100
20,27,200
10,6,100
21,10,200
2,14,100
22,17,100
3,33,50
7,35,200
19,14,400
33,3,100
13,5,200
35,7,200
29,4,50
2,12,200
2,31,50
34,25,200
23,29,200
11,32,400
26,13,100
23,31,100
17,9,400
33,19,200
5,25,100
25,7,50
23,32,50
36,35,50
11,35,200
14,23,50
4,11,50
0,21,400
16,22,400
16,10,50
11,13,400
10,16,100
2,27,200
35,14,200
36,27,200
26,27,400
34,10,200
17,26,200
25,1,400
13,7,50
28,13,100
17,3,200
0,20,200
32,35,400
4,6,50
27,29,50
31,30,100
3,12,200
23,14,50
20,16,100
7,5,200
21,23,50
4,35,400
7,28,100
12,30,400
10,12,200
20,18,200
34,17,50
31,13,100
11,27,400
20,14,100
25,30,100
27,11,100
6,36,400
26,2,400
36,15,50
32,6,100
16,10,200
27,8,100
17,14,50
22,30,400
13,3,200
29,20,100
7,12,50
13,27,50
5,13,100
14,34,400
10,19,50
27,23,400
7,11,200
9,36,200
8,23,100
7,3,50
10,34,100
6,35,200
30,34,100
7,3,50
28,25,400
27,31,50
27,8,400
8,23,100
6,0,50
31,5,100
31,10,400
4,0,50
35,17,200
15,29,50
36,31,400
18,21,400
7,15,200
27,34,400
2,10,200
23,3,200
35,17,50
22,9,50
20,1,50
19,34,50
15,11,200
3,9,100
31,2,400
25,4,400
36,13,100
30,21,50
19,8,400
6,24,200
8,19,100
29,23,200
10,18,400
12,15,50
20,16,400
6,14,400
33,18,200
21,22,50
11,16,200
8,21,400
12,19,100
0,5,400
3,32,100
29,28,400
22,5,50
5,14,400
17,28,400
4,34,200
30,3,400
14,32,400
11,24,200
32,28,200
18,5,50
11,35,400
23,5,200
4,34,200
8,17,100
24,32,400
21,29,100
21,36,50
7,15,200
33,13,50
2,32,400
11,19,200
34,35,200
26,5,50
6,16,50
6,1,400
2,20,100
30,18,200
21,0,400
32,1,200
10,36,50
19,22,50
9,25,400
3,19,50
33,7,200
28,29,50
5,2,100
34,20,200
1,30,200
14,9,100
13,19,50
8,16,100
20,17,200
10,4,100
33,4,200
15,26,200
33,24,100
2,29,200
22,34,400
3,30,400
10,18,400
26,13,50
10,21,200
13,28,400
17,33,400
18,33,100
22,31,400
1,2,50
10,15,50
29,16,50
16,15,200
20,11,200
35,32,100
19,5,100
21,15,100
20,8,200
16,14,50
13,24,400
10,24,50
13,16,400
2,14,200
27,0,400
23,6,200
8,32,50
28,0,400
4,17,400
26,10,200
20,29,100
2,10,400
25,16,100
23,35,200
11,35,100
28,35,50
28,15,200
20,16,100
23,3,50
32,18,200
1,32,200
35,25,100
7,35,200
3,30,400
32,23,100
14,1,50
16,11,50
14,2,200
35,30,400
10,14,200
18,28,400
0,31,200
30,25,50
15,27,50
6,18,400
13,36,200
20,12,100
15,6,400
19,27,100
2,24,400
5,22,50
13,0,400
11,0,200
4,29,50
1,10,50
2,35,100
18,13,200
25,8,50
7,16,200
8,27,200
29,32,400
13,33,400
35,6,100
13,20,200
15,6,400
35,36,200
24,31,200
28,25,200
20,11,100
1,12,400
1,22,400
33,13,50
7,11,50
22,2,400
14,26,50
17,21,50
31,36,200
33,13,400
20,26,50
36,14,100
20,13,200
23,2,100
26,16,400
33,25,100
17,10,50
24,6,100
1,3,100
0,4,400
27,32,50
36,18,100
32,5,50
23,2,200
32,28,100
20,26,200
12,11,100
21,19,50
11,31,200
5,24,400
22,12,400
4,15,100
21,27,200
10,28,50
35,16,100
22,29,100
14,34,400
28,34,200
32,24,200
15,1,50
7,28,100
13,10,200
20,26,50
33,7,400
25,5,50
29,15,50
22,32,400
21,33,50
11,31,200
14,30,200
21,20,50
32,24,100
12,19,100
6,9,400
8,35,200
0,13,400
15,19,100
23,2,400
34,14,100
20,4,200
1,15,100
21,17,400
20,27,200
0,1,200
11,33,100
29,9,200
35,8,200
14,1,50
29,14,400
8,9,100
29,21,400
5,10,200
13,20,50
18,31,200
27,15,400
4,31,100
18,28,50
8,26,100
6,11,50
12,4,200
35,14,200
1,23,200
3,1,400
11,9,50
9,14,200
30,24,400
36,16,200
8,24,100
16,22,50
7,19,100
6,33,400
28,31,50
21,25,100
7,30,50
5,33,200
8,17,200
36,13,100
24,32,100
34,6,200
16,7,400
34,2,100
24,19,100
20,22,50
18,0,100
15,22,50
34,8,200
13,25,100
9,3,200
16,9,50
13,29,50
29,14,50
15,18,200
10,13,400
10,21,400
2,34,50
17,13,200
22,21,50
3,22,50
11,21,400
0,19,100
20,1,100
7,2,50
31,8,50
30,2,400
9,11,400
26,20,100
8,23,200
21,26,50
20,16,400
9,16,400
14,20,400
6,5,50
13,31,100
24,15,100
5,8,200
10,31,100
25,17,200
33,17,200
31,35,50
17,6,100
4,5,400
22,33,50
36,2,200
34,3,50
4,30,400
32,1,50
16,5,50
7,33,200
10,27,50
4,34,100
25,6,50
29,3,400
34,21,100
26,35,200
11,33,50
33,25,400
28,32,50
31,30,200
30,2,100
11,2,100
8,5,50
34,20,50
35,29,200
31,35,50
25,27,100
35,12,200
10,17,50
4,6,50
16,10,50
29,16,50
12,3,100
10,1,400
17,36,100
10,29,200
29,25,100
0,28,50
22,12,50
