source,destination,bitrate
16,2,50
33,23,200
16,6,200
8,17,50
20,10,50
33,3,200
15,0,400
24,12,200
15,28,50
11,16,50
36,14,100
0,7,400
31,33,50
30,36,50
36,33,50
25,27,50
34,22,100
11,10,100
35,30,50
18,4,100
4,24,400
34,26,400
32,34,50
36,10,100
20,28,100
13,5,50
3,13,200
16,26,50
3,36,400
3,27,100
20,6,100
26,34,100
7,22,100
18,9,50
6,7,100
8,24,50
30,16,100
25,36,200
31,11,400
30,0,50
3,29,50
31,20,50
32,26,50
7,26,200
24,2,50
9,5,100
24,22,100
1,2,200
26,18,100
4,28,100
15,13,100
2,31,100
28,31,50
14,21,400
7,11,100
26,10,200
29,23,100
8,9,100
8,5,200
7,19,100
10,22,200
26,16,200
34,1,200
28,4,50
22,27,200
15,17,100
30,6,400
22,11,100
28,35,200
2,23,100
25,7,50
4,34,400
8,5,400
23,1,200
24,36,50
14,10,400
21,35,400
11,18,50
2,29,200
2,20,400
6,23,100
22,26,200
31,11,400
10,25,50
32,11,400
25,23,100
24,36,50
26,0,50
0,36,50
4,23,400
20,21,400
10,5,400
20,26,50
30,3,400
2,18,100
1,22,50
30,6,50
12,25,50
3,9,50
31,22,200
17,5,400
30,22,100
4,27,200
35,30,100
15,4,400
1,32,400
6,10,400
20,18,50
22,34,100
9,23,400
29,23,50
2,26,50
18,10,400
24,23,400
26,31,200
4,29,100
26,33,50
0,26,200
4,13,200
28,7,400
11,12,50
2,15,200
29,10,200
9,34,100
9,15,200
16,36,200
21,0,400
16,22,400
21,12,50
12,24,100
16,30,400
33,24,200
25,4,100
31,0,200
5,13,50
14,11,400
21,35,50
1,18,400
27,12,50
24,22,50
20,8,50
27,30,50
33,4,400
7,20,400
5,15,200
34,13,100
29,7,200
6,7,400
23,12,400
25,2,100
6,31,100
23,32,100
26,34,50
22,35,400
21,8,200
12,18,50
4,20,200
9,8,50
1,11,50
12,35,400
31,2,100
11,34,200
27,10,200
28,21,400
23,15,200
20,29,100
12,8,400
9,13,400
29,11,50
31,26,100
31,19,200
25,34,100
24,30,200
33,9,200
30,28,50
2,35,100
24,29,400
3,24,100
35,29,400
20,11,50
16,8,50
34,9,400
0,7,400
13,23,200
27,6,200
28,19,400
24,16,200
2,4,100
5,2,100
28,19,50
2,24,400
0,2,100
18,11,100
3,19,200
13,1,100
18,4,100
16,19,200
33,26,200
13,30,100
2,12,100
1,23,400
6,26,50
9,1,400
27,34,50
18,29,100
3,11,400
17,36,200
31,0,200
11,22,200
16,12,400
18,26,200
15,34,400
29,34,50
29,7,200
23,29,200
3,15,200
3,6,400
24,4,200
10,13,200
24,0,200
22,34,100
17,12,400
2,27,200
7,14,100
35,13,100
36,35,400
18,28,100
9,11,50
6,21,50
35,9,400
30,19,100
22,20,100
35,13,200
21,30,100
20,11,200
5,30,100
12,25,50
30,34,400
21,17,100
24,8,100
2,9,400
33,34,400
29,21,400
23,34,50
31,2,50
19,3,200
29,3,200
4,25,200
33,12,100
31,11,200
30,23,50
20,25,100
30,13,50
17,20,200
0,31,400
33,1,50
30,5,100
32,22,400
11,34,200
32,17,100
19,6,200
29,6,400
1,33,50
11,24,100
10,22,200
11,16,400
15,19,50
36,0,200
22,12,400
13,17,200
33,13,100
7,6,100
17,4,200
6,34,50
10,31,400
7,4,100
13,11,200
35,8,50
1,9,200
22,28,100
34,26,200
25,5,200
16,32,400
9,3,100
27,25,200
6,17,100
14,29,400
2,0,400
30,11,400
7,26,400
27,16,100
23,8,100
28,20,400
3,17,200
13,23,50
20,18,50
0,22,100
3,2,200
27,10,100
10,17,200
11,20,400
16,34,400
21,8,50
8,10,100
25,22,50
4,5,100
14,25,200
30,2,50
26,15,50
4,5,100
7,33,100
32,21,50
4,2,400
10,31,200
7,27,100
36,35,200
11,26,400
26,23,400
14,23,50
4,35,100
7,14,100
2,31,50
26,33,400
8,9,100
16,5,400
29,35,200
36,19,50
19,6,100
28,21,400
22,32,100
34,18,200
2,11,400
30,7,400
25,28,100
23,5,50
5,3,100
1,3,400
30,5,100
31,29,200
