source,destination,bitrate
18,2,50
15,11,400
11,25,200
35,29,400
9,23,50
33,10,50
16,35,100
29,3,100
16,21,100
33,13,400
3,10,200
3,30,50
35,22,200
29,32,50
19,30,200
10,6,50
9,20,400
13,30,50
25,2,100
35,27,100
32,23,200
21,15,50
35,31,100
22,33,100
19,26,200
23,27,200
27,1,100
10,20,100
10,21,100
7,1,200
33,22,100
12,33,400
0,7,50
23,7,50
13,28,400
27,8,100
14,12,200
17,0,100
18,35,200
2,10,400
36,17,400
10,1,100
3,16,400
34,23,200
18,36,100
29,28,200
25,36,100
20,3,200
32,36,400
2,11,50
23,8,50
12,3,400
30,10,200
20,35,400
15,31,400
30,25,100
12,25,100
14,10,200
26,16,50
18,31,50
12,35,200
3,36,400
35,36,400
12,33,50
27,33,50
4,19,50
24,34,50
23,13,200
9,17,200
0,20,200
27,29,50
17,36,50
25,24,50
7,13,200
29,19,50
12,13,50
21,7,100
21,23,50
3,10,100
27,31,100
5,24,50
2,24,50
21,13,400
5,0,50
25,26,50
36,6,200
11,4,50
22,23,100
17,9,400
13,23,400
35,17,200
12,31,100
36,35,200
2,21,100
8,12,400
15,21,400
32,4,200
17,9,50
11,7,50
26,11,400
18,24,100
21,29,400
23,12,400
25,26,400
21,10,400
1,10,200
4,27,400
5,4,50
12,1,200
33,36,400
22,27,200
22,20,50
5,17,200
8,36,400
4,33,200
33,0,100
28,29,50
24,31,400
25,0,400
7,34,200
4,18,50
21,2,50
32,12,200
22,8,200
16,18,400
0,29,400
13,35,50
15,8,100
15,31,100
15,13,50
9,34,400
7,21,50
33,23,100
23,29,400
0,24,50
13,3,100
33,21,200
19,0,400
31,15,200
30,24,50
12,19,50
8,4,400
25,35,100
15,9,50
8,6,50
28,25,400
12,11,100
4,18,50
35,28,400
26,4,100
3,6,400
8,4,50
1,4,400
2,34,200
27,10,50
24,21,400
4,24,50
6,0,200
34,32,50
5,17,400
13,20,50
31,22,100
29,9,400
28,19,100
32,8,200
19,35,400
23,1,400
16,24,200
6,12,400
15,0,400
1,21,100
21,7,50
14,16,400
3,19,100
7,11,400
7,18,100
27,35,200
4,9,400
30,19,200
32,10,400
24,12,400
10,7,200
13,0,50
23,30,100
5,31,400
13,33,50
6,30,200
31,25,100
28,33,200
24,22,50
7,35,100
12,4,400
35,30,400
6,19,100
31,1,400
31,3,100
1,23,50
30,13,200
6,27,400
17,27,200
7,33,400
17,35,100
1,3,50
26,21,50
5,31,50
8,30,400
20,18,400
24,21,400
4,15,400
15,27,400
7,9,400
10,29,50
6,2,100
7,30,100
20,13,100
33,34,100
11,12,200
18,28,100
6,3,400
33,36,200
13,6,50
18,20,200
3,0,100
5,13,400
4,34,100
22,24,50
8,22,100
2,29,400
15,19,50
16,17,200
11,2,100
8,26,200
31,11,100
6,26,200
22,6,100
4,33,100
27,11,200
6,5,50
7,18,200
2,0,200
20,24,50
26,10,200
35,9,200
4,27,100
20,13,100
29,18,200
29,34,400
29,34,200
35,15,50
11,5,200
12,25,200
18,29,200
35,5,100
2,34,50
14,1,400
15,13,400
27,33,50
17,30,400
24,10,200
21,19,200
32,18,100
15,27,200
24,10,50
30,21,50
10,12,200
17,6,100
0,23,50
35,14,100
12,25,400
24,35,200
4,14,50
36,12,200
22,16,200
16,18,400
13,10,200
21,10,400
24,13,400
17,11,400
8,22,100
6,12,50
12,21,200
3,8,50
9,10,50
10,3,100
22,4,50
27,17,400
26,0,50
2,3,100
6,20,400
6,22,50
36,31,50
15,27,50
4,32,100
27,0,200
29,14,200
7,31,50
26,21,400
14,10,50
16,22,100
4,17,50
33,30,100
30,0,200
2,1,100
33,20,100
36,17,50
32,2,50
10,4,200
28,30,400
20,32,200
8,4,400
10,8,100
2,26,50
17,10,200
3,9,100
14,10,200
19,33,200
0,19,200
17,11,200
25,4,100
10,29,200
5,17,200
6,20,100
4,6,100
13,6,400
8,26,100
1,14,100
22,34,50
23,8,50
19,13,200
11,23,200
17,9,400
30,28,200
20,14,50
27,14,200
25,20,100
15,0,50
2,21,400
21,8,100
15,24,50
14,5,400
17,31,200
8,2,50
36,27,400
29,24,400
12,7,100
23,25,400
8,24,100
7,26,50
31,36,200
2,24,50
11,27,50
8,27,400
