source,destination,bitrate
4,37,400
23,21,50
48,3,100
10,41,400
25,6,50
14,37,400
46,27,400
30,6,100
15,14,200
9,45,50
30,7,50
19,27,50
23,37,400
47,43,200
42,36,200
31,27,100
21,12,400
49,42,400
33,7,100
25,32,400
47,26,400
0,11,200
5,11,50
2,8,400
21,3,50
30,47,100
36,0,200
27,38,200
12,10,100
8,15,400
24,11,100
25,17,400
24,47,100
35,3,400
34,22,100
4,44,50
15,25,200
29,33,100
15,2,50
44,2,400
29,27,200
31,21,50
43,14,100
45,23,200
31,15,400
23,3,100
9,5,50
22,8,200
16,37,200
34,28,100
6,20,100
48,38,100
33,47,400
26,43,400
45,2,50
29,12,200
31,49,100
34,39,400
8,13,100
9,38,400
35,45,50
19,47,400
22,41,200
15,26,400
42,26,400
44,13,50
6,32,400
28,45,200
11,30,200
30,6,200
47,28,400
21,20,200
43,25,400
48,11,50
23,12,200
43,46,400
41,12,400
19,11,200
33,31,200
39,8,200
13,32,400
2,10,100
34,15,100
0,20,200
9,5,50
43,33,50
22,21,50
30,18,200
20,16,50
13,0,50
45,4,50
8,3,50
40,6,400
3,21,200
1,28,50
21,18,400
5,10,400
26,48,50
17,27,100
20,44,100
37,35,50
34,49,100
0,16,100
8,11,100
17,10,400
18,37,400
12,23,200
28,3,200
13,38,100
5,9,200
37,40,50
4,46,200
40,39,100
15,34,200
44,14,50
48,25,400
35,6,50
17,15,400
33,44,50
12,19,400
29,8,50
36,7,50
47,16,50
43,37,50
9,18,50
21,44,400
18,42,50
0,43,50
29,40,50
11,17,100
13,16,50
28,20,50
25,19,50
12,8,100
36,26,200
25,6,200
13,12,100
23,29,50
14,20,100
30,48,200
27,16,400
47,21,100
37,42,400
46,48,400
24,40,400
38,21,100
41,13,400
48,21,50
42,15,400
37,45,400
25,45,100
35,39,100
17,24,50
20,13,100
30,12,100
21,18,400
35,9,50
34,49,100
48,7,400
27,41,400
36,1,200
39,19,400
45,12,200
34,48,400
20,39,400
4,2,100
2,35,50
41,49,200
44,26,400
36,16,200
37,22,200
11,39,400
37,38,100
47,37,100
24,16,100
25,39,400
1,25,50
20,36,200
6,20,100
30,12,100
49,28,200
40,27,100
25,21,100
11,2,100
18,20,50
21,29,200
24,43,400
1,18,50
3,7,200
45,6,50
16,35,100
26,3,200
41,30,200
3,41,100
36,24,100
21,35,200
19,8,200
24,32,200
46,42,400
48,17,400
21,31,400
13,10,200
17,30,50
9,28,200
36,13,100
43,24,50
22,12,200
40,27,50
9,7,200
7,42,100
49,11,50
8,31,400
21,6,400
19,4,50
26,16,100
26,17,200
18,21,50
3,16,100
39,31,400
24,4,200
32,41,400
32,3,100
3,38,400
14,36,100
42,32,50
6,46,200
23,13,200
32,4,100
27,4,100
10,13,400
3,5,400
47,39,100
15,14,400
15,45,50
25,14,50
45,40,100
27,46,100
17,47,200
44,49,200
10,39,400
37,40,200
17,45,200
24,16,50
18,42,400
37,40,100
0,20,100
16,34,100
34,36,400
4,24,400
44,24,200
46,6,400
27,45,200
0,7,400
1,35,400
40,45,100
42,35,400
37,15,400
15,42,200
47,49,100
41,34,100
9,45,100
6,42,400
11,2,200
3,25,400
39,1,50
25,5,200
43,47,200
13,12,50
12,45,100
17,16,400
40,17,200
49,32,50
33,34,100
10,20,200
19,31,50
15,46,100
9,16,50
18,4,100
35,7,200
26,39,200
33,20,100
41,30,400
30,3,100
31,22,400
40,36,50
40,30,50
25,36,200
41,30,400
15,7,200
2,9,200
19,7,400
42,4,400
39,18,100
32,36,200
39,10,200
31,20,50
32,8,50
25,17,50
15,46,100
46,11,50
32,22,200
20,25,100
18,33,400
11,13,400
13,39,100
49,16,400
48,17,200
7,27,50
28,19,50
19,47,100
13,10,400
1,7,200
48,19,100
42,31,200
10,29,200
22,45,50
44,4,400
12,41,50
14,12,200
6,12,400
48,13,100
19,18,400
14,39,50
40,12,400
2,0,100
35,28,50
39,40,50
24,4,100
3,5,400
38,5,400
18,8,100
27,19,50
18,25,100
48,29,200
23,21,100
47,39,400
9,43,100
17,46,50
45,35,200
8,28,100
45,20,50
7,35,400
47,38,100
1,23,50
41,20,200
42,11,200
39,42,400
34,46,100
2,48,100
2,20,100
43,21,100
15,22,50
25,41,400
31,42,400
48,39,400
3,21,100
15,44,50
48,3,200
28,45,400
1,36,100
21,5,200
37,48,100
42,33,100
19,27,400
0,11,200
19,17,400
41,35,200
1,13,200
37,3,400
6,0,400
17,0,100
32,26,400
48,0,100
48,45,50
44,17,200
8,13,400
20,33,200
35,9,200
23,30,400
4,20,400
41,17,100
18,46,100
4,21,400
41,49,100
10,27,200
19,40,200
19,5,100
39,25,50
33,36,50
47,12,50
32,33,200
26,22,50
29,6,50
22,32,100
43,1,200
5,39,400
21,40,400
22,30,200
34,13,200
32,18,400
40,15,400
26,21,400
40,20,100
33,5,400
30,37,400
43,5,400
33,30,200
46,33,50
8,35,100
46,3,200
7,44,400
0,5,50
11,9,400
19,33,400
18,41,100
49,37,200
4,49,200
11,32,50
47,12,100
43,27,200
26,4,200
41,30,50
45,48,400
28,10,100
31,39,50
42,18,200
16,14,50
28,7,400
4,44,400
14,11,200
15,22,50
28,18,400
48,35,100
20,49,100
22,26,400
20,15,50
36,32,100
46,16,200
33,22,400
46,12,100
45,42,50
33,23,100
0,9,50
11,43,50
20,12,100
35,23,50
21,33,50
26,15,200
41,44,400
20,46,200
18,43,100
47,31,50
18,38,400
12,47,50
34,30,100
34,10,100
30,23,400
9,30,400
9,18,200
9,42,400
38,13,200
29,28,100
37,17,100
48,42,50
0,6,50
36,0,50
9,46,200
32,30,400
29,36,100
39,31,200
39,14,400
9,13,400
27,15,400
0,31,100
11,49,50
45,34,200
31,24,400
26,40,50
4,6,200
30,26,100
23,46,200
43,35,50
24,19,400
4,38,200
47,40,50
12,31,400
1,36,50
8,30,200
35,21,50
14,2,50
0,4,400
38,32,200
17,4,400
41,7,50
44,15,400
20,38,50
30,15,400
12,13,200
29,22,200
15,22,100
32,39,200
42,15,50
46,41,50
20,30,100
46,37,200
29,47,200
15,37,50
2,43,100
47,1,400
2,47,400
16,22,200
8,42,50
49,14,100
23,45,100
46,30,100
20,28,200
26,1,50
4,33,50
44,34,400
7,39,400
21,46,200
22,21,200
6,24,200
3,48,100
34,19,400
7,14,400
6,32,400
24,25,400
17,25,200
7,42,50
11,23,100
9,19,100
22,1,200
46,18,400
28,7,400
18,7,50
26,6,50
14,45,50
21,19,100
45,10,100
11,41,400
47,16,400
34,17,50
26,40,200
32,12,400
12,35,400
48,42,200
26,35,100
32,6,400
1,14,100
40,3,400
24,33,400
32,24,50
7,9,50
21,34,100
31,5,200
20,25,50
24,45,50
8,4,200
38,29,100
29,5,200
49,1,50
39,32,200
41,43,50
35,27,400
49,8,400
20,48,100
1,8,100
34,31,50
19,43,200
0,7,200
30,19,200
5,9,100
35,14,50
35,5,200
26,41,400
32,22,400
10,11,100
9,2,400
20,9,50
49,11,400
25,6,50
20,29,100
13,17,100
35,9,200
34,17,100
4,18,100
40,16,400
42,46,200
31,40,400
32,25,400
41,38,400
22,39,200
16,42,200
40,24,50
44,3,50
36,23,50
34,4,400
9,15,200
11,10,200
33,17,100
31,7,50
11,18,50
0,23,50
8,36,200
37,33,100
41,1,100
38,39,200
33,0,200
25,24,200
37,12,100
34,48,400
23,7,400
41,12,400
23,30,400
23,9,200
26,24,400
30,38,400
4,45,400
29,11,100
45,27,400
34,15,400
13,35,200
32,48,400
26,15,400
8,45,50
12,49,50
36,22,200
22,21,50
2,23,200
13,1,200
35,43,100
20,17,50
2,4,200
36,45,200
18,29,100
26,1,200
48,0,100
40,4,100
38,1,400
49,16,50
37,39,100
23,4,400
21,38,400
45,44,100
47,36,50
12,42,50
38,47,50
20,7,200
12,6,100
0,49,50
48,43,100
35,39,50
12,0,200
19,37,400
15,48,100
24,25,100
22,5,50
2,23,200
3,37,100
17,33,200
13,14,50
7,5,200
28,47,100
15,9,50
7,43,200
28,3,50
22,12,100
2,49,100
24,14,100
46,29,100
20,12,100
20,44,200
18,23,50
6,20,200
14,21,200
20,45,400
6,4,100
39,1,400
40,31,100
25,45,50
31,1,100
30,14,200
38,31,50
43,16,200
11,2,50
32,19,200
41,4,50
36,2,50
12,31,100
43,28,50
16,47,50
5,14,50
1,19,200
36,2,400
46,15,400
1,19,400
9,35,50
16,13,50
20,44,400
24,9,200
18,29,400
2,47,50
24,3,400
5,45,400
3,17,100
48,4,100
10,31,100
23,11,200
35,45,200
29,32,400
19,49,50
15,3,50
3,12,400
18,43,400
26,36,200
35,49,200
2,47,100
44,22,50
23,33,200
35,23,200
30,25,50
3,39,200
43,0,400
2,49,400
48,32,400
45,19,50
24,47,100
41,46,50
30,36,100
28,31,50
46,20,50
45,21,400
8,30,50
34,33,50
48,0,100
47,27,200
2,5,400
34,14,200
26,27,200
11,49,200
46,21,400
9,33,400
22,33,200
20,21,400
31,28,200
46,26,100
15,21,50
42,31,200
3,13,200
28,35,400
43,27,100
3,46,400
29,25,400
37,28,200
45,28,50
40,35,400
20,37,100
12,10,100
3,2,200
46,35,400
4,7,200
28,40,50
14,17,200
18,6,100
39,29,50
36,37,100
23,38,50
32,19,50
44,7,100
39,33,50
40,19,400
39,34,200
47,16,100
47,6,200
28,25,100
42,5,200
0,12,50
9,18,100
20,19,200
1,17,400
42,3,50
47,20,100
