source,destination,bitrate
31,13,100
2,41,200
21,29,400
10,22,100
10,6,50
9,38,200
6,47,100
41,15,200
35,29,100
2,30,50
38,34,100
42,40,200
27,25,200
32,37,200
3,29,100
30,31,100
10,25,50
39,25,50
46,48,100
13,48,200
40,1,100
41,46,400
37,49,50
37,6,50
49,10,200
15,8,50
15,29,400
4,14,50
30,16,100
7,40,50
3,5,400
11,34,200
25,0,100
30,26,100
42,36,50
43,16,400
43,32,100
16,22,400
43,32,200
8,38,50
11,41,400
2,5,200
10,32,50
4,5,100
1,9,100
39,37,400
32,34,50
26,9,200
48,25,400
46,47,400
20,40,100
35,45,200
45,18,100
22,4,200
0,44,400
9,44,100
17,42,100
42,30,100
4,9,50
39,48,400
1,0,100
46,45,400
6,18,200
38,3,200
10,40,200
2,7,400
44,17,400
40,13,100
37,47,100
47,43,100
6,1,200
19,26,100
2,35,400
2,39,400
1,22,200
25,7,50
29,10,400
9,12,50
17,47,400
25,32,50
42,19,50
33,4,400
29,45,400
28,18,50
49,46,100
20,29,50
19,11,400
15,21,100
41,13,100
16,39,400
11,16,200
0,16,200
7,43,50
32,26,100
8,9,400
45,2,100
34,14,400
33,25,200
21,48,100
11,21,200
31,36,400
41,24,100
48,10,100
46,49,100
19,12,400
48,44,50
45,41,100
38,9,100
46,7,400
8,32,400
0,16,50
6,42,200
2,39,200
2,48,100
0,3,200
46,31,100
29,41,50
22,32,200
33,10,400
35,44,50
34,28,50
42,35,50
27,32,400
39,42,50
25,9,100
14,40,50
2,12,50
40,27,400
30,39,200
12,30,100
6,39,400
39,46,200
26,34,200
5,4,100
24,43,400
37,44,400
12,33,50
6,31,100
39,9,100
16,4,400
23,37,200
9,16,50
31,49,400
32,15,400
48,29,200
28,21,100
11,13,200
40,32,200
44,30,200
5,47,50
23,45,50
7,28,50
25,17,100
28,44,100
17,6,100
42,0,100
9,24,400
9,21,50
27,38,400
25,27,400
44,24,400
36,45,400
32,44,200
35,46,100
20,46,100
32,24,200
14,33,50
36,27,50
16,27,50
14,10,200
43,35,50
24,10,200
31,42,100
19,44,50
36,22,100
27,32,400
12,20,100
8,31,100
29,17,50
33,30,200
23,7,50
1,22,100
28,10,400
13,4,100
26,20,100
8,20,200
34,45,100
17,19,200
39,25,100
43,33,100
15,29,400
13,46,200
2,28,200
1,4,50
27,19,50
49,42,50
43,19,200
12,30,50
28,10,50
7,9,400
35,49,100
33,41,50
19,47,100
22,2,400
10,49,400
35,6,200
39,8,200
28,11,100
29,9,200
6,42,200
7,28,400
5,19,200
26,10,50
43,18,200
4,31,200
10,48,50
33,48,50
39,8,50
44,38,200
49,25,200
23,42,50
44,33,100
48,15,100
36,49,100
28,29,400
17,45,50
14,3,50
41,7,400
22,18,50
20,49,100
5,20,100
35,46,100
16,4,50
34,26,400
40,25,50
3,25,200
22,34,400
20,11,200
15,8,400
6,5,100
32,4,200
40,20,50
1,44,50
0,18,400
46,3,50
26,0,100
37,8,100
6,46,400
43,3,400
27,11,100
1,12,200
15,0,50
35,41,400
38,10,100
0,20,100
36,12,100
15,21,100
32,7,100
42,8,100
38,22,50
11,3,200
3,40,50
30,43,200
2,9,400
38,17,400
10,43,400
43,11,400
18,5,100
48,49,100
43,27,100
22,11,400
32,25,50
14,38,50
11,18,50
35,15,400
35,25,400
25,18,100
12,43,100
15,9,200
20,39,50
44,31,50
12,30,100
12,27,400
32,8,50
1,47,50
27,18,50
25,38,100
46,43,100
39,18,400
41,7,200
40,33,100
46,47,50
11,9,100
41,31,200
4,41,200
40,8,200
30,18,100
34,1,200
15,1,400
29,43,100
35,8,400
0,27,50
31,4,100
23,4,400
4,30,400
17,41,200
22,11,100
48,38,400
1,9,50
14,31,50
47,16,100
43,25,50
39,24,50
31,35,50
23,20,200
9,2,50
0,9,100
25,5,400
19,39,400
34,47,200
47,24,200
31,0,50
45,38,100
41,0,100
14,40,100
47,29,50
2,35,200
34,5,200
26,13,100
39,47,200
29,36,200
34,37,400
18,44,50
29,28,200
32,10,400
2,36,50
20,41,50
48,31,200
15,37,100
22,18,50
34,21,200
45,8,400
12,28,200
42,30,50
32,15,400
9,23,400
5,27,100
37,18,50
14,23,400
17,6,50
40,6,200
43,14,100
48,15,50
34,26,100
35,30,50
25,26,400
47,5,400
9,7,400
9,49,100
11,10,50
17,29,50
45,19,400
36,4,50
12,32,400
32,33,100
0,47,100
41,37,50
8,38,50
5,19,50
2,16,200
22,44,200
1,39,50
6,9,200
14,24,200
8,40,200
17,36,100
28,33,200
2,34,100
43,8,200
26,23,100
12,24,100
15,26,100
39,15,50
37,16,200
8,40,50
7,3,50
16,25,400
22,17,200
3,10,200
24,10,200
3,13,100
2,23,400
35,30,100
6,27,200
24,31,50
4,31,200
11,14,50
3,0,200
16,47,100
47,9,100
29,1,400
39,9,400
30,7,200
29,46,400
37,46,100
9,27,100
43,9,100
19,44,400
2,16,200
26,46,200
32,20,200
14,26,50
22,5,50
47,26,50
8,3,400
38,29,400
33,22,200
1,23,400
5,18,400
19,33,400
48,41,400
12,9,50
13,1,50
1,49,200
45,49,50
32,6,400
15,13,100
48,12,200
5,45,50
38,8,400
30,1,100
44,42,100
23,24,200
41,46,100
21,49,400
26,24,100
24,5,400
12,22,400
24,31,50
29,41,200
26,27,50
23,37,50
34,49,200
12,4,400
36,12,50
32,2,400
43,48,50
47,42,200
47,3,400
2,46,200
2,18,50
39,20,200
42,24,50
35,40,50
32,17,400
1,40,400
43,48,400
34,18,200
47,16,100
14,13,200
42,1,50
4,22,200
48,45,400
18,27,100
47,31,50
38,27,50
10,9,400
10,12,400
45,43,50
22,19,50
27,36,100
44,12,400
13,6,50
24,39,100
46,7,400
42,22,100
36,31,400
7,16,50
47,9,200
38,21,50
36,33,200
27,9,200
39,24,50
23,37,100
39,24,400
45,23,100
2,28,200
12,27,200
23,29,400
39,32,400
15,3,200
19,31,400
25,40,50
14,30,100
45,47,200
48,41,200
29,15,50
36,40,400
40,29,200
47,35,100
0,40,200
11,1,100
29,10,100
40,47,400
18,45,100
44,14,100
23,40,200
44,9,400
36,15,200
26,40,400
23,31,400
32,8,200
19,14,200
39,10,50
10,31,100
3,23,100
8,36,400
43,26,100
43,35,400
7,20,400
24,1,200
29,40,100
34,15,200
13,11,50
44,28,100
38,23,200
30,41,50
26,28,200
16,5,100
16,39,400
37,43,100
23,37,100
5,47,100
27,7,50
15,26,100
30,48,400
36,48,100
45,37,100
31,11,100
40,32,100
44,8,200
0,15,100
32,46,100
9,24,400
45,25,100
36,3,100
40,45,50
17,36,50
5,1,200
10,49,400
15,16,100
42,22,200
0,39,200
28,46,50
17,22,100
7,24,400
6,16,200
26,28,400
22,1,50
2,15,400
21,22,50
21,49,100
31,29,50
2,22,50
22,20,200
16,40,200
33,4,50
7,42,200
37,43,100
43,22,50
13,45,100
46,17,50
21,22,50
10,44,200
38,46,50
11,38,100
23,19,50
4,37,50
48,8,50
5,19,50
13,9,200
34,16,50
46,17,50
12,48,200
45,46,400
31,3,100
23,5,100
