source,destination,bitrate
35,4,50
4,5,100
3,30,200
16,34,50
14,6,400
19,16,50
4,32,100
23,21,200
26,11,100
28,24,50
35,9,400
4,20,200
22,9,100
28,36,100
18,1,200
12,20,100
19,13,200
17,20,100
21,16,400
31,11,50
29,31,50
7,9,400
7,19,100
28,29,200
9,2,400
26,34,200
19,23,50
6,3,50
8,18,100
26,33,400
29,21,200
1,30,400
23,10,100
15,35,50
18,19,400
26,4,200
5,13,50
5,8,50
20,6,50
1,5,200
4,26,200
33,12,50
35,1,400
12,19,400
29,33,50
8,18,200
30,6,100
34,7,100
30,6,100
18,14,100
32,22,400
29,28,50
6,24,100
5,15,50
32,22,400
5,18,200
23,12,50
15,5,200
36,15,200
30,10,50
33,6,400
16,2,50
3,14,100
6,7,50
8,0,50
14,13,200
22,21,200
9,25,400
22,27,100
5,29,50
10,14,100
19,31,200
13,8,400
16,31,50
19,8,200
9,5,100
24,35,200
16,3,100
14,13,200
24,32,200
13,36,200
33,23,50
13,34,50
34,29,400
14,32,400
19,10,400
10,2,200
3,16,400
15,1,200
24,23,200
15,2,400
24,35,200
2,4,100
19,11,50
28,6,100
35,20,200
22,18,200
33,19,50
30,28,50
29,11,100
4,26,100
3,17,200
27,1,100
26,30,200
2,33,400
19,29,200
0,35,400
14,35,200
6,32,50
12,2,200
10,18,100
36,31,100
34,2,200
2,10,100
13,15,400
3,29,200
10,20,50
33,5,400
4,23,100
35,11,200
5,23,400
9,19,200
8,18,200
25,7,200
22,18,100
36,19,200
12,32,200
21,7,50
30,17,50
8,27,400
26,19,400
1,19,200
18,27,400
4,6,400
22,34,200
3,8,100
27,0,100
21,24,200
11,2,100
29,0,50
8,4,200
20,7,50
33,19,100
1,30,100
12,6,400
21,17,50
5,2,100
33,36,200
20,9,400
27,15,200
16,27,50
10,19,100
2,15,100
21,31,50
29,6,200
20,24,200
20,6,200
28,32,100
20,13,200
18,20,100
20,28,200
16,31,50
6,0,200
18,36,100
28,21,200
28,23,400
2,26,200
23,20,400
4,11,400
10,23,50
15,21,200
16,32,50
16,19,100
20,27,200
17,25,50
7,10,200
34,36,50
21,28,200
32,19,400
30,13,400
4,18,50
36,34,50
23,5,100
22,29,50
31,4,400
28,0,200
23,24,200
18,16,200
19,35,400
7,6,50
15,4,100
3,23,200
3,12,100
29,17,400
0,34,100
32,12,50
11,17,200
13,34,50
4,9,50
12,31,100
14,27,100
2,27,400
29,3,200
12,0,200
30,7,50
24,0,200
14,29,50
12,17,50
30,15,400
29,1,50
28,20,50
13,20,200
32,20,100
27,9,200
25,29,50
18,24,200
4,36,50
33,24,100
6,27,400
12,14,400
28,19,100
28,10,200
28,20,50
6,22,400
36,28,400
11,8,400
1,17,50
14,12,50
0,16,400
19,2,50
1,34,50
17,13,50
8,5,200
36,14,100
3,16,100
3,5,100
18,11,200
21,28,400
34,25,400
26,19,200
25,6,50
17,1,400
12,32,100
5,27,100
34,16,50
33,24,400
20,22,400
25,6,200
20,8,100
1,11,100
5,1,100
30,0,400
2,3,50
10,31,50
15,19,100
11,0,50
12,9,200
29,16,50
15,32,100
29,27,400
27,28,100
24,25,400
27,20,50
30,20,100
30,16,400
19,18,50
6,19,100
26,0,100
34,1,100
6,28,100
20,11,100
15,12,50
8,25,400
14,27,100
32,10,50
20,6,100
6,20,400
15,19,100
36,29,100
13,8,50
9,22,50
12,22,50
19,30,50
36,8,200
14,11,400
21,33,400
0,4,100
7,14,400
15,36,400
26,5,100
10,9,50
26,19,50
23,30,100
5,33,100
31,14,200
12,4,50
14,16,100
17,8,200
2,11,400
25,2,400
1,20,50
9,31,200
27,32,200
36,25,100
20,4,200
31,14,400
5,17,200
11,34,200
29,15,50
33,31,100
11,17,50
3,20,200
20,11,50
2,20,100
26,35,400
22,14,100
25,7,400
35,7,400
6,20,200
24,29,100
20,6,400
19,13,50
0,31,50
24,35,100
34,8,400
33,13,200
8,23,50
29,2,400
6,14,400
19,2,200
22,34,400
27,0,200
1,2,400
10,7,400
28,3,100
2,7,200
10,29,400
2,3,100
17,23,100
34,30,100
15,29,100
10,19,200
6,5,400
3,23,50
5,19,50
32,30,400
8,30,400
24,4,400
21,36,100
0,27,50
33,18,400
28,14,200
11,3,400
6,13,200
33,6,200
28,8,100
14,10,400
36,28,100
34,32,200
7,30,400
35,19,200
1,19,100
35,1,400
17,34,200
18,17,100
16,31,200
26,32,50
8,27,50
19,21,50
33,16,200
27,17,400
14,36,400
18,13,100
35,24,100
31,7,50
26,29,200
7,15,50
26,31,200
1,9,50
30,31,200
11,29,50
1,26,400
27,16,400
12,11,200
8,23,400
2,11,100
22,11,400
21,15,100
36,17,100
17,36,400
13,29,100
19,12,50
1,15,400
2,7,100
18,28,100
28,34,400
2,17,50
35,24,100
27,15,50
7,30,200
11,0,100
1,36,200
10,28,50
33,6,200
3,13,50
23,31,400
19,15,400
6,27,50
10,24,400
11,14,100
13,26,100
17,33,50
24,0,50
27,25,100
19,2,100
10,8,50
32,12,200
13,20,50
27,35,50
21,1,400
8,34,100
2,17,100
23,34,200
28,36,100
23,14,200
5,24,200
30,33,400
4,34,50
36,21,50
18,13,200
19,14,200
32,28,100
19,4,200
34,27,50
15,4,200
22,2,50
10,3,400
14,4,200
5,21,100
0,4,400
15,31,50
2,20,50
5,22,100
30,18,200
30,20,200
13,14,200
12,17,400
15,18,200
11,8,100
11,28,100
6,20,100
30,15,400
24,7,100
25,28,400
5,26,200
15,23,50
22,14,200
33,10,200
7,10,200
25,13,200
26,32,400
33,36,50
34,6,50
36,27,400
12,3,200
2,0,100
36,2,200
