source,destination,bitrate
5,45,50
46,48,50
30,4,50
7,23,100
36,5,200
35,25,200
4,5,50
46,47,50
43,4,400
13,3,400
37,47,50
32,18,400
45,2,100
13,48,200
17,6,200
24,45,400
1,44,400
46,31,200
10,29,200
31,0,200
42,11,200
30,49,400
38,2,100
20,40,100
27,0,50
13,41,100
5,37,200
29,40,50
46,30,400
30,36,400
30,35,200
36,47,50
42,21,50
15,6,50
12,26,100
48,7,50
47,1,50
19,9,200
17,12,400
6,28,50
7,3,200
19,18,50
17,32,200
32,37,400
31,35,400
24,31,100
40,47,100
9,1,50
25,7,400
0,9,50
27,0,100
47,3,50
27,48,200
21,1,100
12,31,100
45,18,100
37,5,200
24,37,100
12,19,400
3,5,200
2,0,200
18,49,100
39,49,200
16,21,400
39,1,100
41,49,50
37,10,100
42,31,400
9,11,50
20,17,100
19,26,400
44,21,200
7,28,50
5,10,50
48,9,400
38,18,100
7,18,100
40,47,100
28,7,200
29,11,50
27,26,200
43,39,50
2,28,100
27,14,50
48,24,200
28,34,50
23,22,50
43,38,200
10,45,100
6,3,400
49,36,100
2,15,200
24,28,100
49,19,50
4,10,200
38,28,400
29,14,100
1,31,400
47,46,50
8,7,400
41,36,400
22,21,400
21,49,100
4,22,100
36,48,200
20,25,200
17,14,400
9,22,50
4,31,50
3,40,100
14,29,200
19,5,400
13,31,200
19,26,100
35,44,200
19,29,50
33,17,50
25,10,100
22,40,50
25,18,100
27,48,400
20,8,200
11,36,400
1,4,200
1,17,100
13,35,50
3,29,100
45,2,100
3,44,50
17,15,400
0,42,200
21,28,200
27,31,400
38,22,200
34,26,400
15,19,200
24,1,400
33,16,50
24,0,100
18,20,100
34,13,50
48,42,100
46,39,50
15,30,200
4,28,400
33,34,200
23,34,50
20,35,200
23,15,100
38,29,200
7,29,200
21,41,400
43,48,50
20,37,100
9,19,400
0,47,200
40,13,100
22,23,100
36,44,200
15,31,100
12,30,400
45,21,100
49,17,400
30,38,50
14,18,50
12,14,200
29,11,100
47,1,400
8,36,50
13,9,200
4,30,50
7,43,400
39,21,200
39,49,400
49,19,400
15,35,100
30,26,400
19,11,100
16,34,200
32,48,100
6,23,200
10,5,50
16,9,100
25,30,50
10,16,200
47,2,100
2,39,200
49,48,50
36,38,200
31,27,50
32,26,200
10,48,50
40,39,400
45,33,100
26,19,50
23,37,200
18,11,200
7,25,400
33,25,400
41,17,200
25,11,50
1,24,200
19,48,50
46,36,200
30,28,50
8,31,400
1,2,200
40,28,100
43,17,400
45,38,400
45,1,200
18,37,200
12,49,50
35,31,100
45,38,100
3,32,100
42,47,200
44,18,100
25,9,100
2,37,50
10,43,100
4,31,200
24,20,100
42,27,100
1,4,50
35,49,400
34,48,400
26,36,50
43,0,200
15,2,50
40,7,100
34,40,50
36,18,50
10,2,200
29,13,50
36,40,400
32,47,100
18,16,50
17,37,50
15,41,400
33,10,400
15,35,100
18,33,400
39,6,100
33,0,100
15,38,200
22,14,50
30,23,200
32,10,200
12,9,50
48,25,200
18,13,400
8,9,200
10,20,50
44,38,50
22,31,100
32,22,50
26,0,200
4,38,400
7,34,200
43,25,200
39,49,200
40,48,50
33,27,100
37,3,100
39,13,400
36,34,50
7,19,50
0,13,200
5,22,100
6,43,50
0,29,200
5,2,400
19,41,200
34,39,200
39,11,200
9,24,400
46,8,50
28,48,400
7,25,200
24,4,50
22,32,200
41,32,400
46,40,400
41,32,200
44,26,50
9,45,100
33,45,100
43,24,200
49,14,200
29,47,200
15,43,400
36,24,100
20,7,400
40,24,200
29,46,400
2,14,400
35,22,200
4,11,400
30,13,400
16,29,50
35,47,400
45,28,50
27,4,100
42,33,100
8,13,50
15,12,50
15,12,400
0,24,100
8,22,200
16,22,400
30,31,200
46,29,50
19,40,200
2,11,100
18,16,100
40,7,200
23,25,200
20,4,50
25,14,400
1,28,200
40,38,50
42,23,50
30,45,200
26,29,200
44,14,200
14,11,200
17,43,100
47,33,200
20,3,50
47,16,50
40,20,100
1,40,50
17,9,100
25,33,400
31,11,50
30,9,400
12,43,50
42,21,100
29,6,50
6,45,50
10,28,200
49,2,400
27,40,100
12,28,100
2,29,100
43,48,200
49,4,200
47,32,400
34,30,200
18,12,50
