source,destination,bitrate
9,5,400
32,39,50
3,24,100
25,41,100
48,15,200
2,6,400
48,49,400
11,49,200
19,9,400
39,49,400
42,5,100
11,1,400
24,9,50
24,30,100
6,23,200
7,33,200
19,3,50
35,46,100
4,2,400
31,8,400
3,18,400
49,12,400
39,16,100
35,48,200
35,22,100
6,28,100
27,20,100
34,36,100
24,22,200
1,9,200
35,27,400
25,42,200
29,34,50
11,33,400
9,30,400
34,2,400
46,24,50
42,18,200
26,16,400
28,32,100
49,47,400
16,22,200
9,17,200
21,26,100
14,16,50
0,36,200
28,38,100
35,14,100
38,42,200
44,4,50
4,42,400
26,44,100
41,49,400
36,31,50
15,20,400
0,7,400
23,43,400
36,45,400
5,1,100
14,13,200
21,22,400
33,16,400
44,25,100
8,32,50
20,0,100
31,43,400
38,15,100
41,22,200
15,41,100
12,42,100
40,23,200
30,6,100
6,16,50
21,40,50
33,1,100
32,39,100
3,49,100
40,28,100
33,15,200
32,39,100
48,6,50
38,33,200
27,22,100
39,11,50
10,11,50
42,14,100
7,27,200
25,36,400
34,26,400
36,49,100
29,33,400
10,25,400
2,36,50
11,7,100
5,10,200
24,37,50
6,17,50
19,13,200
19,33,400
8,49,100
23,20,100
43,31,50
15,1,50
20,25,50
27,5,200
20,8,400
37,43,100
4,38,100
32,1,100
33,16,50
4,42,50
8,29,100
14,39,50
21,1,50
23,27,100
0,18,200
35,40,100
17,27,400
5,2,50
47,15,200
28,17,100
35,11,400
33,1,200
30,1,100
1,23,200
14,11,400
15,18,50
44,31,100
47,38,100
23,32,50
22,40,100
41,20,100
15,6,200
14,42,400
49,24,100
20,6,100
29,35,50
29,34,400
24,40,50
14,0,50
20,49,400
21,3,50
28,32,200
14,36,100
30,6,400
10,2,200
42,4,100
8,40,400
41,38,50
20,38,100
16,3,400
34,40,50
28,17,50
35,11,200
26,9,200
49,38,400
29,3,50
41,33,100
45,13,400
11,9,50
28,32,400
36,2,50
2,39,400
20,9,100
21,33,200
6,34,400
9,13,50
9,30,400
28,47,200
14,28,200
10,2,200
34,19,400
14,26,400
40,36,100
40,9,100
8,17,50
4,41,50
35,46,50
27,36,100
31,48,50
28,36,400
15,33,400
14,25,100
23,21,100
36,17,200
2,31,400
17,22,200
18,31,200
41,8,100
14,46,100
16,22,200
36,30,100
13,21,400
26,43,100
39,4,100
47,16,400
39,40,400
12,31,50
8,38,100
18,14,200
23,33,100
33,48,100
29,15,200
4,32,50
49,17,100
29,48,50
24,19,100
26,47,200
17,11,400
8,9,200
15,10,200
7,46,400
30,46,200
3,15,50
49,7,400
21,15,50
23,9,400
