source,destination,bitrate
25,1,100
18,17,100
0,32,400
8,1,200
21,6,200
5,0,200
2,32,400
35,13,50
11,30,50
9,22,100
11,29,50
14,29,200
31,32,200
13,31,400
1,20,400
24,35,100
13,31,100
25,9,100
18,20,200
23,11,50
9,7,400
8,5,100
7,23,50
13,19,100
13,33,400
31,10,200
36,24,400
22,23,100
34,30,100
14,1,50
34,0,400
18,14,50
36,28,200
29,36,200
16,32,200
2,13,400
8,31,100
26,12,50
18,0,200
35,33,200
4,25,50
27,4,200
6,15,400
30,9,200
31,35,50
7,18,400
0,14,400
29,25,400
23,21,200
24,17,200
4,36,200
21,17,200
10,21,400
8,26,100
6,8,400
32,5,100
13,2,400
32,24,400
6,13,50
34,8,100
23,20,400
12,27,400
18,17,400
32,30,400
17,24,50
31,14,400
2,11,100
5,30,200
2,14,200
17,11,200
21,29,200
25,21,50
14,26,400
16,31,100
24,18,400
25,17,200
16,18,400
29,27,50
0,6,50
13,7,100
7,8,200
31,26,200
17,5,50
30,0,50
8,10,400
12,23,200
35,16,400
23,19,50
14,21,50
33,21,200
5,32,400
8,13,200
3,21,400
0,12,200
23,13,100
14,35,100
15,11,400
22,15,100
26,29,100
0,25,100
10,23,100
3,4,50
24,32,200
21,12,100
33,28,400
27,14,50
25,14,200
31,9,50
17,4,400
21,13,50
35,20,100
28,3,50
30,18,200
32,6,200
20,22,200
24,8,400
31,12,50
29,28,200
31,15,100
24,2,100
35,36,50
33,26,200
8,6,400
8,24,200
20,5,400
16,0,50
10,4,50
34,31,400
8,36,50
16,8,200
26,4,100
27,29,400
21,34,200
36,17,100
13,18,200
31,2,400
32,8,200
32,13,100
22,15,200
22,18,400
36,31,50
14,30,100
31,30,50
5,33,400
32,11,400
10,24,200
12,8,400
12,19,50
15,11,100
17,1,200
33,7,100
29,15,400
1,9,200
15,20,200
9,29,200
14,2,400
32,7,50
27,10,100
27,33,200
34,2,400
28,7,200
26,14,200
1,4,50
8,0,200
26,35,100
19,15,50
27,22,200
25,26,100
17,2,400
7,9,200
24,19,50
12,36,100
28,2,50
31,20,200
33,1,100
0,1,400
26,20,200
13,14,200
7,3,100
8,32,50
18,5,100
14,16,200
26,20,50
11,3,400
36,22,400
16,13,400
32,26,200
23,18,200
2,3,400
27,33,400
8,34,50
10,9,100
16,24,100
7,32,100
36,4,50
18,24,50
9,21,200
16,25,100
5,32,50
30,18,200
34,16,100
4,6,50
8,12,200
2,10,200
26,27,200
25,18,100
30,0,100
9,15,400
34,8,100
28,11,400
17,22,100
33,24,400
26,25,50
21,1,200
5,29,50
13,1,400
21,16,50
35,26,50
23,19,100
24,19,400
11,33,200
21,1,200
14,30,50
35,15,50
3,7,400
20,3,400
0,10,400
15,3,50
30,8,200
24,36,50
5,35,200
5,18,200
33,19,400
11,18,200
20,5,100
34,26,200
3,17,100
20,7,200
22,17,200
6,29,400
35,30,100
16,23,50
5,22,50
4,29,50
30,29,400
7,18,200
7,5,400
21,34,50
19,27,50
27,0,100
12,11,400
29,17,100
0,26,50
29,11,400
14,10,50
19,27,100
32,10,50
27,21,400
12,34,200
6,23,100
13,28,100
29,25,50
6,3,200
25,35,100
20,25,50
28,19,400
26,4,400
35,25,400
33,1,100
7,4,100
2,34,100
14,25,200
15,2,400
33,19,50
24,12,100
10,36,400
16,32,400
14,32,400
25,17,100
29,4,400
17,4,400
32,29,100
13,10,200
19,28,400
22,21,50
28,8,100
10,15,50
36,5,100
12,0,200
6,4,50
2,24,200
20,29,100
11,6,50
36,9,400
11,10,400
29,0,200
11,22,100
31,27,200
36,14,50
28,32,400
13,1,50
26,24,50
22,10,200
21,29,400
17,1,50
9,27,400
21,31,50
12,1,100
4,2,400
35,8,200
28,5,200
4,1,400
