source,destination,bitrate
17,36,400
10,24,200
31,36,200
36,4,200
22,21,50
6,8,200
0,35,200
32,11,50
11,15,200
14,23,400
25,9,50
14,19,50
21,19,50
7,0,50
30,5,50
23,19,200
31,6,400
27,1,50
25,18,200
17,8,400
9,30,100
23,28,200
24,15,50
35,13,50
4,14,400
20,32,400
11,21,400
0,6,100
26,16,200
23,28,200
7,12,50
17,13,100
33,24,200
17,31,200
23,4,200
6,23,400
33,7,200
24,11,400
28,24,50
9,28,50
1,20,200
35,11,400
10,20,50
34,25,400
30,29,50
8,36,400
19,18,100
3,12,400
13,31,50
6,0,400
36,23,50
15,25,400
17,2,100
0,21,50
23,29,400
14,17,200
30,14,100
23,25,400
2,14,100
25,23,50
25,6,100
20,17,50
35,33,200
18,31,400
6,0,50
9,3,400
0,31,400
9,23,100
4,12,100
15,34,50
18,25,400
31,26,50
11,6,100
32,27,200
7,30,100
35,10,50
30,31,400
2,27,200
12,0,100
8,20,400
7,25,100
32,6,50
5,0,200
4,0,200
14,4,200
18,34,400
18,25,100
34,17,400
31,12,200
6,35,100
21,13,100
29,3,100
36,20,50
30,9,200
17,23,200
30,36,100
36,23,100
23,30,100
33,21,200
9,23,100
4,11,100
5,29,400
16,29,100
20,13,100
33,28,100
2,27,50
34,32,100
11,17,50
20,34,400
19,12,400
33,4,400
11,22,200
26,33,200
25,3,200
30,12,400
23,16,200
22,32,200
28,17,200
20,31,100
3,10,50
10,18,50
6,14,50
14,12,50
23,13,100
9,17,50
15,22,100
16,34,400
4,17,400
11,33,200
20,10,50
0,14,50
14,29,200
20,19,200
15,31,100
16,32,100
2,31,50
29,16,400
10,33,200
14,8,400
14,3,100
2,7,50
10,36,100
1,17,100
3,35,100
0,26,100
15,1,200
23,10,100
6,22,50
8,35,400
18,20,50
36,15,100
28,30,100
24,27,100
13,23,50
3,9,400
26,10,200
32,4,100
28,1,100
25,20,200
31,18,200
5,6,400
21,26,400
14,4,100
18,35,200
2,4,400
10,24,50
17,11,400
36,34,50
24,5,400
2,15,100
31,10,100
14,3,50
12,27,400
27,2,50
10,1,100
11,20,200
10,34,400
34,33,50
2,19,200
12,2,200
30,4,400
14,3,400
29,8,50
35,7,50
1,24,200
16,4,400
16,27,100
35,4,50
14,11,400
3,34,100
24,16,200
26,5,200
28,30,50
31,5,400
30,16,400
7,30,200
18,4,200
26,6,400
30,23,50
29,3,400
1,26,100
9,33,100
12,20,100
4,29,400
32,5,200
34,36,400
1,14,400
2,24,50
13,32,100
33,4,50
6,10,400
4,0,200
33,22,100
20,15,50
0,33,200
34,20,50
20,2,200
25,19,100
33,30,200
33,7,400
9,18,50
11,2,50
36,14,100
34,26,200
1,0,100
9,18,200
26,18,200
7,33,50
35,22,200
11,23,400
32,36,200
4,24,50
15,30,200
16,18,100
34,20,50
8,22,50
