source,destination,bitrate
16,26,50
28,11,100
30,27,100
30,0,200
31,26,50
15,9,400
25,8,50
35,20,100
17,19,100
29,0,400
1,2,100
18,22,400
4,14,50
24,5,50
21,22,100
6,29,400
23,9,100
17,2,200
36,31,200
27,17,50
34,7,400
0,2,100
30,28,50
11,15,200
3,7,50
15,2,50
1,3,100
21,34,50
22,27,400
7,14,200
24,3,50
32,24,400
15,2,50
23,7,100
30,8,50
18,27,100
32,4,50
10,20,400
17,12,400
4,32,50
32,15,50
15,29,50
6,31,100
25,17,50
17,10,400
6,14,100
28,15,200
10,26,50
24,2,100
3,23,100
11,36,200
3,19,100
34,25,50
14,9,400
12,31,50
14,2,100
24,14,400
31,4,50
2,11,200
27,36,200
10,6,100
20,28,400
9,28,400
14,17,100
33,8,100
2,6,400
13,24,100
29,20,100
14,20,200
1,20,200
18,9,100
33,9,50
11,36,400
28,15,50
2,4,100
31,4,100
29,27,100
23,9,400
10,27,200
34,23,200
4,3,200
7,13,50
18,6,200
35,2,400
31,11,50
8,16,50
27,26,50
25,11,400
29,22,50
26,35,400
4,28,50
16,14,100
25,24,100
27,5,50
10,14,100
31,6,100
36,33,200
12,20,50
5,21,100
27,9,400
7,3,200
3,8,400
36,9,400
14,9,100
3,20,50
21,19,200
8,30,100
13,26,100
9,4,50
3,17,200
18,1,100
31,8,100
29,34,400
22,19,200
11,30,100
35,7,50
31,9,50
33,32,50
9,18,200
8,30,200
13,9,50
32,2,400
1,32,50
34,23,200
36,29,50
10,17,400
16,25,400
36,18,50
28,14,50
28,19,200
10,25,200
36,12,400
9,36,400
10,14,50
3,31,200
5,18,400
34,12,200
34,36,200
16,5,400
7,12,100
7,3,200
4,22,100
10,7,400
10,15,400
22,28,200
27,20,200
29,6,50
32,31,400
31,22,400
21,14,400
31,5,200
20,13,100
30,25,50
8,20,200
1,13,50
30,26,200
0,32,400
18,29,50
11,29,400
2,32,400
18,34,400
2,30,200
9,28,200
27,9,100
36,31,50
30,18,400
0,9,200
34,6,400
35,25,50
2,19,400
27,3,400
35,2,50
3,4,400
21,30,400
7,2,200
4,20,50
6,24,200
30,10,50
4,0,50
8,11,200
33,20,100
33,23,100
33,5,50
11,22,50
23,19,50
25,27,200
1,23,100
18,13,50
17,3,50
15,4,100
20,1,400
10,15,50
24,36,100
20,25,50
7,33,100
17,14,400
31,20,50
22,6,200
21,33,50
34,32,50
16,20,50
32,29,50
9,16,400
16,11,50
21,35,200
29,30,100
11,23,200
3,2,400
3,32,400
0,36,50
27,9,200
14,25,50
15,19,50
29,30,100
