source,destination,bitrate
34,2,100
24,23,100
0,44,400
11,2,200
28,8,200
7,0,200
3,44,400
47,17,50
15,42,50
12,30,100
15,39,50
20,40,200
43,49,200
18,42,400
2,28,400
33,47,100
17,42,100
34,13,100
25,27,200
31,15,50
13,10,400
10,8,100
10,31,50
18,26,100
18,45,400
43,14,200
49,33,400
30,31,100
46,40,100
19,2,50
46,0,400
25,19,50
49,38,200
40,49,200
23,43,200
3,18,400
11,42,100
35,16,50
24,1,200
48,45,200
6,35,50
37,6,200
8,20,400
41,13,200
42,48,50
10,24,400
0,19,400
39,35,400
31,29,200
32,23,200
6,49,200
29,24,200
14,28,400
11,35,100
8,11,400
43,7,100
18,3,400
43,33,400
8,17,50
46,11,100
31,27,400
16,37,400
25,24,400
44,42,400
23,32,50
42,19,400
3,16,100
7,41,200
3,18,200
23,15,200
29,39,200
34,28,50
19,36,400
22,42,100
32,25,400
35,23,200
22,25,400
39,36,50
0,9,50
17,9,100
9,11,200
43,36,200
23,7,50
41,1,50
11,14,400
16,32,200
48,22,400
32,26,50
20,28,50
44,29,200
7,44,400
11,18,200
4,29,400
1,16,200
32,17,100
20,48,100
21,14,400
29,21,100
36,40,100
0,34,100
14,32,100
4,6,50
33,44,200
29,16,100
46,38,400
37,19,50
34,19,200
43,12,50
23,6,400
28,18,50
48,28,100
38,4,50
42,25,200
44,9,200
27,30,200
33,12,400
42,17,50
40,38,200
43,20,100
33,3,100
47,48,50
44,36,200
11,8,400
11,32,200
28,8,400
22,0,50
14,5,50
46,42,400
10,49,50
22,11,200
35,6,100
37,39,400
28,47,200
23,24,100
18,24,200
43,3,400
44,11,200
44,18,100
30,21,200
30,24,400
48,42,50
19,41,100
42,40,50
7,45,400
44,15,400
13,33,200
17,11,400
17,25,50
21,15,100
24,2,200
44,10,100
40,21,400
2,12,200
20,27,200
12,40,200
20,3,400
43,10,50
37,14,100
37,45,200
46,4,400
38,10,200
36,19,200
1,5,50
11,1,200
35,48,100
26,21,50
36,31,200
34,36,100
23,3,400
10,12,200
32,26,50
17,49,100
38,3,50
42,28,200
45,2,100
0,1,400
36,27,200
18,19,200
10,4,100
11,44,50
25,8,100
19,22,200
36,27,50
15,5,400
49,30,400
22,18,400
43,35,200
32,24,200
3,4,400
37,45,400
12,46,50
14,12,100
22,32,100
9,43,100
49,5,50
24,32,50
12,29,200
22,33,100
7,43,50
41,25,200
46,22,100
6,9,50
11,16,200
3,14,200
36,37,200
34,25,100
41,0,100
12,20,400
46,11,100
38,16,400
23,30,100
45,32,400
35,34,50
29,2,200
7,39,50
18,1,400
29,22,50
48,35,50
32,25,100
32,26,400
15,45,200
29,2,200
18,42,50
47,20,50
4,10,400
27,5,400
0,13,400
20,5,50
41,11,200
33,32,50
6,47,200
7,24,200
45,26,400
15,24,200
27,7,100
46,35,200
4,24,100
27,10,200
31,23,200
8,39,400
48,41,100
22,32,50
7,30,50
5,40,50
41,39,400
10,25,200
9,7,400
28,46,50
26,37,50
36,0,100
17,15,400
39,23,100
0,35,50
39,15,400
20,13,50
26,36,100
44,14,50
37,29,400
16,46,200
8,32,100
18,38,100
39,34,50
8,5,200
34,47,100
28,33,50
39,26,400
35,5,400
48,34,400
45,1,100
9,5,100
2,46,100
19,34,200
21,3,400
45,25,50
33,16,100
13,49,400
21,44,400
19,43,400
34,23,100
39,6,400
23,6,400
44,40,100
18,14,200
26,38,400
30,29,50
39,11,100
13,21,50
49,7,100
16,0,200
8,6,50
3,32,200
27,40,100
15,8,50
49,13,400
15,13,400
40,0,200
15,30,100
42,37,200
49,19,50
38,43,400
18,1,50
36,33,50
31,14,200
28,39,400
23,2,50
13,37,400
28,43,50
16,1,100
6,3,400
48,12,200
38,7,200
6,2,400
6,10,100
18,17,50
35,33,100
3,15,200
48,14,400
22,9,100
37,1,200
44,45,400
25,38,50
17,36,50
8,40,100
37,46,200
41,6,50
37,4,400
8,31,100
8,41,200
43,2,400
2,37,400
23,6,400
13,7,100
27,28,100
14,10,400
9,14,200
46,29,50
30,2,50
45,41,100
11,27,50
12,13,200
38,18,400
45,41,400
42,41,100
20,14,200
17,44,50
21,43,200
12,35,400
36,32,200
48,24,100
40,39,400
23,17,50
31,0,100
47,48,50
22,18,100
43,44,200
26,30,400
21,12,200
38,30,200
24,39,200
40,2,400
43,47,200
19,34,100
15,37,100
45,4,50
41,13,400
36,29,200
22,20,400
11,9,200
27,24,50
42,30,50
41,13,400
17,8,50
17,5,100
22,11,50
47,23,200
46,34,50
20,35,200
38,19,200
3,38,400
36,33,200
12,28,50
32,23,400
0,16,100
24,10,400
44,11,50
13,24,100
37,20,100
2,47,200
46,21,100
10,36,400
15,22,200
17,28,400
23,11,100
34,36,200
16,29,400
2,47,200
26,19,400
18,0,200
39,41,400
34,9,50
19,45,100
19,18,400
39,27,400
45,44,400
28,48,200
47,9,100
19,29,400
9,42,200
8,40,100
27,1,50
17,40,200
9,8,50
36,0,50
18,41,400
35,43,100
3,22,200
19,35,50
49,30,50
35,40,400
29,23,400
28,7,200
29,40,200
43,35,400
18,8,50
8,13,50
37,5,100
31,46,400
47,21,200
44,10,50
26,25,50
39,41,200
4,43,200
25,21,400
33,39,400
20,18,200
26,12,50
45,42,400
18,13,50
22,7,50
29,30,400
16,14,100
42,35,100
18,48,200
40,3,50
48,26,50
18,23,50
45,20,200
47,3,200
16,27,400
0,18,50
2,23,50
20,0,50
15,47,400
24,13,50
19,41,100
48,40,400
46,8,400
37,26,400
8,35,100
34,4,200
29,17,100
34,8,50
11,18,400
29,25,400
30,48,50
24,5,200
47,36,400
12,35,100
0,3,50
22,40,400
5,31,400
0,5,100
48,0,50
30,23,200
41,24,100
