source,destination,bitrate
2,18,200
2,19,200
44,32,50
38,23,400
25,0,50
44,12,200
1,18,200
46,11,200
0,40,50
31,39,50
9,42,100
1,8,50
41,16,200
46,43,200
42,21,50
2,24,200
3,22,50
38,40,200
44,21,200
30,8,100
18,34,100
9,18,400
10,22,200
36,26,400
20,14,50
42,44,100
5,35,400
25,6,400
3,20,400
27,41,200
30,21,100
42,4,200
8,2,50
48,14,50
34,41,100
7,8,200
48,13,100
48,10,50
7,38,400
41,48,400
14,41,200
17,33,400
14,7,200
23,13,100
5,22,200
33,20,200
42,40,50
43,37,50
4,11,200
7,1,100
37,1,400
13,29,100
37,25,200
21,22,100
22,15,100
8,10,50
28,38,400
7,9,400
33,26,400
31,33,400
31,6,50
26,46,400
2,38,50
46,12,50
18,25,50
27,21,200
14,49,400
11,1,200
23,14,100
34,26,400
26,24,400
43,6,400
34,0,100
35,32,50
31,21,50
4,40,50
0,45,100
47,28,50
37,5,200
45,16,100
19,12,400
16,38,400
42,9,50
0,25,400
17,44,100
49,48,100
26,36,200
34,45,50
45,36,400
18,20,100
7,41,400
47,22,100
16,10,200
48,40,200
33,45,100
46,37,200
15,5,400
30,18,50
30,39,50
0,16,400
47,0,400
8,23,200
10,0,100
19,35,50
11,37,100
26,2,50
5,19,50
35,0,50
22,12,100
46,27,200
4,24,200
2,47,200
20,34,400
8,24,100
25,10,100
6,36,100
48,18,200
6,28,400
7,26,400
6,39,200
14,48,50
34,31,100
19,37,400
31,23,200
1,18,50
44,7,50
9,41,50
32,23,400
12,42,400
43,18,100
34,43,100
34,27,200
1,49,200
49,42,50
44,7,400
16,6,400
4,37,200
43,35,400
31,24,400
18,38,400
20,27,400
31,26,200
12,40,200
27,39,50
38,13,400
26,35,100
48,19,400
35,8,100
19,14,100
30,40,100
41,20,200
7,37,50
15,49,50
26,22,100
42,28,50
24,31,50
13,1,400
36,25,200
4,48,200
34,24,400
33,46,400
42,18,50
26,27,200
43,25,200
32,3,200
6,44,100
32,3,100
0,42,200
28,4,50
30,19,50
37,1,200
1,3,100
16,40,100
7,10,200
14,8,400
18,17,200
3,7,100
35,24,50
46,38,400
44,26,50
49,15,100
23,8,400
36,42,50
28,9,200
12,25,50
14,18,100
18,29,200
29,39,200
19,25,100
15,43,400
26,49,200
36,43,400
2,26,100
19,2,50
36,18,200
29,26,50
33,9,400
43,36,100
5,18,50
40,49,50
25,39,400
17,44,100
23,22,50
14,12,400
3,36,400
44,42,400
3,20,200
49,31,200
47,32,400
31,40,400
31,36,200
14,1,200
47,25,50
49,34,200
5,23,50
24,10,100
36,13,100
25,2,400
44,4,200
43,37,200
17,20,100
9,25,100
5,21,100
49,42,400
48,20,100
24,38,50
47,7,200
20,31,200
4,18,200
3,0,200
17,38,200
18,38,400
10,40,50
1,0,100
47,3,50
31,26,400
24,40,100
13,41,100
5,41,100
10,21,50
30,46,400
15,11,200
31,33,100
48,13,200
39,33,200
36,26,400
10,44,200
43,20,50
1,42,100
24,36,50
9,5,50
39,14,100
20,29,100
47,40,50
0,4,200
9,38,200
2,20,200
46,42,400
47,35,50
30,1,200
16,9,50
4,15,50
31,6,200
17,31,200
42,16,200
10,40,50
33,31,100
10,41,200
26,29,100
49,35,50
9,19,400
33,17,400
28,7,100
31,42,100
27,42,100
40,48,200
49,15,50
22,14,400
32,34,200
31,26,400
42,24,100
41,9,50
12,47,200
6,7,50
0,6,400
38,19,100
15,20,100
10,33,50
9,33,200
31,48,50
27,22,100
13,49,50
5,47,100
39,44,50
11,39,200
20,45,50
4,2,50
31,39,50
38,24,400
11,10,200
31,41,400
3,43,200
11,42,50
46,34,50
21,13,50
18,8,200
9,7,100
18,0,50
20,23,200
45,23,400
6,5,400
8,31,400
40,49,100
35,29,100
14,15,50
31,25,100
14,48,50
20,2,400
12,41,200
28,13,50
25,22,400
0,5,50
14,8,50
37,3,50
6,34,400
29,43,400
7,8,100
42,23,200
11,4,400
28,21,200
6,32,50
33,46,100
8,24,400
7,0,100
38,15,200
39,1,100
27,30,400
42,3,50
9,34,100
3,0,100
32,35,400
9,7,50
38,45,400
33,38,50
47,5,200
7,41,200
14,3,200
12,40,100
45,3,50
21,45,50
8,10,200
17,48,100
11,8,100
14,38,200
21,23,400
22,47,100
24,37,200
22,2,50
14,1,400
4,20,50
36,20,400
12,15,200
16,21,200
48,23,400
13,3,400
41,6,50
35,2,400
28,0,200
46,33,50
36,45,400
17,19,200
4,12,200
6,49,100
21,10,100
41,3,100
32,23,50
4,14,400
45,18,50
42,37,400
16,23,400
27,42,100
36,10,100
4,8,100
6,44,50
30,1,200
19,33,200
19,36,50
30,20,100
43,45,400
9,29,100
15,43,400
37,20,200
12,8,50
27,26,400
45,19,200
5,23,50
0,9,100
28,8,100
14,23,50
7,34,50
34,9,200
45,42,100
1,8,400
36,27,50
17,33,50
38,42,50
10,29,200
8,17,400
25,3,50
29,13,200
42,17,200
31,0,200
23,27,200
37,40,400
41,35,50
31,6,100
10,21,400
40,1,400
20,47,400
27,38,200
29,6,50
37,15,50
11,2,50
45,48,200
0,43,100
17,19,400
36,34,200
39,0,50
46,7,100
18,2,400
6,49,50
5,8,50
9,28,50
19,33,200
30,32,100
45,31,400
16,3,50
25,2,200
25,44,400
2,49,200
20,24,400
47,42,200
10,4,100
40,31,100
25,9,100
49,23,200
32,12,50
28,47,200
15,33,200
7,42,100
21,2,100
3,6,50
30,9,50
48,22,50
24,34,100
9,5,400
36,1,400
23,45,50
39,13,100
2,3,400
36,39,400
32,17,100
37,4,200
21,14,200
37,48,50
43,32,50
45,5,50
17,27,50
34,48,200
34,25,100
40,3,400
14,48,100
19,39,50
44,49,400
4,30,50
43,25,50
25,9,50
34,8,200
18,39,100
33,25,400
20,40,400
34,26,200
25,36,50
48,2,50
40,4,100
14,1,200
18,25,400
15,47,400
17,15,400
27,0,200
26,13,200
2,46,400
43,12,200
48,37,400
22,25,100
23,45,200
38,32,400
3,12,100
35,21,100
27,36,400
36,35,100
20,27,400
45,30,50
48,45,200
7,27,50
18,4,400
42,41,100
13,34,200
11,12,100
35,4,50
36,48,200
4,13,50
43,23,100
3,18,50
3,32,200
23,18,50
28,11,200
36,33,200
29,36,200
43,9,400
19,26,50
44,22,50
44,4,50
35,27,200
11,34,400
34,28,400
33,38,100
35,41,50
25,33,400
39,36,50
47,2,400
30,14,200
31,33,50
14,35,50
45,30,100
8,18,200
27,23,200
43,5,400
35,40,50
33,42,50
1,34,400
15,34,50
33,44,200
14,13,100
29,16,100
2,34,100
1,35,50
7,23,100
31,29,200
12,49,50
3,44,200
20,9,200
13,28,400
3,39,400
8,39,100
16,2,400
34,1,100
19,38,200
30,32,50
49,2,400
22,16,400
8,30,400
23,0,100
37,29,400
1,27,100
28,16,50
31,13,100
40,45,100
23,32,400
23,5,50
37,1,50
0,37,100
41,48,400
42,32,100
14,36,400
11,22,100
47,27,50
13,41,400
37,1,50
30,19,200
46,22,400
30,10,100
49,45,50
37,29,100
20,41,400
1,46,200
33,21,200
34,4,50
17,23,100
13,22,50
19,48,200
8,27,400
28,24,50
17,24,100
33,36,50
8,49,200
42,5,50
23,4,50
11,32,50
16,12,50
24,41,200
17,18,400
6,28,100
41,20,100
44,14,200
36,17,400
43,38,100
25,26,100
15,35,400
36,14,100
35,29,50
33,0,100
8,36,100
32,18,200
0,32,200
28,22,100
37,0,400
5,44,50
28,14,200
5,31,50
4,5,50
15,42,50
37,11,100
1,35,50
31,47,400
29,24,400
30,14,50
45,15,50
34,5,200
47,24,400
39,41,50
31,7,100
28,39,50
34,26,50
36,43,50
31,4,50
35,17,200
19,42,50
31,3,100
17,30,400
11,0,400
9,19,100
42,48,50
35,48,200
36,30,50
27,4,100
16,6,100
13,5,400
16,47,200
23,49,100
23,28,200
20,33,400
20,40,400
28,35,400
30,9,400
31,23,50
27,28,200
49,5,100
17,48,100
3,7,400
4,30,50
49,48,200
33,19,100
21,29,400
24,43,50
42,46,100
43,27,50
39,45,50
28,39,100
9,40,200
17,41,400
8,11,50
33,18,200
27,21,100
30,39,400
49,22,400
49,39,50
47,28,100
44,23,100
4,21,400
10,37,100
34,21,200
16,32,200
44,38,200
12,15,400
37,18,400
38,4,200
18,2,200
5,43,100
12,37,200
29,12,50
30,14,400
35,16,200
10,21,400
42,21,50
1,20,50
49,12,400
26,42,200
19,49,400
30,23,50
29,34,200
16,20,100
29,42,200
43,5,200
13,30,400
7,24,50
12,25,100
8,0,50
1,29,200
6,0,200
26,40,400
14,7,100
19,2,50
41,27,200
18,43,50
14,15,100
47,15,50
3,24,100
28,48,200
14,21,100
43,44,400
21,9,50
33,44,50
48,42,50
10,9,400
0,40,100
20,33,100
38,6,50
2,32,200
36,28,50
19,35,50
22,0,100
14,45,100
47,13,100
49,8,50
24,12,100
39,2,400
30,22,100
14,4,100
46,3,200
15,44,100
0,45,200
9,5,200
31,46,100
49,32,200
29,45,50
42,14,200
1,12,200
9,8,400
13,23,400
1,25,50
6,7,400
44,8,100
42,38,100
7,12,50
40,0,200
41,1,50
8,13,400
16,30,400
36,4,100
23,25,200
35,18,100
49,22,400
47,45,50
33,11,100
31,7,100
45,23,50
9,1,200
8,7,200
0,15,50
32,48,200
29,7,50
14,35,50
35,12,200
28,23,400
39,3,50
28,23,400
6,30,100
32,7,400
49,16,100
15,16,100
4,17,100
33,8,200
22,31,100
22,32,100
10,26,200
1,38,200
25,31,100
19,18,400
45,28,200
25,8,50
30,38,100
32,20,200
41,38,100
2,33,200
8,6,50
9,47,400
5,28,50
9,26,50
7,16,100
19,40,200
27,43,400
21,29,200
43,10,50
31,1,50
42,48,400
2,7,50
34,28,50
23,37,50
48,17,400
23,41,50
16,39,400
46,14,100
3,49,50
31,15,400
15,18,50
12,37,200
19,46,400
23,9,50
40,49,50
28,24,200
28,1,50
17,45,200
43,33,200
3,1,400
21,44,100
16,35,50
3,47,100
42,32,400
2,12,400
49,36,100
32,22,100
18,2,400
2,32,400
0,24,400
39,6,50
7,42,400
27,12,200
28,11,400
39,16,100
23,41,50
16,45,50
25,30,100
42,24,100
14,7,100
15,24,50
34,32,100
9,38,100
44,2,400
33,43,200
46,12,100
5,42,50
46,31,50
8,0,100
7,21,50
14,38,400
26,16,100
44,12,400
28,17,100
9,22,400
22,14,50
39,5,200
7,19,50
18,32,50
22,13,50
27,5,100
41,36,100
10,33,200
17,24,100
34,44,400
35,2,100
9,39,50
7,3,400
17,34,100
11,49,400
31,16,100
35,25,400
37,23,200
49,37,50
46,42,100
17,31,200
5,24,200
41,4,400
44,20,50
11,37,400
9,46,50
47,13,400
14,39,100
42,18,200
5,27,100
1,38,200
40,35,100
9,31,200
38,34,400
9,20,100
22,30,100
39,38,200
28,37,200
21,35,400
2,29,50
37,38,50
37,47,50
18,31,100
27,28,400
48,28,200
31,3,200
6,4,100
41,5,200
31,5,200
44,30,50
40,28,400
28,24,100
12,8,200
0,27,200
23,29,200
43,41,200
24,46,400
9,35,200
13,19,50
24,33,400
9,42,100
7,1,50
41,35,50
38,43,100
27,20,100
4,27,50
39,13,400
8,5,50
38,7,50
3,19,400
12,36,100
11,39,400
40,42,400
4,25,200
49,4,100
32,45,200
10,11,200
9,31,50
36,43,400
16,18,50
8,44,50
10,19,50
2,6,200
16,14,100
34,40,200
26,44,50
40,27,100
25,19,400
40,6,200
1,43,100
5,4,400
43,28,400
32,34,400
34,48,200
14,17,100
43,7,50
11,46,400
6,16,400
25,40,100
43,39,200
9,21,50
16,1,50
45,41,50
36,26,200
31,28,400
27,29,400
33,41,50
48,39,50
24,4,200
49,7,200
40,42,50
22,32,100
22,11,100
5,41,50
24,45,400
39,43,100
17,44,200
33,49,400
17,18,400
29,36,100
17,20,50
30,27,200
5,31,200
43,8,400
48,14,200
24,42,100
20,33,200
45,32,50
34,22,400
29,34,400
14,9,200
19,42,200
10,46,400
22,28,50
44,40,50
0,1,50
47,31,100
1,41,50
34,32,50
5,35,400
