source,destination,bitrate
2,39,200
38,12,100
15,47,100
40,15,50
18,44,400
35,37,200
47,6,100
43,33,400
35,10,50
43,2,50
16,22,100
16,19,50
26,9,400
16,3,100
22,0,100
4,35,50
40,33,50
2,40,100
40,21,100
40,33,400
39,10,200
5,4,100
48,8,400
5,0,100
3,13,100
12,44,400
7,23,400
24,11,100
9,7,400
29,7,200
43,49,100
25,37,50
33,1,200
18,21,400
46,26,400
39,40,200
7,37,100
47,44,400
39,41,50
9,12,100
42,44,200
33,24,200
28,23,100
26,14,400
42,11,400
42,39,50
32,14,100
6,39,400
42,37,100
11,3,100
10,46,100
36,22,400
21,10,50
12,18,100
15,12,50
16,49,50
36,35,200
41,21,200
3,1,50
23,4,200
45,7,50
18,27,50
48,5,200
31,18,400
49,25,50
39,7,400
25,33,100
46,39,50
2,49,100
37,40,200
31,42,200
2,1,50
33,29,200
10,31,400
18,42,400
7,6,400
19,24,400
37,24,200
28,44,200
27,26,200
49,24,50
47,42,400
36,3,400
21,14,200
27,40,100
11,37,400
20,6,400
15,49,100
32,11,200
30,40,100
19,36,400
37,48,50
41,45,100
19,45,100
46,34,100
48,31,400
39,25,200
29,32,100
49,33,400
2,45,100
15,9,100
1,15,100
44,16,400
2,14,200
17,19,50
11,25,400
7,17,400
25,1,200
38,22,400
20,30,200
43,12,400
22,35,50
36,28,200
44,14,50
37,19,400
48,12,50
41,16,50
16,12,400
3,31,50
26,15,100
18,0,100
25,12,100
28,16,50
24,9,400
40,45,50
48,12,100
20,39,100
33,18,200
37,2,200
23,15,200
26,48,50
39,0,400
9,40,50
25,28,400
18,7,400
4,14,50
1,19,200
44,45,50
35,18,100
34,13,50
36,40,400
4,36,100
42,41,50
46,28,100
15,2,100
0,17,100
17,19,200
6,11,50
38,45,100
27,14,200
48,13,400
33,22,50
2,3,400
17,21,200
7,18,200
10,41,400
47,44,100
16,38,200
11,14,100
36,21,400
47,39,100
38,1,50
33,28,100
9,48,100
6,15,100
5,37,50
22,34,50
30,0,100
20,31,50
13,25,400
18,47,50
43,41,100
2,13,50
8,29,200
3,9,200
39,30,200
25,20,100
10,5,200
4,20,200
32,13,50
21,35,100
19,38,400
20,10,400
3,15,400
45,12,50
12,42,400
35,14,400
36,9,50
41,49,400
14,2,100
45,0,100
0,24,400
22,44,50
0,38,100
41,7,400
25,43,100
4,44,400
7,26,50
41,31,200
15,49,50
25,5,100
2,44,400
47,5,200
26,38,400
17,48,200
3,22,50
28,24,100
38,3,50
17,27,400
