source,destination,bitrate
23,24,400
14,33,200
43,48,200
49,6,200
30,29,50
8,12,200
1,47,200
44,15,50
15,21,200
19,32,400
34,12,50
19,26,50
28,26,50
10,1,50
41,6,50
32,26,200
42,8,400
37,1,50
34,25,200
23,11,400
13,41,100
31,38,200
32,21,50
48,18,50
5,19,400
28,44,400
15,28,400
0,9,100
35,23,200
32,38,200
10,16,50
23,18,100
45,32,200
22,42,200
32,5,200
9,32,400
45,10,200
33,15,400
38,33,50
13,38,50
1,28,200
48,15,400
14,28,50
46,35,400
49,40,50
11,49,400
26,25,100
5,17,400
18,42,50
9,0,400
48,31,50
20,35,400
23,3,100
1,29,50
31,39,400
19,23,200
41,20,100
32,34,400
3,19,100
34,31,50
34,8,100
28,24,50
48,44,200
25,42,400
9,0,50
13,5,400
1,43,400
12,32,100
5,17,100
21,46,50
25,34,400
42,35,50
14,8,100
44,36,200
9,41,100
47,14,50
41,42,400
3,37,200
16,0,100
11,28,400
9,34,100
44,8,50
7,0,200
6,0,200
19,5,200
24,46,400
24,35,100
46,23,400
42,16,200
8,47,100
28,17,100
39,5,100
49,27,50
40,12,200
23,31,200
42,41,100
49,31,100
31,41,100
44,29,200
12,32,100
6,15,100
8,39,400
22,40,100
27,18,100
45,37,100
3,37,50
46,44,100
15,23,50
28,46,400
27,16,400
45,6,400
15,29,200
35,45,200
34,5,200
40,17,400
31,21,200
29,43,200
37,23,200
27,42,100
4,14,50
14,25,50
8,19,50
20,16,50
31,17,100
12,23,50
20,31,100
22,46,400
6,23,400
15,45,200
28,14,50
1,19,50
19,39,200
28,25,200
20,42,100
22,44,100
3,43,50
39,22,400
14,45,200
19,11,400
19,4,100
3,9,50
13,14,100
2,23,100
4,48,100
0,36,100
21,1,200
32,14,100
8,31,50
10,47,400
25,27,50
20,21,100
38,40,100
33,37,100
19,32,50
5,12,400
35,14,200
44,5,100
38,2,100
35,27,200
42,25,200
8,9,400
29,36,400
19,6,100
25,47,200
2,6,400
14,32,50
23,15,400
46,47,50
33,7,400
3,20,100
43,14,100
19,4,50
17,37,400
37,3,50
14,1,100
15,27,200
14,47,400
49,45,50
3,26,200
17,3,200
41,6,400
20,5,400
40,11,50
48,9,50
2,33,200
22,5,400
22,37,100
48,5,50
19,16,400
5,46,100
32,22,200
35,7,200
39,41,50
43,7,400
41,21,400
9,41,200
25,6,200
35,8,400
41,31,50
39,4,400
2,35,100
13,44,100
16,28,100
5,39,400
43,7,200
47,49,400
1,19,400
3,32,50
17,44,100
45,6,50
9,14,400
6,1,200
45,31,100
27,21,50
1,45,200
47,27,50
27,3,200
34,26,100
45,41,200
46,9,400
12,25,50
15,3,50
49,19,100
46,36,200
2,0,100
13,25,200
35,24,200
9,46,50
48,30,200
16,31,400
44,49,200
5,33,50
21,41,200
22,25,100
46,27,50
11,31,50
33,24,100
30,32,100
24,47,100
21,27,400
28,21,200
40,3,100
22,47,100
23,17,50
31,46,400
41,45,50
2,10,400
47,8,50
18,33,50
41,28,50
31,21,200
4,22,50
5,20,100
22,40,100
14,10,400
35,33,50
6,42,400
30,16,200
0,40,200
30,8,200
46,37,200
46,27,100
7,42,100
18,29,200
13,18,200
30,46,50
29,34,200
14,42,400
34,25,400
21,3,50
19,29,400
30,6,400
5,13,50
7,40,100
11,48,50
35,16,100
18,10,200
20,21,50
29,40,100
11,49,200
35,15,100
36,27,50
34,7,100
15,44,100
33,21,400
49,8,400
10,20,100
10,13,50
2,44,400
42,2,50
6,47,100
10,42,50
37,33,50
26,11,200
42,30,400
48,27,100
14,22,100
39,19,100
49,40,200
2,12,400
47,8,400
1,40,200
40,38,400
3,14,50
32,13,200
37,22,100
37,28,400
8,37,200
37,8,100
25,2,400
22,37,100
15,23,100
3,12,50
38,45,50
6,42,400
7,38,400
28,37,400
26,15,200
36,22,200
22,28,100
42,6,50
34,42,100
34,40,100
44,35,200
32,10,100
33,4,100
20,13,100
47,29,50
11,21,50
23,18,400
49,23,200
32,25,50
5,34,400
42,27,200
15,0,100
28,33,50
30,40,50
19,13,100
7,4,200
11,38,200
42,25,400
34,1,50
45,48,50
5,16,50
45,26,100
10,33,400
17,10,100
30,11,400
43,17,50
31,17,200
32,2,50
27,35,200
32,8,200
2,25,400
8,49,50
25,29,50
45,36,400
24,0,200
25,12,400
21,3,400
34,15,50
18,10,100
47,23,100
6,25,400
5,31,200
19,29,100
0,38,200
16,18,50
41,30,100
10,38,100
17,38,100
45,4,400
17,46,400
5,37,50
12,47,400
26,12,50
34,15,200
20,10,100
36,7,100
14,35,200
7,4,200
38,20,400
47,26,200
49,8,100
48,4,400
1,30,200
33,35,200
41,6,100
19,38,100
23,6,400
23,18,100
30,14,100
44,49,200
48,4,400
47,17,100
25,11,100
0,28,100
42,0,50
36,26,400
45,48,100
8,39,100
44,34,400
25,24,400
37,49,100
31,36,200
42,27,100
3,10,50
42,9,100
44,47,100
23,7,400
22,35,100
35,39,50
26,45,50
38,26,200
4,31,50
13,29,400
29,17,200
14,44,50
38,26,50
42,41,400
46,3,400
1,41,200
46,13,200
26,36,50
49,37,100
16,32,50
35,45,50
43,18,50
46,6,100
3,5,50
17,25,100
40,49,50
2,24,200
2,16,50
30,29,100
31,39,100
35,30,50
7,34,100
33,9,100
31,18,100
29,7,400
12,37,400
47,39,200
11,18,100
11,7,50
11,19,50
28,31,50
42,43,400
29,46,400
42,27,400
48,23,100
5,8,200
49,32,100
23,8,100
40,23,200
33,32,400
40,43,100
43,27,400
22,45,50
47,1,200
34,42,50
39,4,200
35,29,200
11,14,100
29,47,400
24,44,100
36,14,400
48,7,100
32,2,100
14,38,400
38,20,50
2,7,100
39,45,400
48,11,400
28,7,400
11,22,100
14,1,400
7,10,400
34,7,200
3,16,100
7,17,200
21,12,400
24,21,200
38,48,50
44,41,50
13,22,50
13,11,400
34,14,100
16,29,100
38,18,400
22,26,100
8,19,100
43,36,100
21,23,50
44,3,100
40,24,400
16,40,100
12,38,400
12,30,100
15,36,50
0,2,50
