source,destination,bitrate
14,23,200
11,12,400
30,27,100
14,7,50
29,5,50
0,14,100
6,22,50
21,8,100
21,26,50
36,0,50
5,20,100
34,16,50
8,15,400
7,6,200
18,21,200
24,11,50
16,23,200
2,3,400
14,10,100
22,33,100
4,19,200
4,19,200
8,10,200
16,7,400
29,4,200
12,9,50
7,20,200
34,22,100
11,13,50
31,29,50
13,3,100
23,21,50
35,30,100
17,8,200
3,28,100
11,32,400
32,17,400
26,19,400
34,2,50
32,19,200
24,36,50
20,0,100
19,34,200
10,3,400
21,20,200
25,1,400
32,29,400
16,25,400
19,24,400
8,13,400
11,28,100
6,27,400
20,22,400
29,0,400
35,15,400
21,9,400
19,11,50
23,9,100
12,27,50
8,6,200
2,15,100
33,22,200
11,13,50
34,21,200
10,16,200
29,19,400
24,32,200
16,11,200
15,12,400
5,36,50
33,9,100
9,23,100
1,6,50
4,5,200
7,27,200
33,19,50
7,13,400
5,14,200
24,30,400
24,3,200
21,28,50
8,20,400
5,24,50
0,21,200
10,17,50
36,21,100
15,18,50
14,20,200
5,29,400
13,12,100
34,19,400
26,18,400
31,25,400
22,2,50
23,20,400
23,26,100
2,16,200
10,11,100
28,21,400
0,23,200
10,5,200
10,0,100
30,14,400
7,22,100
6,27,50
16,11,50
18,2,50
0,20,400
0,17,100
26,9,200
28,31,50
21,32,50
12,31,50
28,4,200
35,4,400
20,4,400
36,18,200
19,29,400
9,29,100
7,0,200
12,36,50
2,28,50
3,6,100
12,32,100
24,14,50
31,7,400
28,24,50
35,6,50
34,8,50
2,11,400
19,32,400
16,34,400
28,10,400
23,27,400
36,12,400
10,3,100
2,7,100
9,5,400
18,14,200
24,16,200
15,3,50
4,24,400
27,2,100
10,13,200
12,18,200
7,22,200
14,28,400
13,30,100
11,14,100
13,22,200
18,4,400
27,13,200
10,19,200
22,33,200
3,13,100
24,22,50
8,24,200
25,2,50
17,24,100
4,16,100
35,10,100
8,21,100
17,13,100
6,24,100
2,6,400
16,20,50
12,2,50
12,4,100
27,29,100
28,7,400
27,16,100
4,16,400
26,7,50
5,29,100
8,15,400
34,17,100
13,24,100
18,32,50
22,26,400
9,32,50
33,21,50
31,32,400
36,5,100
27,33,200
31,33,100
21,34,100
22,31,200
22,9,100
7,31,400
8,18,100
18,1,400
10,29,200
4,35,400
19,4,400
33,16,50
20,10,50
36,8,200
34,31,200
4,20,100
27,28,50
26,1,50
15,17,50
1,4,400
18,15,400
8,2,50
3,13,200
3,16,50
24,32,400
30,11,400
14,27,400
22,3,400
9,31,400
24,19,50
23,31,100
6,35,400
15,36,400
17,13,400
35,3,50
15,21,100
36,18,400
7,10,200
4,34,50
27,8,400
34,31,400
11,0,100
30,26,200
17,28,50
30,23,400
9,35,200
19,23,200
28,36,100
29,27,50
15,14,400
7,30,400
33,29,200
20,18,400
35,23,50
12,33,400
8,26,200
17,27,400
19,8,50
5,20,50
35,0,100
22,2,50
32,17,50
26,23,200
14,5,50
13,10,200
18,15,200
17,18,100
18,26,50
14,8,100
28,7,100
10,34,200
25,5,200
26,9,50
34,9,200
7,24,100
16,5,100
8,18,50
36,6,400
14,21,200
30,19,200
17,14,200
0,7,100
32,30,50
33,11,50
21,14,200
34,27,100
1,27,100
34,25,50
29,28,400
5,27,400
18,35,100
35,24,200
18,30,400
32,20,200
22,27,100
29,9,50
18,24,50
28,35,50
34,17,200
23,13,400
31,11,100
35,23,200
1,17,50
33,0,200
1,25,100
13,7,50
22,10,400
21,32,200
3,6,50
36,17,100
19,28,200
12,29,200
7,32,50
20,2,50
17,36,200
25,28,200
12,21,100
7,3,400
35,18,100
21,25,200
32,25,100
33,23,100
15,7,100
11,7,100
8,33,400
16,22,400
9,4,50
13,0,400
21,13,400
22,7,50
20,0,200
30,2,100
28,33,100
4,16,100
4,2,400
32,16,200
27,29,400
7,22,100
11,21,100
13,29,100
36,28,400
26,3,100
14,11,50
18,17,100
1,26,50
35,21,400
35,20,50
34,12,100
10,9,50
15,8,200
10,23,400
13,31,400
19,28,50
8,5,50
35,6,200
4,9,200
7,28,100
21,11,50
32,23,50
18,19,100
4,22,400
24,16,50
31,34,200
0,21,200
27,7,50
33,23,100
10,15,100
18,28,200
10,34,400
15,14,200
36,1,400
23,9,50
30,27,200
29,6,100
10,36,50
3,14,400
35,36,200
33,7,400
14,12,50
10,8,100
14,35,50
36,15,400
15,20,200
19,20,200
0,26,200
9,29,100
11,20,200
17,25,200
25,10,400
7,5,400
