source,destination,bitrate
21,30,200
49,39,100
5,34,400
10,25,400
41,16,50
12,41,50
10,13,100
23,5,100
18,31,100
23,41,200
23,42,100
14,30,50
5,40,200
33,31,100
9,38,200
40,49,400
40,20,100
25,7,400
38,34,200
44,4,50
45,47,100
6,37,200
45,25,50
21,40,100
24,45,100
23,38,100
27,16,200
8,7,200
5,6,400
42,16,50
4,33,400
5,41,100
24,6,400
18,22,100
42,1,100
36,17,50
37,1,100
15,40,200
25,7,200
36,32,100
3,2,100
12,11,50
33,24,200
12,37,100
48,11,50
30,27,400
48,15,400
44,23,400
7,26,200
27,18,400
45,19,400
6,39,100
19,16,50
31,47,400
39,31,200
40,20,200
14,6,50
1,34,200
40,14,400
21,45,200
7,46,200
16,43,200
8,44,100
26,7,50
35,17,50
40,5,200
7,44,200
28,15,100
43,40,200
23,25,400
18,8,200
27,31,50
9,0,50
46,0,400
8,31,400
25,44,400
40,2,200
28,7,400
6,26,200
41,27,200
7,45,200
42,0,100
6,24,50
2,30,50
24,3,400
45,44,400
23,21,100
47,49,400
6,23,100
22,38,200
26,12,50
37,34,200
35,22,400
4,30,50
23,45,400
47,3,200
28,3,200
49,23,400
35,4,50
25,7,400
11,48,100
4,38,200
49,4,200
2,9,50
34,5,200
23,6,100
16,47,400
47,24,400
18,7,400
30,27,200
43,9,100
29,49,400
15,48,50
3,49,100
23,20,200
26,12,200
6,4,200
32,6,200
47,23,50
27,6,50
36,34,200
18,8,400
36,13,50
26,9,100
34,1,200
28,38,200
23,13,400
9,3,400
5,18,50
34,31,200
23,0,200
19,42,400
10,9,400
48,2,400
21,22,400
16,18,50
42,12,100
38,9,200
46,20,200
0,21,200
25,3,200
41,12,200
6,42,50
26,14,50
30,33,50
22,33,400
0,13,50
14,29,400
6,27,100
48,36,400
13,40,100
14,27,200
30,8,100
37,6,200
25,9,100
42,24,400
20,13,50
24,8,100
6,42,200
30,40,100
0,32,50
0,16,200
33,9,100
21,42,400
4,7,50
23,48,50
16,49,100
26,18,400
39,14,100
42,22,50
47,29,100
7,34,400
