source,destination,bitrate
29,18,100
1,9,400
25,8,50
6,31,50
31,30,200
2,7,50
16,29,200
4,20,50
26,28,100
29,11,50
6,34,50
25,5,50
25,1,400
3,7,100
18,32,50
1,12,100
14,8,400
30,23,400
1,7,100
26,22,200
34,1,200
7,5,100
6,25,50
35,31,200
32,10,200
15,14,400
6,4,100
9,29,200
17,4,400
22,25,100
16,9,50
19,12,100
17,32,100
8,1,400
7,10,400
28,22,400
28,23,400
19,14,100
21,27,400
35,1,200
8,36,200
33,31,50
24,21,400
10,18,400
21,28,50
8,22,100
20,11,50
36,19,50
36,8,400
1,34,400
17,11,100
34,9,100
0,11,400
16,29,100
1,4,100
31,10,200
28,5,400
33,23,50
6,30,50
35,12,100
9,36,100
9,23,100
31,3,50
17,28,50
2,24,50
35,21,100
19,12,400
14,30,50
30,11,200
27,33,400
18,13,400
36,1,400
26,25,200
36,17,200
34,8,50
24,14,100
29,24,400
32,23,200
22,24,400
30,7,400
23,26,400
13,11,100
3,34,100
3,4,50
22,23,400
13,7,400
9,32,200
8,26,100
15,7,200
30,7,200
22,21,50
15,17,400
7,16,100
24,7,50
28,6,200
15,32,50
15,19,100
24,15,100
30,29,200
17,21,50
25,15,400
21,12,400
2,12,200
35,32,400
7,20,400
21,6,100
22,5,50
12,6,200
34,6,100
33,8,50
8,32,100
21,11,50
31,3,50
18,36,50
4,27,50
10,17,400
34,33,200
30,20,200
15,16,100
20,10,200
3,13,400
22,9,400
27,23,200
12,15,100
22,12,100
25,0,100
36,21,100
4,9,100
12,5,400
11,32,50
5,23,400
15,34,100
20,33,400
17,1,200
7,2,200
27,9,100
31,17,400
5,13,100
7,19,400
36,26,100
21,36,100
5,2,50
4,13,400
24,11,50
26,12,400
26,21,100
9,1,50
25,8,400
12,10,100
21,30,50
25,27,100
6,22,100
22,33,50
5,11,100
8,27,200
6,14,200
0,2,100
11,5,100
11,20,50
4,35,200
7,36,100
10,17,50
19,21,50
5,8,400
6,19,50
10,6,400
20,18,100
15,10,400
14,11,50
16,28,100
19,34,400
1,22,50
15,33,50
12,0,50
0,22,200
11,10,100
21,35,100
8,35,400
22,21,50
1,32,50
10,34,400
1,27,100
24,0,50
20,27,400
14,34,100
25,26,400
24,17,200
17,18,400
23,19,200
5,15,100
5,33,100
17,6,100
13,8,200
3,18,100
20,15,200
28,21,50
29,9,400
2,23,200
23,35,50
19,22,50
17,21,200
10,36,400
24,7,100
2,0,400
19,25,200
18,29,200
10,22,400
12,10,50
32,21,100
24,28,200
2,10,50
6,14,200
1,34,200
6,34,400
9,23,50
4,25,400
35,34,100
20,36,200
14,20,100
1,6,400
15,24,100
32,7,200
9,15,100
15,0,400
16,22,200
20,32,400
32,31,200
15,29,200
32,3,50
12,21,50
17,18,100
15,35,200
12,10,200
11,17,400
3,26,50
18,22,200
26,3,200
13,7,200
29,4,400
27,30,50
21,17,50
29,33,100
24,30,50
6,13,200
32,23,200
20,26,400
1,14,100
5,34,200
12,32,400
8,0,50
32,11,50
34,6,50
11,9,100
3,27,400
28,36,200
11,5,50
25,8,400
13,15,100
11,24,400
0,1,200
25,27,400
26,33,400
16,27,50
10,19,50
4,20,400
14,17,400
29,33,50
35,18,200
13,2,200
32,19,400
7,30,100
13,12,400
0,15,200
25,24,100
7,5,200
4,35,50
6,16,200
32,30,100
5,21,50
31,16,400
12,28,200
12,36,50
14,8,400
30,34,400
11,13,50
35,9,50
35,23,200
18,5,200
24,22,100
14,13,50
34,10,50
1,18,400
36,15,200
9,34,50
5,21,200
8,21,50
25,10,50
27,26,200
29,31,50
3,12,400
32,24,100
9,3,100
19,24,200
30,13,100
0,24,400
36,33,400
22,7,400
21,10,100
5,25,50
35,34,50
10,1,400
15,29,100
8,17,200
30,33,100
20,24,50
3,0,100
34,18,200
3,12,400
3,34,400
16,4,100
27,18,200
30,32,200
5,22,400
28,19,200
18,2,200
19,18,50
34,0,200
11,5,50
32,11,50
10,9,50
14,16,50
24,15,50
31,14,200
31,30,100
19,27,100
36,20,50
24,10,100
19,21,100
21,22,50
4,27,400
28,7,100
12,34,400
16,34,50
20,25,50
30,6,50
0,9,50
10,7,400
17,5,400
0,25,100
16,9,200
35,8,400
11,9,400
7,1,100
36,27,50
35,4,100
36,10,400
35,36,100
31,28,200
29,20,100
26,18,50
20,34,400
36,9,100
9,30,50
6,10,50
24,20,200
15,23,200
34,11,400
27,34,200
35,13,100
19,17,400
4,16,400
13,33,100
3,27,50
1,14,100
25,21,200
33,36,400
18,7,100
22,1,400
33,21,400
12,36,50
30,8,50
27,36,50
2,33,100
17,5,100
27,35,50
17,32,100
30,0,100
2,8,50
10,22,50
21,25,400
30,4,100
27,12,100
0,8,100
0,19,400
11,12,100
32,21,400
1,15,50
16,8,200
11,21,200
12,17,100
1,16,100
21,1,100
23,22,400
10,6,50
23,5,200
16,24,200
21,34,400
1,27,400
13,6,400
5,14,50
33,21,400
12,11,50
2,5,50
18,29,400
33,14,400
34,16,100
33,24,200
36,23,100
9,12,100
24,28,50
4,35,50
9,29,200
1,35,50
11,26,100
29,25,200
24,33,400
1,12,200
18,14,200
35,15,50
8,32,400
15,16,200
8,26,100
14,7,400
17,4,50
28,7,200
27,3,50
35,14,400
21,6,200
17,19,100
22,16,200
18,9,200
5,4,100
0,6,50
35,21,400
10,30,200
35,24,400
11,24,400
30,29,400
32,16,200
26,13,50
13,27,400
12,35,50
23,35,200
25,32,50
33,23,200
14,19,50
25,32,100
25,29,100
21,18,100
14,21,400
11,22,400
14,12,400
18,21,50
7,3,400
29,21,100
6,32,200
23,17,200
11,24,100
1,22,100
36,23,200
17,5,200
5,20,400
0,6,100
17,20,200
11,9,100
29,27,50
26,28,50
21,6,100
26,29,100
23,30,100
15,9,50
21,16,200
6,8,400
19,5,400
4,22,50
