source,destination,bitrate
7,23,50
24,33,200
34,26,400
27,34,400
32,25,50
15,23,400
19,0,50
25,36,400
30,2,400
14,36,200
13,30,400
7,31,100
15,25,50
27,36,400
28,9,50
2,30,50
6,31,400
24,28,100
20,35,400
22,19,50
31,19,100
9,17,100
29,9,50
26,17,400
11,28,100
36,25,400
19,26,400
35,26,100
0,23,200
24,8,50
28,12,200
25,10,400
17,8,400
0,24,400
13,0,50
32,26,100
21,30,200
16,15,200
26,16,100
15,10,200
31,35,200
12,14,400
25,17,200
7,34,200
17,18,50
19,10,50
32,7,50
2,8,50
23,35,50
30,0,50
33,8,50
15,22,100
30,6,50
21,35,50
6,11,50
18,16,400
0,23,400
15,24,50
34,13,50
21,15,400
32,28,50
5,26,400
2,10,200
33,34,50
10,31,200
23,30,400
21,2,100
34,33,100
5,16,100
33,16,50
4,5,400
26,23,50
0,8,50
20,27,400
12,31,400
25,4,50
24,4,400
33,29,400
4,12,100
34,11,100
28,34,200
15,0,50
15,9,200
31,26,200
33,4,400
24,28,400
36,23,50
36,2,50
0,2,100
29,30,400
18,0,100
36,23,100
27,20,100
21,15,100
13,25,200
6,19,50
1,7,200
26,19,200
10,32,400
19,36,200
6,2,400
14,4,400
28,31,400
4,30,200
32,6,200
2,14,100
20,36,200
15,18,200
4,8,200
3,29,200
12,34,100
36,1,50
33,36,400
11,6,100
31,21,100
10,34,100
31,5,100
27,21,400
0,29,200
6,32,50
2,12,200
34,0,200
36,22,400
27,20,400
20,36,200
17,15,50
32,15,100
7,19,400
34,0,100
10,19,200
8,25,100
10,33,200
2,31,50
32,20,400
16,13,100
33,36,100
30,20,100
3,20,100
7,30,200
10,11,200
20,26,100
5,25,200
35,23,400
32,15,200
12,17,100
12,26,200
13,35,200
24,20,400
2,26,50
34,15,100
22,6,50
8,24,50
8,30,400
32,22,100
32,36,50
3,15,50
36,17,100
27,36,200
30,33,50
16,11,200
28,17,200
10,22,50
30,15,50
19,26,50
24,4,50
16,29,100
26,35,100
5,33,400
21,17,200
10,3,100
2,35,100
18,12,50
21,11,200
31,9,400
20,24,100
26,19,50
12,16,50
24,22,50
18,36,50
23,3,100
27,32,50
0,32,400
2,35,100
19,14,400
4,25,100
19,27,50
24,33,200
8,23,100
29,13,50
5,33,200
5,1,100
27,16,200
23,26,100
23,32,400
21,7,50
29,34,200
13,14,200
2,30,50
11,10,100
4,23,400
22,9,50
9,33,100
21,31,400
9,2,100
25,14,100
22,26,100
4,36,400
15,9,400
4,13,200
26,12,50
8,18,50
5,15,200
20,33,400
14,6,100
26,16,200
0,5,50
8,23,200
7,26,400
16,28,100
33,16,50
27,2,100
35,8,100
16,31,50
9,22,400
29,15,100
16,17,400
28,14,200
26,21,400
36,1,50
12,17,100
25,30,200
2,32,100
27,35,50
10,9,100
10,29,400
16,4,50
24,7,200
0,26,50
25,1,400
28,11,400
19,10,400
19,15,400
23,29,100
1,9,50
1,15,400
31,6,200
20,32,100
19,22,50
19,28,50
12,25,50
1,30,50
11,34,50
14,21,50
36,26,100
24,16,400
24,31,200
0,15,200
18,20,100
22,29,50
36,22,50
11,15,200
36,28,200
32,31,200
35,10,400
4,2,50
22,14,100
2,16,400
21,7,400
31,10,50
26,12,100
3,36,400
18,32,200
0,22,50
29,15,400
18,30,200
20,16,400
17,11,400
3,2,100
30,22,50
22,31,200
29,14,100
5,28,200
2,11,100
33,34,50
11,2,50
24,36,400
6,1,100
24,13,50
30,35,400
21,0,400
17,32,200
28,31,200
31,33,50
19,13,200
7,31,100
29,9,100
5,21,100
0,25,400
1,31,400
17,30,400
17,10,400
14,12,200
34,13,400
27,31,50
15,10,50
14,34,50
15,3,50
27,26,50
17,9,100
11,18,200
8,9,400
14,3,400
33,19,400
29,18,100
32,8,50
10,24,50
14,24,200
23,10,200
25,30,200
32,30,400
5,22,200
19,18,100
11,31,200
12,8,400
27,19,50
1,32,50
31,12,100
4,21,400
29,18,400
24,22,400
20,2,400
29,11,50
18,14,100
21,35,50
35,20,400
12,23,400
19,35,50
17,9,200
3,15,200
22,11,200
27,35,100
13,5,200
22,35,50
12,23,200
11,9,200
17,3,100
33,7,50
31,19,50
25,15,100
2,9,400
8,35,400
0,31,200
13,12,200
33,2,200
31,25,200
2,14,100
32,12,400
21,27,100
1,16,400
13,21,50
10,26,50
27,36,50
10,4,50
33,8,50
36,5,400
35,22,50
9,36,50
12,23,50
24,9,50
30,7,200
0,22,400
19,23,50
11,22,200
7,35,100
12,4,50
10,25,100
9,5,100
19,27,50
25,32,100
24,33,50
1,21,400
24,35,50
14,3,200
16,21,400
6,12,200
8,27,200
10,1,100
33,27,200
19,29,100
10,8,100
12,4,100
1,0,200
5,8,50
30,12,400
21,2,200
1,11,400
8,19,200
18,15,100
26,30,50
2,9,200
12,24,50
32,14,50
34,18,100
33,31,100
16,30,200
4,20,50
18,28,200
9,36,100
9,36,400
17,3,100
21,8,50
31,3,100
15,27,100
22,35,100
31,0,100
19,11,50
0,16,400
17,9,100
29,27,400
1,19,50
25,7,100
31,4,50
2,29,50
21,12,100
21,3,200
24,25,200
19,3,200
0,32,100
9,10,50
16,7,50
10,36,50
26,19,100
4,17,50
20,11,400
27,26,100
17,32,400
27,9,50
36,34,400
6,31,200
16,21,200
29,0,50
29,2,50
7,26,50
33,17,400
30,19,400
1,14,200
6,4,400
32,27,50
21,22,100
30,15,200
26,7,100
10,8,100
10,0,200
27,3,200
21,30,100
18,12,400
19,17,200
34,19,400
26,4,400
34,35,50
18,12,100
21,6,200
3,29,400
1,7,400
1,28,100
30,11,200
5,8,50
11,2,400
9,12,100
2,11,100
8,24,400
9,7,200
26,36,50
27,6,50
28,20,100
12,22,100
23,33,200
30,20,50
11,14,100
35,16,400
19,23,100
3,19,100
21,4,200
5,23,100
13,25,200
25,8,400
2,0,200
10,3,50
8,23,100
9,18,50
18,15,200
31,16,50
5,32,200
36,9,400
28,30,50
32,36,100
3,35,50
10,36,50
28,15,100
22,13,100
23,32,100
29,27,200
9,1,100
29,26,50
22,31,400
26,27,50
20,14,400
35,34,200
20,29,400
7,4,200
13,4,400
7,18,100
6,8,50
23,25,400
9,35,200
7,18,50
26,4,100
27,19,100
33,35,100
0,19,50
3,11,100
10,4,100
6,24,200
35,21,400
11,33,50
23,27,50
10,6,100
30,5,100
21,23,200
7,14,50
2,34,200
20,4,100
2,8,100
36,10,50
28,35,200
16,12,200
18,35,200
4,13,100
16,10,200
19,17,400
20,5,50
24,15,200
30,35,50
10,0,50
21,25,50
17,23,50
5,14,100
32,34,400
27,14,100
24,18,400
23,1,400
29,21,400
3,28,200
19,10,50
13,27,50
21,1,50
4,36,100
13,11,400
8,34,200
1,0,400
19,15,50
25,0,50
14,32,400
29,14,50
17,9,200
23,29,200
14,17,50
24,5,400
21,5,400
35,13,50
26,36,50
11,9,50
7,24,200
15,30,400
4,6,400
8,22,50
20,16,50
1,16,100
23,16,200
5,18,50
