source,destination,bitrate
31,25,200
7,9,50
13,23,400
27,11,100
23,35,400
2,13,200
27,36,400
27,8,100
13,6,100
26,29,200
1,20,100
25,16,50
35,31,200
22,7,100
3,26,400
14,32,400
14,35,100
25,4,100
19,12,400
21,4,50
17,9,100
10,6,400
16,23,100
26,13,200
36,17,50
7,18,200
28,16,400
14,7,400
27,24,50
25,22,400
10,26,100
7,10,200
14,33,100
14,23,400
32,12,400
28,30,200
16,10,100
22,13,200
30,20,100
3,15,200
24,33,200
3,36,400
23,17,100
16,11,50
24,18,50
6,31,100
9,24,100
24,9,50
19,4,100
6,9,100
11,13,400
17,12,100
9,36,400
23,5,400
11,36,50
8,15,400
7,2,400
16,18,200
34,35,400
29,17,50
21,32,100
25,28,50
15,17,50
34,36,100
24,1,50
14,24,100
33,26,100
24,21,200
29,23,200
1,13,400
30,3,50
23,6,50
6,17,100
31,11,100
14,36,400
27,24,200
30,5,50
10,8,100
5,14,50
11,31,50
12,1,400
35,20,200
12,14,400
34,11,50
29,6,100
31,4,100
30,4,50
5,27,50
21,5,50
24,36,400
31,7,400
35,1,200
20,18,100
31,22,50
24,17,400
29,36,50
11,6,50
7,6,200
27,12,400
0,4,400
16,29,400
20,34,200
7,33,50
12,36,200
17,36,100
21,0,50
35,16,200
24,11,200
23,17,50
21,31,400
3,6,50
20,19,200
7,35,200
28,27,50
18,17,50
14,4,100
14,18,100
20,3,400
30,3,200
27,13,50
16,31,200
33,19,100
11,32,100
36,33,100
31,1,200
19,33,400
6,33,400
26,31,200
26,21,100
25,35,50
1,36,200
33,29,400
27,16,400
23,31,50
36,16,200
4,13,100
18,19,200
36,24,100
7,15,400
15,8,400
4,25,50
36,31,100
14,15,100
4,3,400
17,11,100
17,21,400
23,15,50
32,26,200
35,34,100
34,24,200
0,2,50
14,36,400
32,17,400
24,1,100
23,15,100
13,36,100
30,4,100
19,26,100
21,10,100
18,25,50
24,33,200
21,20,200
5,4,400
31,19,50
4,5,50
23,24,100
7,14,400
5,35,200
4,36,100
13,34,50
35,24,50
34,28,200
3,1,50
12,28,200
36,26,200
5,6,400
2,29,50
4,9,200
11,1,200
26,33,50
1,3,100
31,7,400
23,25,200
13,8,400
22,24,200
14,36,50
11,23,50
8,35,50
22,28,200
0,17,400
3,27,400
12,26,100
29,12,100
34,13,100
21,12,400
4,5,50
36,25,400
36,13,400
4,12,100
6,13,200
8,29,200
23,7,400
22,5,200
1,34,100
7,21,100
3,6,50
12,7,200
20,28,100
8,18,200
18,8,50
31,29,400
6,27,400
26,34,200
9,25,200
2,10,50
12,8,400
11,3,50
24,14,400
12,32,400
33,12,200
5,12,100
9,21,400
3,24,400
31,10,50
16,32,50
6,11,100
15,5,400
7,32,100
31,14,50
22,31,200
16,12,50
24,13,100
7,23,100
18,29,200
4,9,200
21,8,200
27,14,400
15,4,100
14,12,100
6,21,200
31,35,200
0,33,400
9,12,200
15,4,200
24,1,200
26,10,100
16,24,50
15,5,200
28,25,400
18,36,200
27,35,50
8,3,100
31,8,50
23,19,400
5,10,400
21,27,100
0,1,100
5,3,400
34,3,100
5,32,200
28,6,400
26,27,100
4,15,50
29,33,400
28,12,200
7,23,50
27,24,100
3,35,100
26,7,400
21,31,200
13,31,200
31,19,100
36,24,400
35,33,100
12,31,400
27,8,50
5,7,100
28,17,200
9,18,50
31,24,400
14,7,100
0,24,400
18,17,50
34,12,50
14,6,100
28,5,50
14,28,400
25,17,100
29,3,50
19,22,50
0,1,200
6,20,200
35,18,200
9,6,100
33,3,200
29,9,200
32,15,50
4,31,100
30,13,100
9,12,200
4,12,200
12,15,100
10,18,100
27,20,50
4,21,50
7,17,400
18,7,400
26,29,50
5,15,200
13,0,400
35,14,50
27,1,400
16,11,400
22,20,100
9,0,100
18,36,50
13,34,200
14,8,200
36,34,400
24,32,50
19,25,100
31,14,50
24,15,400
20,8,50
2,19,50
23,0,400
18,20,50
30,16,200
27,31,400
33,0,400
1,4,100
17,3,100
20,2,100
22,21,200
1,9,100
0,31,400
33,18,100
8,1,400
11,20,200
12,33,400
33,34,50
30,27,50
10,28,200
11,14,400
26,5,100
34,11,200
26,6,200
35,18,50
18,3,50
27,28,100
32,27,50
26,3,50
5,36,100
14,4,200
16,17,50
1,15,100
4,18,50
9,0,200
29,3,200
33,3,200
32,13,100
27,22,100
34,22,50
17,19,100
30,26,100
18,10,200
5,30,200
16,1,100
4,5,50
31,29,50
13,36,50
19,17,400
26,18,200
14,19,200
9,24,200
9,35,50
0,14,50
13,16,100
24,23,200
28,11,100
13,3,400
33,13,100
19,35,100
1,31,200
19,14,400
10,11,400
4,36,400
32,13,200
34,13,50
25,28,50
26,3,200
22,16,400
1,12,100
3,18,400
34,26,200
2,15,400
16,29,100
36,28,50
21,16,200
36,25,200
35,3,400
30,32,200
13,28,100
27,25,200
2,34,200
9,24,400
23,3,200
22,30,50
23,34,400
2,24,400
26,7,200
1,28,50
3,13,200
13,15,50
24,32,200
28,35,400
1,10,400
11,10,50
29,2,100
33,25,200
20,7,100
13,20,50
8,12,100
16,30,400
34,19,100
15,27,400
30,23,200
9,28,400
24,19,50
17,9,50
35,19,400
0,32,200
35,13,200
15,17,200
26,19,50
36,12,200
32,33,100
19,9,400
10,33,100
16,27,50
17,31,200
0,24,400
14,28,400
18,23,400
7,33,50
10,0,50
16,15,400
5,22,400
11,16,200
9,28,50
2,26,400
10,23,400
6,20,200
8,26,200
24,3,200
12,0,400
20,9,200
11,29,50
35,31,400
26,25,400
12,10,50
9,29,50
15,33,200
1,9,200
36,35,400
8,28,100
4,0,200
11,9,400
5,15,400
30,13,200
3,5,50
23,27,100
8,2,200
32,10,200
23,5,50
25,23,400
32,34,100
20,29,50
36,4,50
30,36,50
31,25,100
35,5,100
32,6,200
34,30,100
19,0,200
26,9,400
15,5,50
35,31,400
27,23,50
19,6,50
28,10,100
16,17,400
6,29,50
2,21,50
11,27,400
19,4,50
1,20,50
9,20,50
3,20,200
27,8,400
36,11,50
8,17,400
17,14,50
11,27,200
19,16,50
11,31,400
25,15,50
29,33,200
20,31,400
35,21,200
13,0,100
4,6,100
33,24,50
22,23,50
7,12,100
33,15,50
14,30,100
18,2,100
19,5,100
25,6,400
2,25,400
8,13,200
27,11,100
28,11,400
3,29,200
33,25,200
14,33,400
8,5,100
35,31,100
26,19,100
34,35,200
1,20,100
11,23,400
7,29,50
25,22,50
25,14,100
19,9,400
36,17,200
13,35,100
0,34,200
14,22,200
33,1,200
33,11,50
10,15,200
22,4,50
27,32,400
14,36,50
16,0,200
35,34,200
17,24,50
16,31,50
24,4,400
24,2,100
23,22,200
31,27,50
27,33,200
31,2,100
31,17,400
20,25,400
24,17,200
9,12,50
21,11,200
2,31,200
27,19,100
10,28,100
19,13,50
8,7,400
6,0,100
22,17,200
32,10,200
36,19,200
22,32,400
7,33,200
9,20,50
18,22,50
6,9,400
21,19,200
14,31,50
2,34,400
36,22,50
34,26,50
21,33,50
30,22,400
33,5,50
10,23,50
4,19,400
7,22,200
5,6,400
35,12,100
12,6,400
5,28,200
10,19,400
2,32,100
18,14,200
29,4,400
5,4,100
17,34,50
4,19,200
11,1,50
35,24,400
3,6,50
29,28,50
7,35,50
8,27,100
26,7,400
2,36,200
7,2,50
32,4,50
29,26,400
11,17,200
25,5,50
13,33,100
34,22,200
31,25,50
17,0,200
25,16,400
12,10,400
36,27,200
28,34,50
36,8,100
16,7,50
4,31,400
34,35,400
17,21,400
30,19,50
13,18,400
13,23,200
9,26,50
13,6,50
36,31,200
11,17,400
3,16,200
36,2,50
35,7,200
11,3,200
1,27,100
22,25,100
17,8,400
13,33,100
23,33,400
10,29,100
20,9,100
7,14,50
6,4,200
25,1,400
23,33,200
4,23,400
23,7,100
1,32,400
33,22,200
26,31,200
15,17,50
23,32,200
34,30,50
23,2,100
34,12,400
36,24,400
0,30,50
8,36,200
29,31,400
17,11,200
11,9,100
31,32,200
12,33,50
33,30,200
2,24,200
8,21,400
19,11,50
32,26,400
36,33,100
36,12,400
27,26,100
21,34,100
7,8,200
30,10,200
32,31,100
35,34,50
11,13,50
23,20,400
5,8,50
17,14,50
22,28,400
32,30,50
14,16,400
14,18,50
18,32,50
11,34,100
33,36,50
29,14,50
34,22,200
7,1,50
12,25,50
11,19,200
6,2,100
14,34,400
14,11,100
12,29,100
9,23,50
36,35,100
12,10,50
10,30,50
19,11,400
33,31,200
17,30,50
5,20,100
13,28,200
24,3,400
18,35,200
27,28,400
25,23,50
23,0,100
19,31,200
10,31,100
17,9,400
6,11,200
26,19,50
15,19,100
6,11,200
5,29,200
36,16,200
28,2,200
13,20,50
29,36,100
15,24,50
8,0,100
36,6,50
34,32,400
21,26,200
22,4,200
10,7,200
20,2,50
22,2,100
20,34,200
17,28,400
35,7,100
24,2,50
32,7,100
29,4,100
11,33,50
25,14,50
22,15,400
0,33,50
9,18,50
34,15,400
18,36,200
7,24,100
31,9,200
26,34,50
4,1,100
11,20,50
6,3,400
33,20,50
7,31,50
11,7,400
26,25,200
10,6,400
30,9,400
30,21,100
28,9,400
36,3,200
22,2,200
22,0,400
7,12,200
10,12,100
11,36,200
33,29,100
1,5,50
0,30,200
22,30,200
17,36,100
6,34,400
36,3,100
7,32,400
28,23,50
8,29,50
23,26,400
0,2,200
16,2,50
17,22,50
13,0,400
17,20,400
6,0,50
5,27,50
33,5,200
36,16,100
26,16,400
34,10,400
12,33,400
2,6,50
35,34,50
26,9,100
30,17,50
4,5,100
23,29,100
27,9,200
10,4,400
24,13,50
22,5,200
27,13,100
3,15,100
3,5,50
3,24,100
10,28,50
7,20,50
2,13,400
31,9,400
26,20,200
0,18,200
24,7,100
18,31,200
8,4,50
23,11,200
0,4,400
8,26,200
10,3,50
24,2,200
21,12,100
36,9,50
36,18,100
29,31,400
32,30,50
23,20,200
3,29,400
8,17,50
25,20,50
10,36,200
23,34,400
17,1,50
1,28,50
12,26,50
1,33,200
1,29,200
21,31,400
26,12,50
11,8,50
23,29,50
8,14,200
34,1,100
21,34,50
18,12,400
35,6,400
29,28,50
3,30,100
4,15,50
28,17,100
5,15,50
27,33,50
9,0,400
4,15,100
16,5,400
18,21,50
9,12,200
13,8,50
6,16,200
11,4,100
21,36,100
8,20,400
10,27,100
2,17,100
30,4,400
29,1,200
21,6,200
31,21,400
7,0,200
18,1,200
24,25,50
2,24,100
18,26,400
9,34,200
7,11,100
5,15,400
5,4,100
4,33,200
11,10,50
22,3,200
13,18,200
0,35,50
1,28,200
32,9,200
10,19,50
31,26,100
24,20,50
16,34,100
31,6,50
18,23,100
8,35,50
32,25,400
19,12,100
14,8,100
18,15,200
29,10,50
9,21,200
19,17,50
34,31,100
35,25,400
30,5,400
35,19,100
36,2,100
10,29,50
23,33,200
14,23,200
5,31,50
18,4,200
29,25,400
20,26,400
24,1,200
33,22,400
29,32,400
16,6,100
11,29,50
32,17,50
35,16,200
20,5,200
33,4,50
3,0,200
1,9,400
6,7,200
19,2,50
1,18,100
14,11,200
8,30,50
28,35,400
30,27,100
0,31,100
29,34,400
26,2,200
3,14,400
32,18,200
16,13,400
35,0,50
30,19,100
11,7,200
31,18,400
7,33,50
27,8,400
21,3,200
24,17,50
35,36,50
31,21,200
9,32,50
35,16,400
1,30,400
3,33,100
33,8,50
35,16,400
5,19,200
5,17,100
21,27,50
16,10,50
33,26,200
2,34,200
33,9,50
9,17,50
29,8,50
7,24,400
7,28,200
11,31,200
10,26,200
2,9,100
21,8,200
1,11,400
12,3,50
24,36,400
1,36,200
10,35,400
24,25,50
25,36,50
13,6,200
33,11,200
8,16,100
8,3,200
14,6,50
33,7,200
5,2,400
8,35,200
4,34,400
31,12,200
10,6,50
21,0,200
22,14,100
5,35,400
34,8,400
30,19,100
11,9,100
31,14,200
24,31,200
24,10,200
24,8,100
24,8,400
35,29,400
32,2,200
2,8,100
9,36,400
20,6,50
29,7,200
16,22,200
0,26,200
32,21,50
26,20,100
19,7,50
