source,destination,bitrate
37,0,200
39,16,400
5,17,200
40,36,200
36,49,400
32,14,100
29,8,200
9,19,400
44,45,200
4,8,400
18,2,50
17,1,200
4,44,400
25,34,400
1,49,100
13,5,400
29,24,400
19,36,50
9,41,200
23,12,200
0,30,200
22,23,50
21,3,400
30,26,400
39,24,200
29,30,200
19,24,400
25,39,200
1,49,100
20,40,100
8,11,200
34,20,400
20,0,50
18,6,100
10,6,200
16,12,200
7,16,400
37,22,50
45,7,400
45,9,50
17,2,400
45,18,50
0,17,100
0,11,100
45,47,100
9,41,400
28,22,50
38,14,100
17,3,200
44,8,200
28,26,400
12,49,50
2,17,100
42,8,50
18,27,200
28,47,400
4,35,400
17,5,200
29,31,100
43,47,400
0,9,400
47,9,50
28,31,50
18,37,100
20,46,400
32,6,100
22,32,100
18,0,100
15,5,100
37,31,400
5,31,200
5,32,100
22,36,50
32,6,100
41,26,400
30,21,50
33,37,400
21,12,50
39,23,50
17,20,200
15,28,200
42,49,50
37,25,200
1,16,200
17,40,400
4,19,200
20,24,100
49,5,50
10,27,50
6,17,50
18,21,100
3,0,100
47,18,100
9,27,400
42,37,50
6,24,50
25,30,400
8,26,100
12,25,100
14,35,50
2,41,50
38,35,100
25,27,400
32,6,400
35,27,200
41,5,400
28,6,50
43,31,50
35,7,100
44,32,50
42,17,100
32,39,400
32,17,200
14,27,400
10,16,400
8,13,100
8,13,200
34,7,400
49,31,200
46,16,400
6,26,200
23,45,50
14,28,100
7,12,100
15,48,200
44,21,400
23,32,400
16,12,200
16,8,200
37,32,50
16,40,50
0,17,400
39,27,400
23,46,50
9,4,200
0,8,100
20,1,100
3,43,100
16,30,400
21,43,200
6,11,100
24,6,200
6,21,50
6,33,400
21,9,200
37,33,200
41,34,100
43,16,400
4,20,100
31,19,100
16,46,100
13,12,100
42,23,50
2,29,100
46,22,200
33,2,50
45,11,400
33,9,400
46,22,400
20,25,200
45,37,100
14,48,50
25,12,50
21,37,400
39,25,100
29,1,400
0,4,200
11,26,50
15,20,100
3,41,400
24,37,400
15,26,50
5,25,200
17,44,400
19,22,400
31,5,200
10,39,400
41,47,400
23,13,200
25,28,200
28,4,100
38,31,400
20,21,50
20,12,400
26,11,50
25,4,400
10,29,50
9,32,200
48,17,400
17,41,50
8,13,100
12,33,100
2,39,100
29,43,400
47,32,50
13,23,50
39,14,200
26,19,400
46,1,100
17,8,50
17,49,100
19,27,100
26,45,100
35,34,200
23,43,100
31,6,50
21,31,50
0,44,100
41,35,50
29,2,400
48,42,200
25,31,200
14,16,200
46,16,200
12,1,50
29,46,100
24,18,50
25,35,200
39,7,400
39,47,100
24,29,200
13,40,400
13,20,200
20,27,200
49,28,200
20,23,100
22,35,200
44,21,100
43,7,400
18,40,200
4,6,50
29,11,100
32,31,50
5,0,50
32,9,100
26,10,100
32,33,50
14,3,50
34,25,50
3,34,400
30,33,400
38,4,200
11,40,50
12,11,50
5,48,400
47,4,400
49,29,50
14,6,50
3,49,400
28,11,200
10,30,200
48,39,100
10,17,50
45,20,400
6,37,200
20,12,100
45,44,200
26,2,400
16,0,50
48,1,200
37,16,100
22,10,100
38,34,200
33,46,400
33,30,200
44,46,100
18,38,100
9,49,200
27,10,200
41,22,200
45,37,50
15,46,400
0,16,200
35,39,50
