source,destination,bitrate
6,4,400
23,29,50
2,17,100
18,30,100
35,11,200
1,4,400
35,36,400
8,36,200
14,6,400
29,36,400
31,4,100
8,0,400
17,7,50
17,22,100
4,17,200
5,24,200
14,2,50
26,34,100
3,2,400
22,6,400
2,13,400
36,9,400
29,12,100
26,35,200
26,16,100
4,21,100
20,14,100
25,26,100
18,16,200
0,6,200
26,20,400
18,31,200
21,25,50
8,24,400
6,22,400
25,2,400
33,17,50
31,13,200
19,12,400
20,23,100
36,35,400
11,16,200
6,12,200
15,19,100
36,11,50
0,26,200
21,28,100
26,10,100
28,31,200
32,3,50
3,30,400
19,32,100
30,36,400
27,23,50
11,14,400
0,5,400
17,32,400
26,33,400
3,0,100
36,10,200
15,16,400
24,12,400
32,18,100
6,23,50
15,0,100
23,32,400
28,11,100
30,16,200
11,30,100
9,31,100
29,16,200
22,4,100
5,11,50
15,29,50
25,1,100
24,29,100
2,36,100
29,21,100
24,11,200
23,28,100
35,4,50
28,24,200
20,16,100
29,8,50
7,8,50
31,10,100
5,20,200
18,26,400
25,19,400
27,26,100
21,24,400
7,19,400
2,26,50
8,5,100
3,7,200
18,27,50
4,12,50
14,9,200
13,24,400
6,36,100
17,14,100
32,23,50
11,1,50
15,18,50
20,4,200
14,6,400
27,31,100
2,28,100
24,0,100
24,11,50
3,31,50
6,21,100
10,28,50
15,1,50
17,20,100
0,13,200
25,30,100
12,20,400
4,1,50
34,11,200
20,12,100
26,8,400
24,0,200
22,1,100
1,17,200
10,8,400
11,13,50
32,23,100
34,28,100
17,24,50
16,30,100
30,15,100
11,4,200
10,31,400
36,17,100
14,4,100
21,26,50
21,25,400
18,29,50
10,0,50
14,36,400
15,2,50
20,23,200
10,27,100
22,4,400
7,2,200
31,3,100
6,30,400
30,28,50
15,28,100
11,2,400
25,29,50
20,12,50
25,8,200
19,7,200
36,28,400
21,2,50
30,24,100
33,10,400
8,7,50
20,24,400
26,2,50
1,29,400
15,6,100
15,24,200
4,25,400
6,10,50
7,22,400
21,35,200
10,21,200
7,1,200
25,14,400
10,19,400
29,26,100
29,7,100
6,12,50
3,31,50
26,34,50
20,27,100
23,35,50
20,26,400
11,24,400
10,18,100
17,15,100
27,12,200
1,23,400
12,16,200
13,22,200
30,6,100
10,34,100
11,16,200
27,22,100
9,15,400
19,32,100
28,3,100
35,12,400
28,30,400
8,23,50
6,28,100
13,10,200
17,24,100
24,35,100
22,11,200
3,23,50
13,12,100
21,35,50
18,14,100
19,35,200
13,8,400
6,36,200
11,7,200
5,34,400
22,34,200
2,11,50
36,5,400
15,11,50
16,7,400
25,24,200
35,15,50
10,15,200
31,28,400
3,7,100
17,3,200
32,0,100
23,12,50
11,21,400
31,5,400
7,12,100
35,24,100
23,4,100
19,34,50
29,10,50
29,5,400
15,1,100
31,17,50
23,24,400
22,23,200
5,19,50
19,35,100
3,9,50
29,1,50
14,4,400
36,8,100
31,4,50
8,21,200
2,20,400
33,35,200
14,32,50
32,30,50
34,5,400
0,9,100
3,34,100
33,19,200
14,12,400
22,29,100
25,26,200
18,13,400
23,16,100
30,7,100
30,33,50
28,35,400
13,33,100
11,36,50
6,34,200
10,30,400
24,20,50
5,2,400
1,19,400
13,14,50
26,33,200
27,20,100
9,19,100
35,3,50
27,21,100
17,13,50
14,30,100
6,20,100
17,34,100
32,31,50
16,32,400
28,33,50
28,23,100
7,17,100
2,11,50
14,19,100
29,7,400
15,32,100
30,20,100
7,12,50
27,33,50
21,12,400
20,1,50
24,26,200
26,31,50
3,27,50
1,22,400
36,18,100
23,18,100
11,10,100
15,32,50
35,27,100
15,4,400
16,24,50
15,34,400
32,13,50
30,20,400
6,27,100
33,17,200
9,27,50
13,28,100
23,24,200
13,35,400
33,22,200
9,8,400
14,23,400
24,25,200
33,16,100
29,14,100
14,22,400
31,24,400
0,2,100
8,16,100
1,3,400
0,35,50
35,7,50
20,34,100
15,16,100
7,13,400
36,8,100
8,16,200
18,33,100
34,9,200
26,20,200
24,6,50
3,6,200
36,12,50
25,18,200
10,13,200
30,6,50
5,28,100
3,26,400
36,3,100
27,20,100
13,34,400
1,12,50
34,22,400
35,17,50
15,27,400
19,26,200
18,27,100
6,2,400
23,1,100
36,30,50
11,9,200
7,36,50
36,27,400
11,21,100
27,32,200
6,12,100
17,23,100
13,8,200
4,15,400
18,3,200
6,25,50
31,12,200
27,30,50
2,4,100
13,18,100
35,27,400
26,5,400
13,9,50
2,16,50
27,26,200
36,19,200
1,16,100
4,3,200
3,14,50
14,28,200
20,25,200
8,24,400
25,4,200
13,21,200
29,26,50
22,14,200
11,9,200
3,12,200
16,5,200
8,7,400
28,13,50
2,27,100
17,24,400
32,6,400
34,36,400
7,24,200
35,1,400
22,33,200
19,31,200
12,1,400
9,34,100
21,9,50
24,31,50
22,12,100
24,4,100
30,34,200
24,35,400
25,26,100
24,8,400
29,27,100
9,3,100
24,4,50
11,31,50
3,1,50
32,26,400
18,6,100
5,10,100
24,22,400
36,3,100
26,9,50
14,34,50
32,2,200
5,3,400
12,10,200
28,0,200
36,17,50
35,0,400
15,4,50
3,14,200
17,16,200
31,20,200
28,15,200
11,21,200
17,4,100
23,20,100
25,14,100
25,24,100
4,17,100
15,24,400
11,31,50
14,8,100
7,31,200
11,12,200
24,25,200
30,2,200
17,25,100
13,7,100
29,11,50
12,30,400
14,35,200
17,16,100
16,7,200
15,20,200
9,30,50
22,3,400
3,11,100
29,16,400
31,7,100
23,22,400
22,35,50
17,34,400
1,8,50
33,21,400
2,12,100
0,20,400
26,19,50
17,23,50
20,3,200
15,29,400
6,25,100
17,28,50
29,1,200
5,1,100
9,5,200
11,2,400
34,10,50
0,29,200
6,29,100
1,32,100
20,30,400
35,14,100
15,36,200
32,31,50
2,21,100
0,15,400
27,16,400
5,13,100
9,10,50
25,23,200
28,34,200
28,12,400
26,13,400
13,32,100
21,6,100
3,18,400
13,29,100
29,9,400
34,32,200
3,6,200
0,15,400
36,33,100
15,22,50
16,22,400
10,33,50
4,5,50
17,20,100
15,24,100
6,34,50
20,11,400
22,5,400
24,23,50
21,16,400
7,10,50
30,28,50
21,9,200
31,32,100
15,12,400
34,4,50
2,25,200
14,22,400
3,24,200
28,1,50
30,28,400
21,16,400
13,21,400
34,35,100
3,21,200
21,13,50
8,27,400
1,23,200
14,33,50
5,13,400
10,17,200
25,33,100
13,20,100
17,2,200
32,4,200
5,8,200
11,34,400
35,24,100
36,21,400
2,25,400
22,19,50
3,19,50
19,20,50
5,11,50
26,22,200
15,32,50
8,36,400
28,13,100
0,16,100
16,28,50
17,5,50
6,23,400
18,26,200
34,1,100
5,16,200
2,34,200
25,16,200
9,34,50
31,26,100
8,1,50
27,18,100
24,21,50
9,35,100
25,21,400
12,8,50
8,0,400
0,20,200
26,23,200
36,10,200
0,1,50
34,17,100
10,22,200
12,35,100
19,18,100
3,14,50
20,31,100
8,35,400
10,11,100
0,31,100
17,9,400
13,5,50
4,31,100
11,14,100
33,27,200
25,26,50
9,8,400
19,14,200
2,22,200
15,9,200
34,16,400
26,36,400
17,18,50
33,24,400
17,0,50
13,32,50
32,22,200
22,11,100
14,11,100
29,11,50
6,28,400
22,15,200
12,8,50
35,0,100
9,27,100
12,20,200
27,5,200
24,28,50
4,16,50
13,30,50
27,15,100
20,2,100
8,17,400
27,4,200
10,31,400
30,1,200
15,18,100
9,33,100
34,10,400
6,15,400
35,33,400
19,7,200
18,3,50
24,16,50
10,12,100
24,29,100
8,0,50
36,29,400
24,8,50
20,29,200
15,30,50
2,30,200
30,21,100
1,24,50
4,2,50
36,25,400
14,8,100
3,22,200
25,26,50
21,25,50
8,32,200
13,20,50
19,35,50
0,22,400
28,16,400
6,34,50
2,25,200
2,27,400
28,33,50
2,32,200
14,35,50
1,15,50
21,2,200
23,33,400
11,8,100
19,15,50
15,28,400
7,11,200
8,3,50
3,24,400
19,18,200
30,31,400
36,13,200
8,35,50
8,6,100
16,9,200
26,16,200
35,29,100
17,3,400
0,5,100
35,31,100
31,5,200
10,17,50
4,10,100
12,23,100
30,7,200
9,27,200
31,26,100
30,7,50
12,10,400
7,20,200
3,11,400
28,7,400
32,26,50
9,2,50
22,6,400
13,36,400
13,25,100
11,0,200
1,24,50
15,31,100
6,8,200
0,13,100
14,36,200
34,35,100
5,27,50
7,15,200
11,8,50
30,13,400
35,11,400
21,10,50
1,35,400
30,22,50
7,2,50
33,2,200
21,0,100
22,26,50
35,7,100
5,20,200
28,30,100
5,16,50
31,34,100
13,9,50
12,10,100
30,21,50
29,23,400
5,34,200
20,24,50
29,18,200
5,24,100
5,33,400
4,16,200
9,33,200
3,34,400
5,32,100
34,2,400
2,24,50
33,3,400
9,34,50
27,23,50
33,16,200
30,22,100
19,9,400
30,6,50
31,7,100
5,6,400
23,26,50
1,31,400
35,13,50
11,31,100
19,28,100
13,22,50
27,30,200
2,6,200
10,20,50
14,12,400
36,28,400
14,27,400
4,13,400
35,21,100
9,16,200
2,11,100
19,28,400
3,14,200
34,19,200
23,19,200
14,5,100
9,35,100
21,15,400
11,10,200
4,12,400
28,7,200
25,30,400
14,24,400
29,1,200
14,6,200
36,14,200
33,18,400
31,17,400
30,35,200
24,32,50
0,15,100
22,23,200
2,20,50
2,17,200
19,3,200
20,23,100
30,2,100
3,4,50
18,33,400
17,2,400
31,24,100
19,32,200
16,10,50
32,13,400
14,28,400
12,23,50
6,36,50
20,2,400
7,1,200
36,9,100
21,3,400
31,20,200
11,10,400
26,0,100
12,27,100
18,1,50
24,32,50
24,21,100
25,30,400
32,18,200
17,33,400
35,12,50
25,24,200
17,7,50
29,32,100
11,7,100
21,7,400
12,10,200
8,6,400
0,34,100
25,20,400
23,20,50
3,28,100
7,17,50
23,14,400
1,25,400
14,36,100
9,27,400
9,5,400
30,33,400
21,1,200
28,35,200
21,34,50
12,22,50
11,19,50
25,20,50
15,5,50
30,34,100
20,33,200
18,6,100
21,20,200
19,35,200
28,19,200
35,36,400
36,11,100
29,25,50
17,21,400
24,22,50
15,35,100
14,10,50
3,17,200
7,12,200
31,20,50
22,9,100
25,14,200
5,8,200
26,12,200
5,22,100
36,16,200
13,29,50
16,33,200
10,35,400
25,36,100
2,12,100
31,36,100
3,28,50
13,5,400
11,29,400
14,35,50
9,35,100
22,13,50
28,30,100
25,21,400
7,5,400
4,31,100
18,23,50
23,12,200
0,28,50
10,31,200
13,12,200
1,35,100
14,3,400
2,35,100
22,5,400
8,20,100
0,26,400
21,12,100
36,33,400
30,22,200
33,17,100
3,33,200
10,22,50
28,2,400
28,17,200
20,7,100
8,27,50
9,25,50
31,28,400
15,17,100
36,2,400
1,0,200
25,36,400
8,5,50
0,35,400
18,30,400
3,32,400
14,35,100
17,16,100
4,34,50
33,4,400
26,2,50
25,7,200
14,27,200
2,36,400
7,34,200
8,32,50
33,12,200
35,16,200
17,34,100
12,0,400
5,22,200
11,18,50
35,10,50
1,0,100
29,27,400
22,35,200
25,10,100
22,30,400
24,2,50
4,13,400
10,29,100
21,8,50
14,1,200
26,36,50
13,11,200
35,8,50
8,27,100
27,36,400
9,35,400
14,12,400
21,34,50
7,12,50
36,1,50
18,9,50
14,15,50
3,17,50
2,4,200
36,31,400
2,17,400
27,23,400
4,11,100
22,33,100
18,12,200
9,18,100
31,16,200
27,34,50
17,10,100
22,26,200
4,28,50
35,10,50
14,33,100
34,15,400
6,26,400
12,17,400
8,7,200
0,2,400
30,33,50
35,20,50
27,28,50
9,22,200
3,24,200
34,14,400
21,19,200
36,24,100
7,5,400
0,16,100
17,32,100
32,33,400
22,5,200
8,20,50
27,29,400
21,18,50
1,23,50
29,23,400
19,33,50
26,20,200
24,7,50
31,25,50
0,16,50
3,36,50
35,2,200
8,32,100
19,25,200
18,10,400
21,3,200
13,31,50
25,35,400
0,15,100
9,28,400
4,3,400
32,8,100
30,25,50
4,35,50
21,17,100
6,17,50
35,3,100
24,8,50
31,10,100
35,13,400
5,4,400
