source,destination,bitrate
35,30,200
27,13,400
0,2,50
30,31,100
17,10,100
7,9,50
22,47,50
15,21,200
8,31,400
44,5,200
11,0,100
23,44,100
43,25,50
0,26,200
1,45,400
12,5,200
7,25,200
17,31,50
37,13,100
19,39,200
25,9,200
6,46,100
0,34,100
13,24,200
41,4,400
33,47,400
42,48,400
3,41,50
29,21,400
48,11,200
35,12,400
16,13,50
10,37,100
6,20,200
46,17,100
43,17,400
15,47,200
5,9,50
34,32,400
40,27,200
32,13,200
44,8,100
4,16,50
5,17,200
17,4,100
12,48,200
36,34,100
16,0,200
49,43,400
31,48,50
19,17,50
37,16,100
30,46,50
37,14,100
22,42,50
27,8,400
48,25,400
17,14,400
20,1,400
26,11,200
8,45,50
49,1,400
8,34,400
46,39,400
13,16,400
32,17,100
19,8,50
46,15,100
6,25,200
34,13,100
29,23,200
11,5,50
46,4,50
11,21,200
12,18,50
11,3,50
29,33,50
20,14,100
4,48,400
22,15,100
33,11,200
42,14,400
45,17,50
31,49,400
17,29,400
46,48,50
19,20,400
30,17,200
25,16,50
25,2,100
13,45,50
15,36,50
36,20,200
11,10,100
31,2,400
41,5,50
36,6,50
11,40,100
16,0,200
12,22,50
33,18,200
25,33,400
42,17,50
13,16,200
7,15,400
27,1,200
20,18,50
47,37,50
1,42,400
36,32,200
18,14,400
46,32,50
34,22,400
34,39,100
20,21,50
1,12,100
24,8,400
49,6,200
44,26,50
17,41,100
33,30,100
34,14,100
4,5,400
29,42,50
15,10,100
48,44,50
0,27,100
27,16,50
0,28,50
13,5,200
10,12,50
15,39,100
3,25,100
32,13,400
38,34,400
30,35,400
14,31,100
30,44,50
37,5,50
37,41,200
34,20,100
47,19,100
45,49,100
45,46,100
42,34,200
16,41,50
43,28,100
47,18,100
19,26,400
45,9,200
36,15,200
3,22,400
47,9,200
43,28,50
24,49,50
37,31,100
5,2,400
36,7,200
23,39,400
32,26,400
2,47,400
16,12,400
27,35,100
44,35,400
45,26,50
39,26,100
4,17,100
41,10,50
48,32,50
40,44,200
17,48,200
46,5,200
14,27,400
2,38,50
33,49,200
26,2,400
17,11,100
30,39,100
29,18,100
28,49,200
10,43,400
5,37,50
40,2,100
6,18,100
27,4,100
21,11,100
23,15,400
36,5,200
37,35,400
14,30,200
24,40,100
45,23,100
9,36,100
44,46,400
38,25,50
33,17,400
25,43,50
3,21,200
20,36,400
38,0,50
39,28,50
27,28,100
19,4,50
43,12,400
38,1,50
11,1,400
14,13,200
16,37,50
39,40,100
30,11,50
40,0,100
18,47,100
49,6,100
22,10,100
15,17,50
37,8,200
47,28,200
30,26,100
27,34,50
18,3,400
14,9,100
39,45,50
26,0,50
28,23,50
12,40,400
40,9,200
40,47,100
5,10,100
39,1,200
44,47,200
15,43,200
48,3,100
42,0,100
11,20,400
47,19,200
27,36,200
33,31,50
33,41,50
22,42,400
39,0,50
21,46,200
23,2,200
17,15,200
32,15,50
28,22,100
19,39,50
41,9,100
41,26,100
48,33,200
23,28,100
31,44,200
3,27,200
10,30,100
33,11,50
9,7,100
21,15,400
27,45,50
27,43,50
45,24,100
36,38,200
20,27,200
18,4,100
23,5,400
20,17,100
1,33,50
8,45,100
3,5,100
39,21,400
29,30,400
30,2,200
27,14,200
24,45,200
35,30,50
36,45,50
34,14,200
47,37,50
22,45,50
28,9,400
28,6,200
47,36,400
1,5,200
45,31,400
28,1,50
5,16,50
9,4,100
46,13,50
22,26,50
21,36,200
7,32,50
26,42,400
34,3,100
2,22,400
47,26,200
39,49,200
30,25,50
20,36,400
18,33,50
3,45,50
4,37,50
30,2,100
3,9,100
20,10,400
10,1,100
37,29,200
48,46,50
25,19,50
11,16,400
11,26,50
22,1,50
5,43,200
40,27,400
13,34,400
4,34,200
6,19,100
21,49,400
12,9,200
29,8,50
7,28,200
20,48,400
41,15,200
42,22,100
24,49,200
42,2,400
19,41,100
23,19,400
18,28,400
39,48,200
6,39,200
35,10,100
3,9,50
34,38,200
31,28,400
4,24,400
24,45,200
40,19,400
33,4,100
47,28,50
36,40,400
9,46,400
39,27,50
17,1,50
16,40,50
2,37,400
35,45,200
15,8,400
17,29,100
34,16,50
15,35,100
26,7,400
28,47,400
36,32,100
8,3,50
11,23,200
13,38,200
6,22,50
20,11,400
15,17,200
34,25,100
47,16,100
40,35,100
40,7,100
10,37,400
28,24,50
45,43,400
29,26,400
40,43,400
30,18,100
34,3,400
29,40,200
2,32,50
23,44,400
40,27,100
0,49,100
37,30,400
11,24,400
45,20,50
39,49,100
48,46,400
38,23,50
31,26,50
3,13,200
24,41,400
8,27,400
9,21,200
41,10,50
26,45,50
23,38,400
13,34,200
17,49,100
21,40,50
23,21,50
29,31,50
16,43,200
13,19,400
1,44,100
4,2,400
21,10,200
31,2,100
9,45,50
13,1,200
1,37,100
12,16,400
28,32,400
35,33,400
11,5,200
33,47,200
25,8,200
13,49,50
43,1,400
38,20,50
14,43,400
37,22,50
31,14,200
48,15,200
48,18,100
40,22,100
40,28,200
30,3,400
46,42,100
17,38,50
35,4,200
23,17,200
48,47,200
10,4,200
14,8,100
1,15,400
6,11,200
28,5,100
47,4,100
2,39,50
31,34,100
38,33,50
32,10,200
10,39,200
41,37,200
35,10,200
11,9,100
8,34,400
46,22,200
21,24,400
28,31,200
10,36,200
11,29,200
14,12,200
25,28,200
8,11,400
28,27,100
11,33,200
43,29,200
48,27,50
7,31,200
40,29,200
15,21,100
45,13,400
3,32,50
40,37,100
38,4,200
8,38,200
30,31,400
32,0,200
17,48,400
37,29,400
37,34,200
38,40,50
0,23,50
18,2,100
16,34,200
48,11,50
27,11,50
39,9,50
35,22,50
48,1,400
16,3,100
16,1,100
39,31,100
6,27,100
26,32,400
44,17,200
22,42,50
34,44,400
32,40,200
39,0,100
42,49,200
13,5,100
32,40,50
45,49,50
11,43,200
21,35,100
14,33,400
19,26,50
44,10,50
20,45,100
31,29,100
26,25,100
26,27,200
33,32,200
46,29,100
27,23,50
44,12,50
11,24,100
13,6,50
47,25,50
30,3,200
49,1,100
45,3,200
17,2,400
42,22,200
1,2,400
1,41,200
49,30,50
27,22,100
18,8,50
7,31,50
24,29,50
38,48,100
41,28,400
15,38,200
44,27,100
44,4,200
29,42,100
9,47,400
48,31,50
42,44,400
3,33,400
8,27,50
46,37,100
46,2,400
44,39,400
4,12,200
29,11,100
43,25,100
18,26,200
10,49,200
8,3,50
29,1,100
34,36,50
48,12,50
7,35,100
5,41,400
9,45,400
26,2,100
19,38,100
45,22,200
32,48,200
18,34,400
1,36,400
10,45,200
27,37,400
26,11,200
30,42,50
10,49,50
40,3,400
11,27,50
5,31,100
9,23,100
5,0,50
40,28,200
6,31,100
46,3,100
41,24,50
36,0,50
44,45,400
16,29,100
40,34,50
13,38,50
15,20,50
40,19,50
14,47,100
29,35,100
6,30,400
17,8,200
40,11,400
36,39,200
23,33,400
33,1,50
46,3,100
11,43,400
39,19,100
21,2,50
24,45,200
18,41,50
1,27,100
39,29,200
47,15,100
26,5,200
19,40,200
21,26,100
35,7,400
41,5,100
31,37,200
35,9,200
21,14,400
47,17,100
15,45,100
22,17,100
33,10,100
21,43,50
26,40,400
2,13,200
36,7,400
31,23,200
15,4,50
7,0,400
0,6,50
34,24,50
42,34,100
26,25,50
31,12,100
12,44,200
7,9,200
36,47,400
17,40,400
6,32,50
33,49,400
48,30,100
4,43,200
5,4,100
9,41,400
7,23,400
11,25,400
17,8,100
40,42,100
22,36,100
8,15,50
37,28,50
5,49,200
9,46,50
2,0,400
33,42,100
30,19,400
33,25,200
3,46,50
13,48,100
19,13,50
30,8,100
0,45,100
30,44,100
22,18,200
26,19,100
22,38,50
25,16,100
24,42,200
33,42,50
35,41,400
6,32,100
0,3,50
36,10,50
16,12,100
27,9,100
36,32,200
36,17,100
19,45,400
49,10,200
23,9,100
19,26,200
35,38,200
3,47,100
49,38,50
22,42,200
22,47,200
10,44,100
49,48,200
19,13,200
16,30,200
13,5,50
46,29,50
18,47,50
40,49,100
24,14,200
14,38,50
27,7,100
30,9,100
8,45,200
17,5,50
6,40,100
44,47,200
31,30,400
37,32,100
41,25,200
9,38,200
37,40,50
44,6,100
26,19,200
4,31,200
47,49,50
4,18,200
40,10,400
3,18,100
23,6,50
28,23,200
3,4,100
42,46,50
33,16,50
7,28,400
26,33,100
2,21,100
9,0,200
15,33,400
32,15,100
47,20,200
29,19,50
14,6,400
46,13,100
46,18,50
2,42,50
36,5,400
9,39,50
5,2,200
35,44,100
38,9,100
19,0,200
32,16,400
25,30,50
38,24,100
21,10,100
26,46,200
33,13,200
2,38,400
37,48,200
9,31,200
18,46,400
12,44,100
18,43,100
19,48,50
1,49,50
0,44,100
14,43,400
46,27,200
31,4,100
4,7,50
27,17,50
31,24,50
5,34,400
41,48,200
0,37,50
1,39,200
30,39,400
21,44,200
44,29,200
10,34,100
46,15,400
48,6,100
31,5,200
46,6,200
10,2,200
38,19,50
21,10,400
1,31,100
38,44,400
25,21,100
12,11,50
6,26,200
19,17,400
16,36,100
20,11,400
44,21,400
27,10,50
4,41,50
38,31,200
7,28,200
7,16,400
36,49,200
36,30,100
19,37,400
7,34,100
48,15,400
47,36,400
43,32,50
21,7,100
22,11,400
40,22,50
19,40,200
0,37,50
1,9,50
37,36,50
15,2,100
25,29,200
48,23,200
16,8,100
26,15,50
3,45,200
19,39,50
32,21,100
42,20,200
29,17,50
13,11,400
25,30,200
37,0,200
20,42,50
9,0,50
49,30,400
35,4,200
48,2,200
31,43,200
26,21,200
0,13,50
9,10,100
20,36,400
40,11,50
29,28,200
29,15,200
48,11,100
36,21,100
13,40,200
2,6,50
15,37,200
17,3,400
13,10,200
27,36,400
28,22,200
14,43,50
40,34,400
13,8,200
9,11,100
31,19,100
11,4,400
43,27,100
13,32,400
7,15,200
28,0,100
43,39,100
30,34,100
28,32,100
49,32,400
29,41,100
7,31,50
8,26,100
41,6,200
37,48,400
27,30,100
47,18,100
12,25,50
36,14,50
49,42,50
39,27,400
25,10,400
33,12,50
6,25,50
16,46,50
40,45,50
14,7,200
20,11,50
24,44,100
11,15,100
23,25,100
0,44,50
21,12,50
15,11,200
48,46,100
37,33,400
17,3,100
37,33,50
41,31,200
31,46,100
25,23,50
30,28,400
42,45,200
33,34,50
18,2,400
48,21,100
48,21,200
36,5,200
6,29,50
7,40,200
4,8,400
29,26,50
16,22,200
29,46,100
47,32,100
36,24,200
0,42,50
45,20,400
3,2,200
4,18,100
20,5,100
9,8,50
23,32,100
10,32,200
10,11,100
36,27,100
19,27,200
22,20,50
5,26,200
7,10,100
43,27,100
46,29,200
27,22,50
11,38,50
21,3,400
9,48,400
23,39,200
1,3,400
25,9,200
32,31,50
23,14,400
9,10,200
9,39,400
28,37,200
38,2,100
29,16,100
43,11,100
34,37,400
17,5,400
49,38,100
27,8,100
5,3,400
41,6,200
4,24,50
39,37,100
43,26,400
16,7,400
1,27,200
6,15,400
43,48,100
46,44,400
16,35,100
27,21,100
25,13,400
46,19,200
47,7,50
38,19,400
28,7,100
22,21,50
22,17,400
13,42,400
30,24,50
15,47,100
26,42,200
9,33,400
17,25,100
29,15,100
6,4,50
20,9,50
31,8,200
7,45,400
23,35,200
39,4,200
4,48,100
47,6,200
20,15,200
29,35,50
10,30,200
28,47,200
6,0,50
16,28,200
32,41,100
40,4,200
22,41,200
25,20,100
15,43,400
1,37,100
26,49,50
49,27,200
12,19,400
17,19,200
37,36,100
40,16,200
10,22,400
6,14,200
22,12,200
42,0,200
9,27,400
0,32,50
6,15,100
27,3,200
30,27,200
36,42,400
28,9,200
16,48,400
36,42,400
45,34,100
5,31,50
23,24,200
36,27,400
6,19,50
29,32,100
37,21,200
18,7,400
37,30,100
45,34,50
40,12,400
30,14,100
39,32,50
48,8,400
17,15,100
6,3,100
8,5,400
44,42,100
12,45,50
12,32,400
9,33,50
35,39,100
24,35,400
41,0,50
24,30,200
30,29,100
45,34,50
44,14,100
46,1,200
16,40,100
