source,destination,bitrate
47,41,400
10,49,50
24,28,400
35,24,400
38,3,100
16,17,200
2,0,100
4,33,400
29,47,200
37,49,100
27,21,200
0,2,50
27,15,200
42,29,50
15,30,400
49,16,100
16,38,400
21,15,200
13,20,400
32,29,50
38,36,400
37,29,50
24,40,400
41,8,400
46,2,50
33,0,100
26,9,200
47,41,100
41,44,200
34,28,50
25,37,100
17,44,200
40,49,200
39,25,50
3,21,200
18,8,100
30,42,200
27,0,400
35,39,50
9,17,100
16,36,200
49,31,100
47,44,200
8,23,200
40,22,200
19,28,200
16,24,100
25,35,200
8,31,200
9,24,400
13,38,200
43,26,400
42,46,50
45,27,100
29,8,400
31,5,100
11,1,200
10,46,400
42,23,400
38,1,50
32,9,50
40,24,50
28,2,50
17,38,200
9,39,100
4,8,100
21,13,100
39,29,50
10,48,50
23,34,200
33,46,100
20,11,200
10,44,200
44,26,200
11,31,400
38,33,400
15,36,50
16,5,200
14,2,200
2,29,200
11,5,400
37,6,100
8,26,200
25,40,100
14,20,100
29,4,400
35,9,400
40,43,200
2,39,50
2,37,100
42,28,200
8,7,200
32,30,50
30,10,50
4,37,200
22,45,50
4,32,400
20,5,50
12,21,50
24,20,100
43,13,100
5,48,400
18,8,400
49,26,100
45,24,100
6,1,100
21,4,200
38,22,200
26,29,400
48,8,50
23,46,400
22,1,200
33,5,400
21,29,400
11,44,200
42,6,50
6,19,200
22,11,200
45,33,50
46,36,200
32,39,400
19,31,100
18,42,200
11,25,50
6,27,200
38,30,400
30,4,50
18,30,50
27,1,400
40,30,400
29,22,200
34,36,400
47,22,400
14,1,50
23,42,400
5,37,50
35,26,50
10,25,400
12,8,100
0,16,200
14,48,50
24,43,50
15,40,100
35,36,400
38,21,50
48,27,200
47,40,100
29,7,50
46,41,400
30,47,200
17,47,400
47,6,50
33,38,100
12,18,50
0,13,200
4,39,100
30,7,400
5,2,400
39,18,200
36,13,50
44,23,400
49,32,400
34,4,100
33,1,200
17,12,50
22,35,100
41,34,200
9,34,200
25,18,400
29,19,200
34,27,50
31,6,50
15,25,50
20,4,200
18,34,400
44,37,100
29,16,100
23,30,200
25,43,100
19,16,50
8,16,50
5,33,400
32,35,100
21,26,200
16,8,100
2,6,100
31,37,200
44,24,50
49,38,50
31,0,100
8,44,50
37,3,100
32,14,400
10,17,100
13,25,50
37,5,50
26,9,50
0,14,100
40,5,50
34,5,200
14,4,400
37,40,100
27,22,100
5,28,400
9,16,400
15,34,100
43,42,50
9,5,200
16,45,400
30,26,50
27,19,200
36,33,50
17,48,100
18,42,200
41,45,50
16,10,400
14,2,50
23,22,200
26,13,400
45,31,50
34,35,100
28,18,200
30,20,400
17,16,400
37,6,400
27,0,50
18,29,400
42,45,50
9,16,200
23,10,400
14,11,50
18,45,100
7,38,100
25,20,50
14,45,200
2,25,50
10,29,50
16,34,100
36,19,400
4,8,400
13,11,50
40,41,50
49,39,50
9,16,200
36,43,400
35,23,200
14,48,50
22,49,50
20,42,100
18,2,400
41,35,50
10,21,50
26,18,200
9,21,200
11,25,400
7,47,50
12,9,400
38,23,400
48,6,100
5,32,400
42,3,400
43,33,200
35,1,100
12,20,100
47,21,100
8,24,100
4,24,100
8,45,50
49,30,50
20,17,100
5,47,200
10,22,50
24,8,400
24,9,200
18,47,200
19,48,200
14,26,100
47,29,200
46,36,50
9,26,200
9,12,400
24,38,200
45,46,400
1,37,400
35,26,200
3,31,400
12,2,50
32,27,200
33,37,400
11,46,50
29,48,50
8,22,50
4,45,100
33,40,200
12,38,100
23,10,200
17,21,100
17,7,100
11,38,400
2,0,50
19,42,400
5,47,50
5,41,50
35,9,400
15,37,400
46,38,400
25,44,200
39,21,400
38,24,200
37,44,400
2,1,400
31,42,200
46,32,50
11,33,50
16,2,200
8,24,100
43,48,100
49,30,50
15,18,50
49,34,100
24,46,400
41,32,100
41,31,400
5,29,200
4,42,200
24,7,50
8,36,400
8,35,400
19,37,400
27,43,100
15,22,400
9,31,400
30,36,400
25,40,400
49,28,50
48,35,200
45,30,100
44,38,400
9,35,200
7,48,400
46,18,400
2,4,50
21,0,50
2,3,400
16,18,100
12,44,400
44,19,200
32,40,400
14,31,400
26,8,200
24,16,50
39,38,100
7,26,400
27,31,100
24,30,100
2,17,400
2,29,50
24,25,100
25,32,400
48,29,100
32,48,50
42,2,200
2,8,50
12,28,400
28,15,200
9,34,50
26,21,400
2,39,200
36,18,200
22,25,100
15,19,400
19,41,200
3,35,400
25,38,400
26,43,400
10,30,50
2,31,100
10,12,50
1,0,200
48,14,50
33,3,400
38,43,100
