source,destination,bitrate
2,29,200
28,9,100
11,34,100
29,11,50
13,32,400
26,28,200
34,4,100
32,24,400
26,7,50
32,1,50
12,16,100
11,14,50
19,6,400
12,2,100
16,0,100
3,26,50
30,24,50
1,30,100
29,15,100
29,24,400
29,7,200
3,36,100
35,5,400
3,0,100
2,9,100
8,32,400
5,17,400
18,8,100
6,5,400
21,5,200
32,31,100
18,27,50
24,1,200
13,15,400
34,19,400
28,29,200
5,28,100
35,32,400
28,30,50
7,8,100
31,32,200
25,17,200
20,17,100
19,10,400
31,8,400
31,29,50
23,10,100
4,28,400
31,27,100
8,2,100
7,34,100
27,16,400
16,8,50
9,13,100
11,9,50
12,36,50
27,25,200
30,15,200
2,0,50
17,3,200
33,5,50
13,20,50
35,4,200
23,13,400
36,18,50
29,5,400
19,24,100
33,29,50
1,36,100
27,30,200
23,31,200
36,1,50
24,21,200
7,23,400
13,31,400
5,4,400
14,18,400
27,18,200
21,32,200
20,19,200
36,17,50
34,31,400
27,2,400
16,10,200
20,29,100
8,27,400
15,4,400
11,36,100
24,8,200
22,29,100
14,27,400
27,35,50
30,33,100
14,33,100
34,25,100
35,23,400
29,19,200
21,24,100
36,24,400
2,33,100
11,6,100
0,11,100
32,12,400
2,10,200
12,14,50
8,18,400
5,12,400
19,1,200
28,16,400
15,22,200
31,9,400
16,26,50
26,20,200
32,10,50
27,14,400
35,9,50
30,12,50
11,9,400
2,23,50
19,11,100
13,0,100
18,8,100
20,12,50
18,6,400
30,33,50
35,9,100
15,28,100
24,13,200
27,2,200
17,11,200
19,35,50
28,0,400
7,29,50
18,20,400
13,5,400
3,10,50
0,14,200
33,36,50
25,14,100
25,9,50
27,30,400
3,26,100
31,30,50
34,20,100
11,1,100
0,13,100
12,14,200
4,8,50
28,33,100
20,10,200
35,10,400
24,16,50
36,2,400
12,15,200
5,13,200
7,30,400
35,32,100
12,28,200
8,11,100
27,15,400
35,28,100
28,1,50
24,21,100
6,35,100
4,11,100
3,27,50
16,25,50
22,0,100
14,23,50
10,18,400
13,34,50
32,30,100
2,9,50
6,21,200
2,7,200
29,22,200
18,15,100
7,3,200
3,15,200
24,10,50
16,26,100
14,27,400
15,7,400
2,11,400
33,9,50
9,31,400
25,10,400
26,7,50
30,36,400
10,1,100
