source,destination,bitrate
48,6,50
5,6,100
5,41,200
22,47,50
19,8,400
26,22,50
6,44,100
32,29,200
35,15,100
38,32,50
47,13,400
5,27,200
29,13,100
38,49,100
25,1,200
16,28,100
26,18,200
23,27,100
29,22,400
42,15,50
39,42,50
9,13,400
9,26,100
39,49,200
13,3,400
36,46,200
26,31,50
8,5,50
11,25,100
35,44,400
40,28,200
1,41,400
31,13,100
20,47,50
49,25,400
35,6,200
7,18,50
7,10,50
27,9,50
1,7,200
6,35,200
46,16,50
48,2,400
16,26,400
39,45,50
12,24,200
41,8,100
46,9,100
40,8,100
25,19,100
43,30,400
40,38,50
8,33,100
7,21,50
44,30,400
6,24,200
31,16,50
21,7,200
20,21,200
42,14,50
46,8,400
22,3,50
4,20,100
9,10,50
11,0,50
49,18,200
31,29,200
12,34,400
30,37,100
7,40,50
14,19,100
26,42,200
18,11,400
22,41,50
26,11,200
13,8,100
33,47,200
22,4,100
19,18,200
32,44,200
18,49,200
45,31,50
18,46,50
46,39,400
20,43,400
26,13,400
13,2,200
4,22,400
20,1,200
33,32,200
21,3,400
32,48,200
4,5,100
26,16,50
38,8,100
47,27,200
30,25,200
45,26,50
41,38,50
39,15,100
5,35,100
4,23,200
37,1,100
35,41,200
3,45,400
26,40,200
1,48,400
19,48,200
9,44,50
17,3,200
14,25,100
42,43,100
46,3,200
3,13,100
18,20,400
4,40,200
14,27,50
45,7,400
5,31,100
48,16,200
7,31,400
12,26,200
10,25,200
34,10,200
30,25,100
49,26,200
16,44,200
29,10,50
41,23,50
11,37,400
36,26,400
2,26,200
24,37,400
6,9,400
31,45,200
4,12,100
37,0,100
28,32,200
15,3,100
40,0,50
12,5,200
27,10,50
44,26,100
1,41,100
16,8,400
29,23,50
7,3,100
46,49,200
27,13,400
37,21,200
21,36,50
14,26,100
3,20,100
29,42,50
40,8,200
27,33,200
27,8,200
38,44,100
27,17,200
24,27,100
28,38,200
22,43,50
8,0,200
25,49,100
38,28,200
39,32,400
3,35,200
32,28,400
6,16,400
13,32,50
21,29,200
22,44,50
22,26,100
27,36,200
23,34,50
10,14,200
47,49,50
28,39,200
44,26,400
41,18,400
5,25,50
49,47,50
31,6,100
30,39,50
42,5,400
38,1,200
31,33,200
24,22,200
25,48,400
10,9,50
20,6,100
4,32,200
5,16,100
40,23,400
0,47,100
44,17,50
15,24,200
18,46,50
6,13,50
17,43,100
19,36,100
3,36,400
39,4,200
17,0,200
40,10,50
33,0,200
19,39,50
16,23,50
42,20,400
39,2,50
38,28,50
18,28,200
43,27,100
37,13,200
34,39,50
25,33,200
6,5,50
45,33,100
9,36,400
17,19,400
38,25,100
39,14,200
38,28,50
9,30,400
49,38,400
15,11,400
2,23,50
19,16,50
0,22,400
26,2,50
1,47,50
23,18,50
11,7,200
49,19,100
5,22,100
4,7,100
25,14,200
29,38,400
46,34,400
36,26,200
34,9,50
23,2,400
16,43,100
7,37,100
47,22,50
45,33,400
27,30,400
34,8,200
27,11,100
2,15,100
6,2,100
41,0,400
3,5,50
14,42,50
20,27,100
15,1,50
17,12,200
39,22,50
20,44,100
39,37,400
37,49,100
32,34,400
37,27,50
41,28,100
41,22,400
26,24,50
8,26,100
35,1,100
46,2,100
8,38,100
28,15,100
21,17,50
11,33,400
19,37,100
44,14,50
28,8,100
8,28,400
21,26,100
49,39,100
18,11,50
12,30,50
16,30,50
25,41,50
49,10,200
19,15,400
29,44,400
0,6,100
10,20,400
21,49,400
35,7,100
13,49,50
35,25,50
32,41,100
6,44,100
42,19,200
16,6,50
20,22,100
23,10,200
3,15,400
33,3,400
2,27,50
12,42,200
37,43,200
49,34,100
27,5,200
43,20,400
7,24,200
15,47,200
40,21,50
45,42,100
15,23,50
4,28,200
28,15,50
2,27,100
35,47,400
30,20,100
34,9,400
47,10,400
8,28,200
33,39,100
27,8,400
25,18,50
1,43,50
32,48,100
47,12,400
44,18,200
11,31,50
39,3,400
9,19,400
26,3,200
30,46,400
37,0,200
2,3,400
14,10,400
38,4,100
3,9,200
13,40,400
3,5,100
23,32,100
46,41,100
21,39,100
14,26,200
9,6,400
4,32,50
7,26,50
43,41,400
11,40,400
32,6,400
28,49,100
1,36,50
45,25,400
38,19,200
15,4,400
8,18,200
45,9,200
38,11,100
20,14,400
49,38,100
46,43,200
10,41,400
48,27,200
1,26,100
48,1,400
24,46,200
24,49,100
22,43,200
35,44,50
11,37,50
26,29,50
45,22,200
37,23,400
20,19,400
25,17,100
48,32,100
43,10,50
35,39,200
10,20,50
35,43,200
1,13,50
41,42,200
15,40,50
2,36,400
36,22,400
16,15,200
12,31,400
3,14,100
31,15,400
29,20,100
49,24,100
24,23,400
18,39,100
26,17,50
1,20,400
3,9,100
