source,destination,bitrate
31,11,50
9,21,200
21,14,200
11,20,100
36,11,200
21,1,100
25,12,50
5,20,100
19,22,50
20,4,400
5,9,50
15,13,50
33,10,200
13,23,100
24,28,100
5,4,400
24,8,100
0,4,50
4,14,100
10,5,50
6,17,50
24,11,200
29,9,400
31,12,200
35,17,50
21,6,100
12,10,400
24,23,400
12,13,100
13,5,50
14,32,200
25,6,200
26,7,200
30,18,100
29,32,400
11,3,400
18,5,100
13,17,200
29,2,100
23,1,200
31,9,100
0,10,50
4,0,50
6,34,100
16,7,50
27,19,100
14,30,50
27,15,100
25,3,100
10,5,100
19,34,400
15,11,50
33,22,200
16,5,50
4,9,50
28,31,50
18,17,100
3,9,100
12,4,200
24,21,50
23,0,100
27,11,50
14,9,50
35,24,50
24,11,400
27,35,200
18,26,200
36,8,50
8,21,400
30,13,200
16,25,400
28,9,50
11,14,400
10,33,400
12,4,100
34,6,50
31,8,200
7,0,400
33,5,50
15,28,50
4,10,200
22,23,50
12,19,200
21,32,50
36,30,50
19,30,400
9,6,100
3,13,50
36,34,50
28,29,400
20,14,100
1,16,100
28,3,200
25,35,200
33,29,50
36,27,50
25,30,50
11,4,100
9,31,200
8,32,50
16,20,200
18,14,100
5,21,400
12,5,100
28,5,100
17,2,50
14,3,100
11,14,50
17,2,100
4,10,50
19,9,200
33,15,50
6,8,100
31,8,50
34,23,200
33,7,400
3,34,50
5,8,200
10,35,100
14,24,100
31,5,200
26,28,200
28,7,100
8,32,100
3,21,50
2,25,200
17,3,100
33,31,100
2,0,400
5,36,200
16,4,200
13,16,100
17,4,200
26,12,400
34,11,400
19,34,400
19,10,100
19,12,100
36,30,100
4,29,200
32,22,400
33,28,50
1,6,50
13,10,100
9,12,200
19,34,400
12,26,200
8,5,100
22,15,50
25,10,400
7,15,200
1,22,400
28,6,200
22,5,100
5,18,400
31,20,200
11,31,200
24,10,100
36,0,50
9,7,50
29,22,100
6,15,400
36,14,50
22,14,400
11,22,50
17,16,50
27,0,200
1,22,50
1,2,100
26,21,200
31,13,200
31,19,400
30,32,200
31,15,400
3,26,100
0,19,100
20,3,200
23,34,100
16,7,400
21,35,200
5,15,100
26,30,200
28,23,50
36,7,50
14,10,50
29,14,50
31,16,100
35,6,100
3,5,50
20,34,50
12,30,400
6,28,100
33,20,50
27,20,400
12,32,50
12,13,50
11,10,200
27,4,400
7,13,100
1,13,200
25,9,100
26,7,200
20,14,400
34,19,100
32,27,100
36,5,100
36,1,50
7,22,400
0,12,100
26,3,100
2,21,100
11,32,200
23,34,50
6,34,100
23,3,50
21,35,200
33,35,400
33,28,50
36,26,50
12,17,100
15,25,200
26,28,50
7,2,400
24,22,400
18,22,100
7,6,50
9,24,400
32,0,100
11,13,400
28,27,50
11,16,400
25,8,50
2,5,50
2,9,50
0,23,50
8,15,50
34,33,400
5,26,100
14,32,200
6,14,50
34,3,50
27,14,100
36,31,100
2,35,200
20,13,400
7,31,400
24,22,400
31,21,400
26,8,100
35,7,50
25,18,50
1,13,50
30,24,50
11,32,400
18,36,400
30,12,50
23,30,50
11,1,100
26,11,50
22,34,400
19,33,100
10,8,400
36,1,50
30,29,50
3,6,200
0,24,50
7,20,200
6,31,50
21,27,100
5,30,50
28,4,100
32,28,200
29,33,50
7,21,50
2,22,100
0,16,100
11,21,400
14,0,100
7,25,200
14,10,200
21,9,100
16,10,100
32,26,200
27,4,400
4,34,100
33,18,50
30,1,200
8,14,200
19,31,200
2,13,100
12,36,200
8,15,400
28,6,200
19,16,200
10,13,100
4,9,200
5,22,200
27,5,50
35,2,400
31,15,200
11,9,100
33,5,50
16,18,400
19,32,50
35,10,400
29,11,200
18,19,400
31,32,400
34,32,200
8,15,400
32,11,200
21,14,400
34,9,50
2,7,200
20,18,200
24,1,50
14,25,200
31,15,400
7,9,400
35,30,50
28,23,200
9,25,100
19,26,400
26,7,100
21,8,400
26,33,100
9,28,50
27,13,200
33,18,400
24,9,100
15,11,200
19,7,400
5,14,100
20,29,400
15,10,100
12,1,400
2,8,100
9,7,400
26,24,100
13,5,100
11,0,50
25,27,50
29,5,50
19,12,50
31,25,50
6,26,50
33,26,400
16,31,200
23,17,200
13,14,100
3,10,200
36,27,200
28,21,50
1,35,50
7,23,200
4,29,50
24,3,400
32,1,200
23,15,400
12,6,100
0,33,50
9,6,50
15,18,200
30,31,400
3,0,200
32,22,50
17,24,100
9,0,400
5,29,100
33,28,100
0,5,50
0,36,100
4,10,50
9,34,100
27,6,400
3,34,50
9,16,50
6,15,50
0,36,400
15,18,200
7,32,400
27,0,50
2,9,200
33,13,200
12,33,400
3,19,100
36,10,100
2,17,400
16,3,200
14,7,400
23,33,50
31,28,100
2,36,400
19,26,200
27,10,200
6,2,100
35,31,100
8,28,200
5,7,200
33,21,200
20,17,50
2,14,100
24,16,50
2,6,400
36,16,200
1,30,400
35,32,100
1,12,200
0,29,200
12,21,200
7,5,200
11,27,200
34,3,200
1,19,100
13,4,100
6,27,50
4,16,200
0,22,200
1,36,200
33,18,50
21,20,200
28,8,400
36,24,50
25,16,100
31,2,400
29,21,100
6,8,50
30,35,50
17,1,100
33,28,100
27,3,100
23,22,50
20,22,100
27,19,50
4,2,100
23,22,400
23,11,50
26,16,400
23,14,400
28,29,200
33,14,400
3,14,50
9,28,200
2,15,200
33,17,50
28,17,100
32,15,200
36,25,400
7,19,100
24,18,50
7,15,200
23,14,100
25,13,100
2,27,200
21,15,200
8,9,200
7,19,400
21,24,200
7,26,50
21,13,50
11,17,400
23,33,400
0,15,100
18,36,400
7,3,400
2,35,200
25,34,50
13,15,400
32,21,400
26,27,400
2,28,200
25,16,100
21,11,100
26,34,100
6,25,200
29,11,400
2,32,100
28,9,200
31,15,400
14,9,50
11,21,50
36,4,100
21,28,100
12,35,50
33,10,50
2,22,400
2,21,400
23,27,400
8,18,200
14,29,100
3,2,400
5,19,200
10,28,200
14,30,100
26,28,200
0,1,50
31,18,100
14,16,100
3,32,400
7,29,200
5,29,50
25,10,100
24,22,400
15,27,100
31,17,100
21,16,50
1,12,50
1,5,200
26,15,100
12,11,400
29,1,200
10,16,100
4,7,400
23,8,200
10,7,200
17,12,200
12,7,100
18,15,50
35,36,200
8,10,50
15,18,50
16,14,100
24,26,200
29,14,400
8,27,50
27,2,200
35,26,400
13,25,200
