source,destination,bitrate
16,47,400
3,25,100
4,48,100
19,13,50
14,38,100
7,39,50
12,0,100
21,24,400
22,33,200
22,13,50
13,20,100
9,20,400
43,34,100
14,23,400
2,16,400
1,29,200
24,40,50
2,3,100
25,4,50
20,47,200
24,28,100
45,24,100
28,48,50
27,49,200
3,22,50
6,46,400
40,29,100
2,17,50
49,45,200
13,0,400
38,46,100
0,2,50
32,20,100
16,19,100
17,29,100
49,3,400
49,31,200
28,39,100
37,29,100
36,44,200
17,29,100
44,49,50
10,1,400
24,49,50
45,37,50
34,41,50
24,37,50
17,13,100
44,11,200
24,21,200
20,22,50
17,42,100
16,49,50
0,31,400
45,44,50
39,22,200
12,35,200
2,36,200
42,1,100
35,3,200
25,36,100
29,5,100
32,29,100
39,34,50
19,28,400
6,14,100
16,11,400
38,32,50
35,0,100
3,27,200
41,13,50
27,4,400
13,20,100
4,20,50
41,27,50
8,35,200
24,38,400
41,11,50
8,32,100
49,38,100
18,31,50
43,38,50
5,48,50
34,32,100
19,44,200
20,17,100
47,46,50
10,25,100
26,40,100
24,45,400
25,42,400
3,16,100
4,35,200
32,15,50
32,3,100
41,15,200
17,4,100
41,45,50
47,20,200
49,0,50
29,14,100
4,42,200
18,3,400
48,37,200
28,10,200
46,35,200
49,13,400
17,19,400
17,49,400
34,4,200
46,9,100
44,43,400
42,20,400
37,27,50
22,49,100
49,8,400
43,25,400
49,32,400
49,21,200
43,20,400
39,33,50
2,37,100
10,45,50
17,36,50
18,41,100
19,16,200
42,32,200
29,44,50
35,20,50
38,21,50
6,26,400
28,8,100
45,11,100
48,41,400
47,13,100
33,12,200
47,33,200
24,40,50
6,3,400
25,17,200
31,23,400
18,45,100
47,49,200
4,37,50
35,8,400
26,49,200
22,38,200
36,10,50
32,27,50
45,33,200
49,41,100
49,11,50
26,2,100
46,12,100
20,29,100
35,15,100
4,47,200
40,17,400
35,1,400
39,37,100
27,14,50
41,48,200
13,26,50
18,32,100
23,46,200
49,1,400
46,12,50
20,1,200
36,7,200
12,16,50
49,30,200
42,16,400
27,2,100
14,18,400
17,47,200
16,15,50
5,6,200
40,36,400
6,26,200
27,11,100
32,19,100
2,1,200
27,29,400
14,46,100
17,33,100
24,39,100
49,48,200
1,15,50
23,10,50
2,16,50
18,4,100
44,48,200
7,3,100
27,24,50
18,34,50
2,41,400
34,22,50
15,38,400
16,5,100
38,47,100
14,49,200
48,45,200
6,41,100
2,34,200
11,47,100
36,25,400
8,13,400
28,6,100
40,36,400
46,34,400
35,32,100
14,40,50
0,47,100
37,24,50
49,20,400
26,31,50
30,47,100
32,21,400
20,25,100
33,13,100
9,31,200
46,29,400
22,48,100
45,26,200
49,25,50
21,49,50
49,35,400
2,17,200
37,45,50
27,11,200
27,32,100
7,28,400
1,17,100
6,22,50
18,46,400
28,7,400
49,47,100
20,10,200
17,29,50
31,22,50
4,38,50
27,41,200
9,28,100
49,45,50
21,44,400
33,49,100
13,44,400
30,46,200
34,47,200
21,41,100
0,38,50
36,29,400
22,37,100
14,38,100
44,20,200
22,14,100
12,19,100
4,14,100
12,47,50
14,8,200
2,24,50
43,27,200
13,34,100
45,14,200
11,5,100
8,37,400
1,40,50
25,47,400
6,8,200
15,46,50
20,47,400
19,0,50
26,48,400
29,22,200
48,8,200
37,48,100
48,43,50
0,3,200
