source,destination,bitrate
8,6,400
7,35,400
18,8,200
11,36,200
34,11,200
26,11,50
2,35,400
33,0,100
35,28,200
22,24,50
28,23,200
7,3,400
30,3,50
32,12,400
18,17,100
36,3,200
28,19,200
5,34,200
25,22,100
15,9,100
24,23,200
7,8,100
17,0,400
15,6,100
32,27,200
9,29,400
13,27,50
13,0,100
22,27,50
22,1,200
2,7,400
11,12,50
3,21,400
2,22,50
34,7,200
19,15,50
35,36,200
30,4,400
29,34,400
28,12,200
35,1,400
0,16,100
1,33,400
30,25,400
13,15,400
36,12,100
27,2,50
17,16,100
19,3,50
7,22,400
2,26,100
6,10,400
31,6,100
4,0,200
33,27,200
7,8,200
20,28,400
8,20,200
17,24,200
14,3,400
26,31,50
33,24,400
10,7,100
24,32,200
11,20,400
36,10,100
34,27,100
26,17,100
8,34,400
10,35,50
12,4,400
33,7,400
2,13,400
9,24,100
33,22,200
8,21,50
31,2,400
30,32,50
4,34,50
21,1,100
7,21,400
8,6,400
21,5,400
0,30,400
27,1,50
11,36,50
4,16,200
13,7,400
6,7,50
33,16,50
20,19,100
33,36,400
24,34,50
23,28,200
24,27,50
15,3,200
23,25,100
28,3,50
0,24,50
32,20,50
9,27,200
9,22,100
2,31,100
11,12,400
12,20,50
0,28,50
36,29,400
27,15,400
12,23,50
14,4,50
2,21,50
36,8,100
21,15,100
25,17,400
30,22,50
12,14,400
9,7,200
0,7,100
0,6,400
33,23,400
19,10,100
15,1,50
0,10,50
3,4,50
6,1,200
1,10,100
24,23,50
29,22,400
11,20,200
18,12,400
2,8,50
29,15,100
28,31,200
5,24,200
4,28,200
4,3,50
5,20,50
25,27,400
36,31,50
24,36,400
31,4,50
21,18,100
21,7,50
31,15,100
21,30,200
28,26,100
36,27,50
9,30,50
11,25,400
1,28,100
33,29,200
18,17,100
25,13,50
7,33,100
14,0,200
28,5,100
3,27,200
12,25,50
24,28,400
33,11,50
13,14,100
7,33,100
2,31,200
1,0,50
4,7,400
36,33,50
12,1,200
14,11,200
31,19,400
1,26,50
18,14,100
19,17,400
10,36,100
28,5,100
11,34,100
34,30,100
26,5,50
24,20,50
9,20,400
25,22,200
22,14,200
24,20,200
34,24,50
23,7,50
5,24,50
9,12,400
3,5,100
10,19,50
15,9,50
22,16,50
8,25,400
14,35,200
19,17,400
22,28,200
31,16,50
6,28,100
25,11,100
33,27,200
19,14,100
34,7,200
9,6,200
28,12,100
18,6,100
30,25,100
36,4,50
13,16,100
3,16,400
22,5,400
4,8,200
14,2,400
32,17,100
4,7,200
14,18,50
5,8,200
23,22,400
21,22,50
8,32,400
33,23,50
20,1,200
2,7,200
20,19,50
20,30,50
21,12,50
28,20,50
19,8,50
5,28,50
23,2,100
18,25,200
10,3,100
9,26,200
22,5,100
17,0,100
24,19,400
29,21,400
12,34,200
14,11,50
14,16,50
15,13,200
1,6,400
18,7,400
23,5,200
32,7,400
27,21,50
3,28,400
23,8,100
19,6,100
8,23,200
27,29,400
26,20,200
9,4,50
2,20,50
16,33,50
2,6,400
3,24,400
24,2,50
16,27,400
35,30,100
7,32,200
24,13,200
31,17,50
17,25,400
22,15,100
2,3,100
1,11,400
8,7,50
35,31,200
26,8,400
33,24,100
17,18,100
29,20,100
18,24,400
12,18,50
2,27,400
8,2,50
23,19,50
31,26,200
18,28,200
34,36,50
26,23,50
33,7,50
22,36,50
34,6,400
31,26,200
31,1,200
16,2,200
3,8,100
3,35,100
25,13,50
10,23,400
1,6,100
19,15,400
9,1,50
22,14,100
21,22,100
17,21,200
7,23,50
7,10,200
27,36,400
6,4,50
1,16,100
16,33,100
32,16,200
36,18,200
22,0,400
27,2,100
16,1,50
13,25,50
17,24,400
4,30,50
18,17,200
20,31,200
23,14,100
7,16,200
4,31,200
31,20,100
10,5,50
8,5,400
36,32,400
6,25,200
28,29,100
19,11,100
2,24,100
14,26,50
30,35,100
35,21,400
24,36,200
8,30,400
21,1,50
21,1,50
19,27,100
16,6,200
12,14,50
25,5,100
29,13,100
35,18,200
22,1,100
12,9,400
31,5,200
32,16,100
8,6,400
16,35,200
1,25,100
35,17,100
31,17,50
24,20,100
35,21,100
8,9,50
31,15,100
29,3,50
32,14,100
7,23,400
30,24,400
0,30,400
13,5,200
34,25,100
16,7,200
14,4,200
17,24,200
33,7,100
18,15,100
35,12,200
2,7,400
35,2,50
13,14,50
31,11,50
1,24,200
29,31,200
27,35,400
22,9,400
31,34,400
1,32,400
33,8,400
1,30,200
25,24,400
9,2,100
9,16,100
19,33,400
24,20,50
22,36,100
18,4,50
7,6,400
33,20,50
21,16,400
0,10,400
