source,destination,bitrate
36,15,50
31,14,100
17,20,50
44,2,100
12,18,200
7,24,200
34,40,100
7,26,100
30,47,400
11,27,400
38,22,50
34,21,50
22,13,100
21,16,200
26,35,50
36,26,400
38,34,50
34,42,50
2,45,200
0,33,50
31,41,400
36,25,200
28,41,100
11,28,50
42,43,50
17,2,200
39,28,200
10,22,200
41,40,100
1,47,400
8,16,200
1,11,200
32,1,100
46,11,400
13,8,200
16,43,50
12,23,200
10,15,100
19,0,50
17,4,200
42,48,100
32,13,400
26,22,50
19,41,50
31,13,50
33,36,200
41,38,400
21,48,100
32,20,50
41,27,100
4,46,50
16,23,50
42,43,200
2,10,200
5,4,50
37,27,50
43,18,200
5,40,200
24,8,100
39,16,100
31,19,100
33,37,100
23,13,50
39,40,400
41,1,100
20,42,200
18,24,100
36,22,50
2,4,200
33,16,200
27,37,100
4,28,200
13,17,400
20,24,100
10,33,50
32,21,50
40,31,100
33,34,100
18,21,400
21,23,50
45,1,50
23,45,100
5,31,200
12,17,50
3,26,400
41,20,200
6,13,100
1,39,50
8,27,200
0,30,100
33,49,50
2,17,400
15,20,50
31,25,400
44,9,100
45,21,200
24,10,100
7,13,100
44,27,100
14,13,400
1,25,100
35,33,50
4,8,50
41,20,50
16,19,50
42,36,200
11,32,100
43,17,100
23,4,200
24,42,400
5,41,200
21,31,200
47,38,50
47,12,50
38,31,400
26,49,200
23,27,50
43,5,50
32,42,200
34,8,100
30,28,100
14,1,200
8,11,200
22,17,50
12,38,50
37,20,200
39,1,200
23,13,50
1,32,200
37,48,200
28,26,50
9,45,200
39,43,100
14,10,100
15,2,400
1,27,200
46,30,100
20,45,400
21,41,400
7,39,50
14,29,100
26,0,400
17,42,50
23,44,50
10,41,400
9,3,100
0,46,100
37,42,200
4,15,400
12,9,100
40,24,200
46,2,100
26,9,400
31,5,400
19,28,200
3,24,100
18,37,400
8,13,50
5,49,100
33,19,50
29,49,400
28,22,50
46,2,400
31,13,400
29,33,100
49,24,200
15,22,200
37,23,100
38,33,400
30,37,50
16,2,100
0,28,400
48,17,50
7,27,50
44,30,100
12,45,400
8,11,200
46,0,400
33,12,50
6,36,200
48,10,400
41,42,200
49,15,50
23,11,100
9,1,50
16,22,200
7,23,50
0,1,200
38,48,400
14,26,100
27,38,50
36,19,200
15,14,200
15,0,200
18,44,50
38,33,200
38,35,50
8,17,400
8,15,100
17,30,100
2,13,400
19,48,400
45,41,200
35,20,200
0,3,200
33,34,50
1,6,400
13,44,200
3,4,400
4,24,200
37,36,50
11,29,100
9,24,200
31,27,200
49,25,400
43,16,400
5,11,100
17,38,400
43,49,400
34,46,400
5,16,400
37,32,400
38,10,50
31,9,100
47,32,200
4,27,100
7,8,100
14,13,50
41,14,200
24,0,200
22,23,400
11,48,400
46,43,50
1,2,200
44,38,200
3,37,400
21,0,400
44,35,200
26,32,50
45,49,400
11,48,100
10,40,100
12,26,50
45,19,50
21,35,100
2,25,200
38,34,400
10,40,200
23,35,100
32,22,100
24,30,400
49,2,50
25,48,50
25,12,200
29,32,400
30,32,200
5,19,50
35,0,100
41,30,400
38,46,50
24,1,200
5,23,400
33,47,50
12,32,100
12,21,50
46,4,200
8,38,50
16,49,400
47,8,200
12,24,50
20,21,400
24,30,50
2,23,200
16,25,200
48,38,50
23,16,400
34,23,400
19,29,200
34,19,50
26,2,50
26,12,50
34,17,400
41,18,100
27,13,400
20,42,100
24,0,200
1,39,400
36,10,100
15,6,50
11,36,50
41,14,100
9,36,200
6,28,400
39,33,50
29,31,50
15,7,100
33,38,50
24,45,100
31,16,400
37,12,100
27,25,100
10,22,100
26,38,50
49,40,200
35,34,400
24,36,50
39,7,200
16,47,100
25,36,200
39,8,100
17,48,50
11,39,100
34,37,50
49,31,400
23,16,400
34,44,100
1,13,50
7,33,50
11,37,400
32,31,100
24,19,50
19,48,200
7,12,100
11,6,50
26,38,200
4,6,50
22,10,400
45,19,50
3,48,50
33,6,100
34,12,50
16,6,50
19,12,400
32,18,200
42,12,200
3,27,50
3,45,100
25,18,200
5,8,50
33,44,400
48,12,200
15,8,50
16,15,400
40,2,200
11,44,400
42,2,50
6,9,100
24,28,200
29,1,200
31,29,200
47,24,100
33,35,200
20,47,100
37,18,400
11,40,50
38,6,50
14,31,100
5,34,50
45,28,50
27,24,400
47,41,100
23,24,200
39,15,50
5,14,400
29,23,200
32,6,400
32,37,100
30,12,50
11,1,200
17,0,100
18,2,100
49,22,400
45,16,100
21,46,400
3,1,100
28,35,400
44,6,100
23,34,400
5,15,200
14,36,200
17,46,100
12,2,400
40,10,400
43,22,100
25,0,200
47,41,100
12,47,50
24,45,400
44,43,100
30,40,100
30,6,100
24,37,100
29,23,400
41,25,50
0,11,100
0,34,100
44,19,100
45,2,200
38,23,50
24,12,50
35,43,50
12,19,400
30,29,50
39,7,200
5,6,100
6,7,50
37,21,200
9,19,400
33,29,100
2,9,400
12,36,50
48,18,50
42,7,400
24,15,50
49,21,100
6,0,50
16,28,100
38,8,50
