source,destination,bitrate
46,25,200
8,25,400
30,47,200
31,14,200
23,17,200
46,16,50
15,29,100
33,13,100
37,46,100
32,38,50
14,4,200
4,22,400
21,3,200
40,29,200
32,14,200
9,44,50
12,1,50
5,40,100
29,27,100
38,32,400
37,16,50
34,33,200
38,16,200
24,13,400
28,24,200
33,40,400
37,16,100
31,1,100
44,24,50
39,6,200
2,35,50
3,43,100
14,31,100
12,11,100
36,48,100
27,0,100
11,49,400
36,24,200
4,19,200
42,17,50
1,42,100
0,13,400
13,20,400
25,46,400
22,14,200
2,48,50
12,36,200
18,33,400
4,46,200
21,6,100
28,15,200
0,12,50
25,7,100
46,24,100
38,16,100
0,36,50
33,39,400
16,14,400
31,36,200
12,18,200
31,22,200
23,15,400
13,26,100
38,15,200
24,48,50
49,1,100
9,30,400
28,3,400
6,40,50
44,29,100
11,19,400
19,41,400
44,42,400
9,12,50
2,43,200
18,37,200
39,40,100
49,45,200
44,22,200
20,45,100
40,42,100
0,37,200
5,32,400
22,28,100
28,38,400
36,20,200
17,21,50
8,24,400
22,32,100
16,8,100
3,14,400
35,31,200
36,39,50
41,25,50
5,3,200
18,30,200
37,13,400
9,23,200
44,17,200
20,36,400
21,40,200
4,28,200
33,40,100
42,31,50
19,36,200
42,29,100
30,32,50
14,2,400
15,20,50
6,35,100
28,4,100
6,30,50
24,14,200
1,32,400
29,35,400
8,10,50
29,5,100
18,43,400
1,4,200
40,48,100
37,26,200
30,8,200
28,20,100
4,6,400
31,45,50
7,40,400
28,0,400
24,47,200
33,12,400
8,30,200
24,29,100
41,46,200
38,17,50
7,33,50
30,29,200
48,37,400
16,35,100
2,49,400
4,13,200
28,38,400
40,13,400
48,40,50
21,46,50
33,43,400
19,30,400
29,33,200
29,43,50
20,48,200
35,42,100
7,0,200
49,10,400
30,36,400
31,43,100
7,12,50
20,26,50
7,24,100
16,48,400
37,34,200
40,21,200
46,30,100
40,28,50
4,19,50
45,41,100
17,3,200
4,32,50
46,48,50
21,8,200
21,33,100
19,9,100
18,22,200
19,47,400
48,4,100
20,10,200
16,43,100
31,29,200
38,29,100
49,35,100
10,49,50
40,11,400
34,15,50
28,19,400
1,23,100
26,5,200
2,13,400
33,34,400
48,15,100
5,18,50
35,36,100
27,23,400
38,27,100
22,48,100
37,35,100
36,40,100
49,23,100
26,30,400
8,37,400
20,0,50
38,44,400
1,16,50
35,26,400
34,5,200
8,24,200
27,37,100
43,34,50
35,9,50
7,48,200
40,34,400
33,8,400
49,19,100
16,39,100
32,14,200
14,1,400
44,48,50
19,10,100
0,36,50
15,13,200
38,4,200
32,0,400
25,16,200
38,43,50
32,4,100
23,22,100
21,18,200
16,40,50
25,21,400
41,32,50
19,42,100
0,38,100
48,13,400
11,38,400
48,4,50
29,38,50
41,8,400
45,13,100
48,22,50
14,33,400
46,3,50
37,1,200
29,17,400
38,45,50
14,48,400
18,21,200
28,10,200
8,23,400
44,3,400
2,1,200
20,44,400
22,31,50
28,23,100
8,49,50
29,27,100
13,14,50
0,7,400
29,20,100
37,4,50
40,27,200
6,7,400
10,16,50
9,37,200
22,35,100
48,7,200
38,6,200
17,29,200
10,26,50
20,49,400
