source,destination,bitrate
18,47,100
12,16,50
40,39,50
40,19,200
21,1,100
45,9,400
0,7,200
20,33,400
10,21,100
39,47,200
36,25,200
11,21,50
45,4,100
4,28,50
24,19,100
28,33,100
27,9,200
36,42,50
37,43,100
12,6,50
26,21,200
21,49,100
37,49,200
36,44,50
2,38,100
1,41,100
42,1,400
4,32,200
48,7,100
15,5,400
36,39,50
36,21,100
40,4,100
20,4,100
46,36,400
20,31,100
30,21,400
45,33,50
12,7,200
48,23,100
14,16,400
26,45,50
28,1,400
20,18,100
42,38,200
9,26,50
27,10,50
43,28,400
3,42,400
40,13,50
41,25,50
46,26,100
24,17,100
4,14,50
6,28,50
31,19,50
31,19,50
4,20,50
40,32,100
41,32,400
22,2,50
48,4,50
12,47,50
30,8,400
27,44,400
18,43,200
37,6,50
6,18,50
18,16,100
15,3,100
36,46,50
29,28,400
42,24,100
16,19,400
42,35,100
25,16,50
45,34,200
41,16,100
0,33,100
43,28,100
7,8,100
24,6,50
12,43,400
0,37,50
48,5,50
24,21,200
10,23,100
46,32,200
48,4,400
25,14,100
29,16,50
26,2,50
31,47,100
0,31,100
31,22,50
0,44,100
30,19,400
4,37,100
38,35,100
12,49,400
31,24,400
30,31,100
28,41,50
35,21,100
1,10,100
45,7,200
41,4,100
31,5,200
27,0,400
23,19,100
23,48,200
44,37,50
18,15,50
38,28,50
36,46,100
6,11,50
38,48,200
14,16,100
27,5,50
32,37,100
46,12,100
7,5,400
30,38,50
38,27,50
20,29,50
3,9,50
29,9,200
35,36,50
4,20,200
30,9,50
28,15,100
47,36,400
32,29,400
33,35,200
18,23,200
8,46,100
8,13,200
27,24,50
20,35,50
8,12,400
31,14,100
5,36,100
15,35,50
9,19,200
29,34,200
0,2,200
16,21,200
21,18,400
36,25,50
42,4,400
37,20,100
41,9,100
25,0,100
27,24,400
23,48,50
48,23,200
7,46,50
34,41,100
27,19,400
33,21,50
43,8,100
10,37,100
14,48,400
29,15,100
30,41,100
36,11,50
43,20,100
29,3,200
10,36,50
47,38,50
39,29,400
1,44,400
20,29,400
43,44,400
22,11,200
32,12,400
4,11,200
43,38,100
26,36,50
20,5,200
30,33,400
4,21,50
26,14,400
3,48,400
47,2,400
32,23,400
0,21,200
38,34,100
44,21,200
42,39,50
46,16,400
42,43,100
3,8,200
25,33,100
17,32,50
0,10,400
38,12,50
9,7,100
7,34,50
49,1,400
46,13,100
20,26,200
3,49,400
15,26,100
1,6,50
16,11,400
38,11,400
11,27,400
15,31,50
32,44,50
42,22,100
33,45,400
26,33,50
2,21,400
37,39,200
5,21,400
13,27,200
8,9,50
17,9,400
9,3,50
38,4,200
47,40,200
19,29,200
43,17,200
33,40,400
0,33,400
4,30,100
34,13,200
29,15,100
44,8,50
4,8,100
49,22,100
47,20,400
