source,destination,bitrate
24,3,50
20,14,400
15,34,200
47,40,400
13,31,50
45,14,50
21,47,100
40,4,100
21,29,100
45,18,400
4,13,200
4,40,50
47,31,200
40,44,50
26,41,200
14,8,50
13,27,400
18,41,50
34,3,100
48,36,100
43,32,200
28,21,50
48,42,100
30,45,100
26,36,200
32,37,200
37,2,100
13,27,100
14,29,100
10,1,200
45,30,100
16,44,400
0,10,50
32,10,50
18,38,400
37,11,100
20,16,200
23,0,100
24,48,200
3,13,400
23,24,400
14,2,100
4,21,400
46,32,200
25,49,100
39,38,200
34,49,100
27,5,200
43,49,400
2,15,50
32,11,50
16,4,400
41,13,200
27,48,400
21,43,400
40,34,100
16,34,100
20,13,200
36,21,50
24,43,50
16,47,200
4,49,400
48,49,400
17,45,50
37,45,50
6,26,50
33,46,50
31,18,200
13,23,200
0,28,200
37,39,50
24,23,50
34,32,50
10,17,200
39,26,50
16,18,50
29,9,100
28,31,50
4,14,100
36,42,100
8,33,50
3,33,50
28,18,400
7,1,50
34,35,50
49,9,200
15,6,50
30,32,100
23,12,400
18,31,400
48,23,200
17,42,100
49,47,200
2,29,100
12,17,400
20,28,400
43,6,200
23,12,50
15,10,50
35,15,400
25,32,100
28,40,400
31,16,400
34,35,400
29,14,400
2,14,200
6,38,400
7,6,50
16,1,200
45,49,400
30,37,200
30,28,50
7,24,200
12,11,400
6,46,200
44,0,100
39,40,50
32,42,400
35,0,400
10,47,200
6,25,50
29,3,50
44,16,200
30,11,200
21,25,400
0,40,400
18,48,50
20,12,100
20,42,100
20,18,50
13,47,400
10,29,50
45,31,100
32,40,400
0,33,50
18,4,100
45,28,200
26,0,400
42,20,200
40,32,50
17,27,50
11,5,400
34,48,100
20,12,50
11,8,50
38,34,400
16,15,100
5,25,50
48,39,400
36,6,100
4,9,400
10,6,50
2,6,400
3,46,200
36,13,50
33,29,400
5,32,50
8,0,200
47,43,50
7,23,400
17,27,50
42,30,100
39,13,400
38,26,100
43,11,200
26,47,400
31,1,400
22,33,200
8,16,400
20,0,400
2,29,100
29,10,50
19,22,400
4,26,100
9,15,400
10,25,100
37,47,200
6,12,400
41,26,200
43,13,400
33,16,400
14,9,200
18,0,50
32,41,100
7,42,400
18,45,50
8,41,200
42,34,100
38,45,200
33,30,50
9,48,100
17,5,400
47,41,400
8,26,100
42,2,400
42,4,100
1,31,50
40,17,200
8,36,400
23,37,200
10,45,400
23,48,100
2,4,50
36,29,50
6,42,50
11,41,400
27,25,400
32,28,400
6,21,400
20,36,400
10,12,400
14,39,50
8,3,100
10,41,100
28,18,100
44,47,100
15,16,200
24,38,100
9,4,400
45,49,200
17,8,50
25,27,200
4,0,100
7,18,400
5,46,100
30,33,50
11,30,100
3,40,400
20,25,50
22,23,200
15,3,100
11,35,200
42,15,100
9,35,200
30,8,100
6,45,100
38,14,200
8,6,50
10,24,200
3,0,200
27,33,50
35,13,200
47,12,200
6,37,100
27,18,100
40,24,200
39,46,400
40,47,200
48,21,50
15,7,200
17,35,200
24,39,200
48,8,100
3,46,50
19,2,400
21,17,400
37,45,50
23,41,400
33,14,200
28,26,200
43,24,100
20,36,200
33,14,50
42,28,50
13,17,200
24,9,100
1,31,50
47,19,100
16,34,400
32,47,200
5,19,50
49,17,200
30,22,200
22,25,400
18,14,200
29,13,400
33,18,400
24,14,400
11,30,100
8,16,50
16,29,200
4,12,50
12,14,50
14,4,100
29,6,50
37,23,400
36,1,50
2,4,100
8,27,400
8,30,50
49,42,50
21,36,50
5,43,100
37,1,200
39,19,200
9,43,50
36,29,400
19,14,50
22,30,100
5,23,50
45,41,100
41,0,200
2,49,100
45,27,100
49,24,50
44,3,50
13,5,200
38,41,400
27,44,200
11,6,400
14,11,100
3,36,50
23,14,200
4,13,100
19,14,200
26,45,200
0,26,200
23,14,200
34,5,100
14,39,200
6,23,200
8,27,100
5,8,100
18,8,400
11,35,100
1,19,100
30,47,50
32,11,50
26,18,200
15,31,200
23,12,400
41,38,200
28,19,50
36,19,200
34,28,100
20,1,50
2,29,400
29,12,100
21,32,50
20,7,400
24,43,200
11,3,50
49,37,400
39,33,400
17,10,100
31,35,400
11,32,100
9,35,50
42,49,200
3,33,50
15,37,50
11,37,400
8,2,200
19,30,400
40,16,50
34,5,50
30,13,50
32,5,400
40,41,400
45,18,100
15,43,100
23,46,400
14,36,200
46,44,200
47,9,200
38,27,100
47,32,200
24,18,50
26,11,50
19,33,400
27,41,100
3,18,200
47,4,50
8,23,100
20,6,400
46,29,50
39,5,200
42,21,400
37,15,400
28,3,200
8,14,400
0,13,200
25,46,200
39,33,200
30,15,200
32,16,400
46,29,100
31,20,200
14,36,100
13,30,100
18,39,200
42,25,50
5,32,100
12,18,100
33,29,400
1,43,400
7,9,100
5,31,50
22,27,50
2,45,100
35,18,50
31,39,200
43,34,50
24,45,200
2,13,100
0,17,200
33,21,200
34,21,400
46,22,200
11,39,400
21,38,100
43,16,50
42,10,100
24,49,50
5,46,400
38,35,100
13,19,200
41,20,100
0,40,50
47,27,200
29,27,50
30,43,100
11,25,50
48,9,50
29,42,50
25,37,200
40,39,100
45,23,200
18,4,200
14,16,100
39,40,50
39,2,50
6,20,200
10,1,100
46,21,100
19,21,200
21,46,50
4,37,400
3,42,100
25,19,50
32,47,400
20,39,200
32,26,100
44,49,100
8,10,100
22,21,50
9,5,50
45,9,100
48,23,200
31,24,400
45,13,200
8,18,100
38,2,50
48,30,50
26,35,100
6,4,100
44,26,100
31,23,50
37,10,100
36,4,400
38,43,50
20,18,200
49,22,400
5,39,200
20,8,200
16,20,200
6,37,200
37,25,100
34,4,100
14,5,200
49,9,400
15,34,100
36,2,50
35,41,100
38,44,100
44,19,200
23,44,100
45,19,50
32,8,50
2,10,100
1,40,200
47,1,100
14,15,100
37,11,400
16,40,400
1,44,200
0,47,100
24,39,400
14,39,400
14,45,50
6,17,200
43,8,200
35,9,100
39,30,100
25,27,200
28,36,50
26,5,50
43,27,200
20,3,100
3,0,50
46,45,100
10,6,400
10,7,50
39,45,100
44,45,400
47,30,400
15,22,100
46,26,100
15,28,50
32,3,200
12,36,100
26,37,200
15,16,400
18,32,400
37,45,50
9,11,200
40,3,100
1,34,200
0,11,50
20,8,50
9,30,100
9,1,200
27,39,100
3,45,100
47,12,200
46,5,50
35,23,50
44,13,50
17,35,100
40,8,200
33,15,400
30,12,100
0,40,50
41,1,400
42,44,200
44,21,50
40,2,50
40,21,50
6,47,200
2,47,200
34,33,50
49,18,50
14,42,50
18,7,50
49,25,100
26,49,200
10,42,200
41,21,100
36,6,400
12,38,400
4,26,100
19,1,400
24,6,50
19,7,50
16,47,200
35,5,200
46,39,200
43,35,100
9,5,50
24,4,50
24,27,200
34,20,400
28,49,50
29,41,200
7,16,200
20,27,100
21,30,50
42,11,50
46,44,400
39,19,200
6,20,400
34,9,50
28,36,100
19,9,200
25,3,100
45,49,100
18,30,100
23,16,50
39,20,100
6,24,100
35,0,100
38,44,100
19,31,50
4,2,200
48,16,400
36,9,200
21,18,50
13,30,100
4,26,100
19,14,100
39,49,50
3,49,100
20,33,400
19,26,100
42,47,100
16,39,200
4,45,100
23,26,400
40,22,50
18,13,100
10,18,50
5,36,200
2,27,200
12,6,100
2,25,50
4,33,100
47,8,400
46,18,400
21,39,50
12,33,400
3,11,100
38,11,50
27,7,200
40,36,200
13,22,100
27,32,50
14,34,100
1,20,400
35,43,50
25,43,100
45,27,400
35,26,400
9,5,100
21,34,100
31,21,200
3,25,50
9,6,100
9,21,100
20,9,50
3,35,400
4,45,200
42,43,100
16,43,50
7,13,100
