source,destination,bitrate
25,22,200
20,9,400
0,2,50
22,23,100
13,8,100
5,7,50
16,34,50
11,15,200
6,23,400
32,4,200
8,0,100
17,33,100
32,18,50
0,19,200
1,33,400
9,3,200
5,18,200
12,23,50
27,10,100
14,28,200
18,6,200
4,33,100
0,25,100
9,17,200
30,3,400
24,35,400
31,35,400
2,30,50
21,16,400
35,8,200
26,8,400
12,9,50
7,27,100
4,15,200
34,12,100
32,12,400
11,35,200
3,7,50
25,23,400
29,20,200
24,9,200
32,5,100
3,12,50
4,13,200
12,3,100
9,35,200
26,25,100
12,0,200
36,31,400
22,36,50
14,12,50
27,12,100
22,34,50
27,10,100
16,31,50
20,6,400
36,18,400
12,10,400
15,1,400
19,8,200
6,33,50
1,0,400
6,25,400
34,28,400
9,12,400
23,13,100
14,5,50
34,11,100
4,18,200
25,9,100
21,17,200
8,3,50
34,3,50
8,15,200
8,13,50
8,2,50
21,24,50
14,10,100
2,35,400
16,11,100
24,8,200
31,10,400
33,13,50
23,36,400
12,21,400
34,36,50
36,14,400
22,13,200
18,11,50
18,1,100
10,33,50
11,26,50
26,15,200
8,7,100
23,2,400
30,4,50
26,5,50
8,29,100
12,0,200
9,16,50
24,13,200
18,24,400
31,12,50
10,12,200
5,11,400
20,1,200
15,13,50
35,27,50
1,31,400
27,23,200
13,10,400
34,23,50
25,16,400
25,28,100
14,16,50
0,9,100
18,6,400
36,4,200
32,19,50
13,30,100
24,22,100
25,10,100
36,3,400
22,31,50
11,7,100
35,32,50
0,19,100
19,12,50
0,20,50
10,4,200
7,9,50
11,28,100
2,18,100
23,9,400
28,25,400
22,26,400
10,22,100
22,33,50
27,3,50
27,30,200
25,14,100
34,14,100
33,36,100
33,34,100
31,25,200
11,30,50
32,21,100
34,13,100
14,19,400
33,6,200
26,11,200
2,16,400
35,6,200
31,20,50
17,18,50
27,23,100
3,1,400
26,5,200
17,28,400
23,19,400
2,35,400
12,9,400
19,26,100
32,26,400
33,19,50
28,19,100
3,12,100
30,7,50
35,23,50
29,32,200
12,35,200
34,4,200
10,20,400
2,28,50
24,36,200
19,1,400
12,8,100
22,29,100
22,13,100
21,36,200
7,32,400
4,27,50
29,2,100
4,13,100
20,3,100
16,8,100
17,11,400
27,4,200
27,26,400
10,22,200
18,30,100
33,17,100
7,27,100
32,34,400
28,18,50
25,13,400
18,32,50
2,15,200
15,26,400
27,0,50
29,21,50
36,20,100
14,3,50
31,9,400
28,1,50
8,0,400
36,10,200
12,27,50
36,29,100
22,8,50
30,0,100
13,35,100
5,4,100
16,7,100
11,13,50
27,6,200
35,21,200
22,19,100
20,25,50
13,2,400
10,7,100
28,33,50
19,0,50
21,17,50
8,29,400
29,6,200
30,34,100
3,7,100
29,1,200
33,35,200
11,32,200
35,2,100
30,0,100
8,15,400
34,14,200
19,27,200
24,23,50
25,30,50
16,31,400
29,0,50
15,34,200
17,1,200
12,11,200
24,11,50
20,16,100
14,29,50
30,7,100
30,19,100
35,24,200
17,21,100
23,32,200
2,20,200
7,22,100
24,8,50
7,5,100
15,11,400
20,33,50
20,32,50
33,18,100
27,28,200
14,20,200
13,3,100
17,4,400
15,12,100
0,24,50
6,33,100
2,4,100
29,15,400
21,22,400
22,1,200
20,10,200
17,33,200
26,22,50
26,33,50
25,10,200
35,27,50
16,33,50
20,7,400
20,4,200
34,26,400
1,3,200
33,22,400
21,1,50
4,12,50
6,3,100
34,9,50
16,19,50
15,26,200
5,23,50
19,31,400
25,2,100
2,16,400
35,19,200
29,28,200
22,18,50
14,26,400
13,24,50
2,33,50
2,27,50
22,2,100
2,6,100
14,7,400
7,1,100
27,21,200
35,34,50
18,14,50
8,12,400
8,19,50
16,1,50
4,31,200
30,20,400
9,25,400
3,25,200
4,14,100
15,36,400
9,6,200
22,6,50
5,20,200
15,35,400
30,11,200
31,16,100
18,17,200
31,1,400
14,30,100
17,14,400
13,20,400
29,35,200
5,29,200
26,7,100
2,6,50
25,28,200
23,21,400
3,17,400
18,33,200
29,14,400
24,3,100
35,20,50
27,29,400
7,34,400
29,20,50
13,1,50
12,29,50
2,27,400
26,33,200
11,6,400
12,22,100
25,12,50
11,26,100
19,5,400
20,35,400
26,23,100
5,2,50
8,17,200
10,28,200
5,16,50
14,8,400
11,12,200
25,18,100
35,12,100
30,25,100
29,5,100
7,27,400
20,17,50
33,32,400
21,19,400
30,31,400
22,14,100
25,2,400
21,29,200
1,24,50
16,33,400
29,19,100
0,36,100
27,22,400
8,18,400
33,15,50
28,29,100
35,34,400
27,17,50
23,19,50
2,10,200
18,30,400
6,20,400
7,16,200
30,7,50
19,33,50
16,28,400
9,25,200
12,36,100
15,29,50
17,15,50
21,23,50
12,32,200
10,14,400
0,33,100
3,2,400
15,7,200
23,2,100
6,34,50
9,0,200
0,27,100
9,12,400
21,23,400
25,24,400
8,3,200
25,35,200
19,6,200
10,36,50
32,0,400
28,14,50
10,32,400
27,16,50
22,10,200
35,11,200
35,13,100
29,16,100
30,21,200
22,2,400
34,31,100
12,28,50
26,3,200
17,12,200
36,34,200
7,3,200
11,6,100
0,11,400
4,8,200
21,4,100
35,3,100
1,29,50
23,25,100
28,24,50
24,7,200
7,29,200
30,27,200
26,7,200
8,7,100
6,25,400
33,16,200
15,18,400
20,23,200
8,26,200
8,21,200
11,8,200
18,21,200
6,8,400
20,36,100
8,25,200
32,21,200
36,19,50
5,23,200
29,21,200
11,15,100
33,10,400
2,23,50
29,27,100
28,3,200
6,28,200
22,23,400
24,0,200
12,36,400
27,21,400
27,25,200
28,30,50
0,17,50
14,1,100
12,25,200
35,8,50
20,8,50
29,6,50
26,16,50
36,1,400
12,2,100
12,0,100
29,23,100
4,20,100
19,23,400
32,12,200
16,31,50
25,32,400
23,29,200
29,0,100
31,36,200
10,4,100
23,29,50
33,36,50
8,32,200
15,25,100
10,24,400
14,19,50
32,7,50
15,33,100
23,21,100
19,18,100
19,20,200
24,23,200
34,21,100
20,17,50
32,8,50
8,18,100
9,4,50
34,18,50
22,2,200
36,1,100
33,2,200
12,2,400
30,17,200
36,1,400
1,31,200
36,22,50
19,16,100
13,5,50
5,23,50
17,21,50
28,35,100
30,20,400
11,28,200
33,20,100
32,3,200
21,31,100
6,34,400
35,23,50
30,33,400
2,24,400
6,20,50
34,27,100
33,1,400
32,29,400
3,9,200
21,8,100
31,18,100
13,19,200
7,36,200
6,2,50
21,1,100
25,27,50
35,9,50
5,26,100
3,30,400
6,33,400
19,1,100
14,28,100
33,16,200
24,35,200
13,25,400
0,27,400
7,33,200
20,27,400
19,8,200
22,31,50
7,36,50
29,2,400
8,20,50
4,23,100
7,17,100
3,0,50
29,20,200
4,22,100
34,2,100
30,17,50
26,0,50
32,33,400
12,21,100
29,25,50
9,28,50
11,15,50
29,14,50
10,34,100
21,26,100
4,22,400
13,5,200
29,8,400
26,29,200
17,24,400
24,1,50
34,2,100
8,32,400
29,14,100
15,1,50
17,33,200
13,30,50
0,20,100
29,21,200
35,11,100
19,4,200
14,29,200
15,19,100
26,5,400
30,3,100
23,27,200
26,7,200
15,10,400
35,12,100
11,33,100
16,12,100
24,8,100
15,32,50
19,29,400
1,9,200
26,5,400
23,17,200
11,3,50
5,0,400
0,4,50
25,18,50
31,25,100
19,18,50
23,9,100
9,32,200
5,6,200
26,34,400
13,30,400
4,23,50
24,36,400
36,22,100
2,32,200
36,3,100
7,30,400
5,17,400
8,18,400
13,5,100
29,31,100
16,26,100
5,11,50
27,21,50
3,36,200
6,34,50
1,0,400
24,30,100
22,14,400
24,18,200
2,34,50
9,35,100
14,10,50
22,6,100
0,33,100
22,32,100
16,13,200
19,14,100
16,28,50
18,12,100
18,31,200
24,30,50
26,30,400
4,24,100
0,2,50
26,7,50
12,9,100
20,6,100
27,23,200
26,13,100
14,33,400
36,7,200
17,6,100
14,19,200
25,28,200
2,35,100
36,28,50
16,31,200
16,34,200
7,32,100
36,35,200
14,10,200
12,22,200
9,3,50
34,21,50
13,34,50
30,36,100
18,10,200
10,28,50
20,5,100
22,7,100
6,33,200
12,4,50
4,29,100
32,35,200
23,22,400
27,23,100
30,18,200
7,28,200
27,29,50
32,4,100
19,14,200
3,23,200
34,36,50
3,13,200
29,7,400
2,13,100
17,4,50
20,17,200
2,3,100
31,34,50
25,12,50
5,20,400
19,24,100
1,15,100
6,0,200
11,25,400
24,11,100
34,14,200
21,14,50
10,4,400
33,10,100
34,13,50
1,31,50
27,4,400
6,29,50
4,2,200
26,32,100
28,7,100
14,0,200
24,11,400
18,22,50
28,18,100
16,7,100
19,34,200
24,10,200
1,28,400
27,35,200
7,23,200
13,34,400
9,32,100
13,32,100
14,35,50
0,36,50
0,33,100
10,32,400
34,19,200
22,3,100
3,5,50
20,12,50
22,18,50
3,25,400
30,35,200
0,27,50
1,29,200
22,28,400
16,32,200
32,22,200
7,25,100
33,11,400
35,4,100
23,4,200
33,4,200
8,2,200
27,14,50
15,8,400
1,23,100
28,32,400
18,15,100
9,8,50
4,19,200
14,12,400
12,26,100
15,8,400
33,16,400
20,7,50
3,30,50
28,23,200
5,20,200
5,12,400
26,36,200
26,22,100
14,27,400
5,25,100
35,11,400
34,26,400
31,24,50
16,5,100
16,8,400
29,16,50
14,29,200
0,27,50
1,6,50
27,26,50
11,1,100
18,21,200
35,17,200
12,6,100
19,11,50
2,33,200
14,29,50
23,16,100
30,15,200
22,12,50
10,8,400
18,22,200
27,0,200
14,31,50
6,0,50
36,22,400
25,3,200
35,1,200
22,32,200
19,16,200
0,9,50
6,8,100
14,27,400
30,8,50
21,20,200
21,11,200
35,8,100
27,15,100
9,29,200
1,5,50
11,27,200
12,2,400
9,7,200
20,27,400
20,16,200
10,32,50
29,25,400
10,6,200
7,8,100
22,14,100
8,3,400
32,19,100
9,23,400
5,11,200
20,0,100
32,29,100
22,25,100
20,24,100
36,24,400
21,30,100
5,23,50
6,19,100
30,4,200
27,35,400
20,22,100
35,13,100
9,18,50
26,10,50
31,30,50
29,20,400
18,8,400
24,9,50
5,18,50
12,34,50
29,33,50
10,5,200
15,8,50
17,33,100
8,11,100
17,19,100
0,32,50
15,9,50
11,8,200
35,34,100
27,24,400
13,2,100
27,24,50
30,23,200
23,34,100
18,17,50
22,21,400
30,33,200
24,25,50
13,1,400
35,15,100
35,15,200
27,4,200
4,21,50
5,30,200
3,6,400
22,19,50
12,16,200
21,34,100
34,23,100
27,17,200
0,31,50
33,15,400
2,36,200
3,13,100
15,3,100
7,6,50
17,24,100
7,23,200
7,8,100
27,20,100
14,20,200
16,15,50
4,19,200
5,7,100
31,20,100
34,21,200
20,16,50
8,28,50
15,2,400
6,35,400
17,29,200
1,2,400
19,6,200
24,23,50
17,11,400
7,36,200
7,28,400
21,27,200
28,1,100
21,12,100
31,8,100
25,27,400
12,4,400
36,28,100
20,6,100
3,2,400
31,4,200
2,18,50
29,27,100
32,19,400
12,5,400
1,20,200
4,11,400
32,35,100
34,32,400
11,26,100
20,15,100
18,9,400
34,14,200
35,5,50
28,14,400
21,5,100
16,15,50
16,12,400
10,31,400
22,17,50
11,35,100
19,31,200
7,24,400
12,18,100
21,11,100
4,3,50
14,6,50
23,5,200
5,33,400
17,26,200
28,3,200
3,36,100
35,4,200
15,11,200
21,25,50
8,22,200
21,34,200
4,0,50
12,21,200
23,30,100
29,3,200
16,30,200
18,15,100
11,31,400
0,27,100
19,36,50
19,20,200
8,14,400
12,14,200
27,26,100
29,11,200
7,16,400
4,10,200
16,9,200
30,0,200
6,20,400
0,24,50
4,11,100
20,2,200
22,20,200
26,31,400
21,6,200
12,36,400
26,31,400
33,25,100
4,23,50
17,36,200
26,20,400
4,14,50
21,24,100
27,15,200
13,5,400
27,22,100
33,25,50
30,9,400
22,10,100
29,23,50
35,6,400
12,11,100
4,2,100
6,3,400
32,31,100
8,33,50
9,24,400
6,24,50
26,29,100
18,25,400
30,0,50
17,22,200
22,21,100
33,25,50
32,10,100
34,1,200
12,29,100
