source,destination,bitrate
3,34,50
34,35,50
22,3,50
5,17,100
26,3,200
26,18,200
3,4,50
34,35,50
32,3,400
10,2,400
27,34,50
24,13,400
33,2,100
9,35,200
13,5,200
17,33,400
1,33,400
34,22,200
8,21,200
23,0,200
31,8,200
22,36,400
28,1,100
15,30,100
20,0,50
9,30,100
4,27,200
21,29,50
34,22,400
22,26,400
22,26,200
26,35,50
31,15,50
11,5,50
8,19,100
36,5,50
34,1,50
14,6,200
12,9,400
5,21,50
5,2,200
14,13,50
12,24,200
24,27,400
22,25,400
18,22,100
29,35,100
7,0,50
18,5,400
0,7,50
20,0,100
34,2,50
20,35,200
15,1,100
9,23,100
33,13,100
27,4,200
18,27,100
9,14,400
2,3,200
1,0,200
13,36,100
28,36,200
11,15,400
29,0,100
30,36,50
27,7,100
31,23,400
7,8,50
15,12,100
14,19,400
32,15,200
5,20,50
4,8,50
36,7,400
28,13,100
5,13,100
30,35,100
20,5,200
21,8,50
20,19,200
31,29,50
1,21,100
20,10,50
35,17,200
21,25,50
17,16,50
32,28,200
8,33,100
4,2,400
36,27,100
1,11,200
17,20,100
36,14,50
3,7,200
28,21,400
22,10,100
1,23,400
35,34,50
6,5,400
30,26,400
16,15,400
15,36,100
3,16,100
26,35,200
15,19,200
12,10,400
7,16,50
3,23,50
2,30,100
10,21,200
14,4,400
9,23,200
14,19,100
26,32,200
14,21,50
24,13,50
18,7,100
16,29,50
18,13,100
20,35,400
15,6,200
8,26,400
1,3,200
0,13,100
9,26,50
2,21,100
33,2,100
2,32,50
12,11,400
0,31,200
15,21,200
20,22,400
28,16,200
25,19,400
11,14,200
18,1,400
24,12,50
17,0,100
36,14,100
25,9,50
35,31,100
34,28,50
11,22,200
3,21,400
24,25,200
17,25,50
15,26,200
17,11,100
28,22,200
5,21,200
15,30,400
32,35,50
15,27,100
6,14,400
0,34,200
29,9,100
16,17,100
27,33,200
11,22,100
9,22,400
33,16,100
36,12,400
22,28,50
10,13,50
9,10,200
21,8,100
34,0,400
6,26,50
10,6,200
3,22,50
5,32,400
28,15,200
29,36,400
36,14,400
11,26,100
22,19,400
14,8,100
12,25,200
23,35,100
4,17,200
7,4,50
12,6,100
18,22,50
7,12,200
34,1,100
1,28,200
36,35,50
26,28,200
23,20,50
23,19,200
7,35,50
29,36,400
33,25,100
19,14,50
17,27,200
13,8,200
5,19,400
24,18,400
30,13,200
18,8,50
1,18,200
14,36,50
34,26,200
22,21,50
6,23,400
0,1,200
29,20,100
32,13,400
33,28,400
33,0,200
13,27,200
9,36,50
26,23,100
33,28,100
2,23,100
31,35,200
32,13,100
18,7,100
2,27,50
7,31,100
3,22,200
18,14,100
31,20,100
0,3,50
26,25,400
25,35,400
19,27,50
32,0,200
11,2,50
30,5,100
25,30,50
26,13,50
7,1,200
21,9,50
27,30,400
23,35,100
13,12,50
12,27,50
11,30,400
24,7,400
11,26,100
13,24,400
29,4,100
24,0,100
11,28,200
16,10,50
22,17,200
24,7,200
9,7,50
35,19,200
13,9,400
6,36,200
7,15,50
32,28,50
17,22,100
23,16,50
19,0,200
3,28,400
5,25,200
31,18,200
28,36,200
29,35,50
24,20,100
27,2,100
29,9,400
27,25,50
5,14,50
0,10,200
3,16,100
4,31,50
0,22,200
3,1,400
14,30,200
25,28,200
29,8,200
6,17,400
34,6,50
21,36,400
5,18,200
18,3,50
16,23,200
30,23,400
34,29,400
30,23,200
32,19,50
7,33,100
24,34,100
32,17,200
36,10,200
21,35,200
11,32,400
26,18,100
14,5,400
29,18,200
22,33,400
2,10,400
26,16,200
3,8,400
22,10,400
11,21,50
26,34,400
33,20,50
20,3,100
31,24,100
5,10,50
11,9,50
11,9,400
0,18,100
6,16,200
12,16,400
36,22,200
34,21,50
14,29,200
2,8,100
13,12,100
29,5,200
17,19,200
15,3,50
18,10,400
0,20,200
30,28,50
31,17,50
22,33,200
19,21,200
33,10,200
10,8,200
12,32,100
34,24,200
15,2,50
35,12,50
30,14,100
0,30,50
13,6,100
18,24,400
23,8,50
22,7,400
8,31,50
31,16,100
21,4,50
4,33,50
7,21,200
36,1,400
20,30,100
8,21,100
2,21,100
32,36,200
36,3,200
